player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Sava Petrov', 'slug': 'sava-petrov', 'shortName': 'S. Petrov', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 869693, 'fieldTranslations': {'nameTranslation': {'ar': 'سافا بتروف'}, 'shortNameTranslation': {'ar': 'س. بتروف'}}}",False,miss,regular,"{'x': 18.8, 'y': 51.1, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 61.8, 'z': 91.7}",5977131,90,3.0,5578,"{'start': {'x': 51.1, 'y': 18.8}, 'end': {'x': 38.2, 'y': 0}, 'goal': {'x': 38.2, 'y': 8.3}}",1,722,178,shot,,
"{'name': 'Stefan Pirgić', 'firstName': 'Stefan Pirgic', 'slug': 'stefan-pirgic', 'shortName': 'S. Pirgić', 'position': 'F', 'jerseyNumber': '18', 'userCount': 27, 'gender': 'M', 'id': 1146227, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان بيرجيتش'}, 'shortNameTranslation': {'ar': 'س. بيرجيتش'}}}",False,block,assisted,"{'x': 11.4, 'y': 41.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 19}",5977130,90,3.0,5574,"{'start': {'x': 41.1, 'y': 11.4}, 'block': {'x': 42.5, 'y': 9.8}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 81}}",1,726,174,shot,"{'x': 9.8, 'y': 42.5, 'z': 0}",
"{'name': 'Nikola Jovanović', 'firstName': 'Nikola Jovanovic', 'lastName': '', 'slug': 'nikola-jovanovic', 'shortName': 'N. Jovanović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 23, 'gender': 'M', 'id': 1166015, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ن. يوفانوفيتش'}}}",False,miss,assisted,"{'x': 3.7, 'y': 57.6, 'z': 0}",head,close-left,"{'x': 0, 'y': 57.3, 'z': 36.1}",5977087,89,,5286,"{'start': {'x': 57.6, 'y': 3.7}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 63.9}}",2,114,2586,shot,,
"{'name': 'Stefan Cvetković', 'firstName': '', 'lastName': '', 'slug': 'stefan-cvetkovic', 'shortName': 'S. Cvetković', 'position': 'M', 'jerseyNumber': '11', 'userCount': 25, 'gender': 'M', 'id': 876873, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سفيتكوفيتش', 'bn': 'স্টেফান সিভেটকোভিচ', 'hi': 'स्टीफ़न क्वेत्कोविक'}, 'shortNameTranslation': {'ar': 'س. سفيتكوفيتش', 'bn': 'এস. সিভেটকোভিচ', 'hi': 'एस. क्वेत्कोविक'}}}",False,miss,corner,"{'x': 13, 'y': 34.4, 'z': 0}",right-foot,right,"{'x': 0, 'y': 1.2, 'z': 11.1}",5977055,84,,5039,"{'start': {'x': 34.4, 'y': 13}, 'block': {'x': 99.3, 'y': 5.3}, 'end': {'x': 98.8, 'y': 0}, 'goal': {'x': 98.8, 'y': 88.9}}",7,361,2339,shot,"{'x': 5.3, 'y': 99.3, 'z': 0}",
"{'name': 'Nikola Jovanović', 'firstName': 'Nikola Jovanovic', 'lastName': '', 'slug': 'nikola-jovanovic', 'shortName': 'N. Jovanović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 23, 'gender': 'M', 'id': 1166015, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ن. يوفانوفيتش'}}}",False,block,throw-in-set-piece,"{'x': 9.4, 'y': 70.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 19}",5977054,84,,5021,"{'start': {'x': 70.7, 'y': 9.4}, 'block': {'x': 68.5, 'y': 8.3}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 81}}",7,379,2321,shot,"{'x': 8.3, 'y': 68.5, 'z': 0}",
"{'name': 'Nikola Jovanović', 'firstName': 'Nikola Jovanovic', 'lastName': '', 'slug': 'nikola-jovanovic', 'shortName': 'N. Jovanović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 23, 'gender': 'M', 'id': 1166015, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ن. يوفانوفيتش'}}}",False,miss,corner,"{'x': 24.4, 'y': 59.1, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 62.9, 'z': 88.9}",5977017,82,,4907,"{'start': {'x': 59.1, 'y': 24.4}, 'end': {'x': 37.1, 'y': 0}, 'goal': {'x': 37.1, 'y': 11.1}}",9,493,2207,shot,,
"{'name': 'Nemanja Vidojević', 'firstName': 'Nemanja Vidojevic', 'slug': 'nemanja-vidojevic', 'shortName': 'N. Vidojević', 'position': 'D', 'jerseyNumber': '5', 'userCount': 47, 'gender': 'M', 'id': 1146281, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا فيدوفيتش'}, 'shortNameTranslation': {'ar': 'ن. فيدوفيتش'}}}",False,save,corner,"{'x': 7.1, 'y': 46.2, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.6, 'z': 11.4}",5976988,80,,4763,"{'start': {'x': 46.2, 'y': 7.1}, 'block': {'x': 51.3, 'y': 0.7}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 88.6}}",11,637,2063,shot,"{'x': 0.7, 'y': 51.3, 'z': 0}",
"{'name': 'Kwaku Karikari', 'firstName': '', 'lastName': '', 'slug': 'kwaku-karikari', 'shortName': 'K. Karikari', 'position': 'F', 'jerseyNumber': '70', 'userCount': 197, 'gender': 'M', 'id': 1399471, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو كاركارى'}, 'shortNameTranslation': {'ar': 'ك. كاركارى'}}}",False,miss,corner,"{'x': 5.1, 'y': 50.3, 'z': 0}",head,left,"{'x': 0, 'y': 79.2, 'z': 22.2}",5977016,80,,4758,"{'start': {'x': 50.3, 'y': 5.1}, 'block': {'x': 28.3, 'y': 3.6}, 'end': {'x': 20.8, 'y': 0}, 'goal': {'x': 20.8, 'y': 77.8}}",11,642,2058,shot,"{'x': 3.6, 'y': 28.3, 'z': 0}",
"{'name': 'Nikola Jovanović', 'firstName': 'Nikola Jovanovic', 'lastName': '', 'slug': 'nikola-jovanovic', 'shortName': 'N. Jovanović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 23, 'gender': 'M', 'id': 1166015, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ن. يوفانوفيتش'}}}",False,goal,regular,"{'x': 11, 'y': 61.7, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.4, 'z': 7}",5976845,74,,4396,"{'start': {'x': 61.7, 'y': 11}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 93}}",17,1004,1696,shot,,regular
"{'name': 'Stefan Cvetković', 'firstName': '', 'lastName': '', 'slug': 'stefan-cvetkovic', 'shortName': 'S. Cvetković', 'position': 'M', 'jerseyNumber': '11', 'userCount': 25, 'gender': 'M', 'id': 876873, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سفيتكوفيتش', 'bn': 'স্টেফান সিভেটকোভিচ', 'hi': 'स्टीफ़न क्वेत्कोविक'}, 'shortNameTranslation': {'ar': 'س. سفيتكوفيتش', 'bn': 'এস. সিভেটকোভিচ', 'hi': 'एस. क्वेत्कोविक'}}}",False,save,regular,"{'x': 3.6, 'y': 39.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.9, 'z': 7.6}",5976810,68,,4055,"{'start': {'x': 39.3, 'y': 3.6}, 'block': {'x': 41.7, 'y': 2.7}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 92.4}}",23,1345,1355,shot,"{'x': 2.7, 'y': 41.7, 'z': 0}",
"{'name': 'Petar Bojić', 'firstName': '', 'lastName': '', 'slug': 'petar-bojic', 'shortName': 'P. Bojić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 26, 'gender': 'M', 'id': 126558, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بويتش', 'bn': 'পেটার বোজিচ', 'hi': 'पीटर बोजिक'}, 'shortNameTranslation': {'ar': 'ب. بويتش', 'bn': 'পি. বোজিচ', 'hi': 'पी. बोजिक'}}}",True,miss,assisted,"{'x': 15.4, 'y': 49.9, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.3, 'z': 5.6}",5976809,67,,4003,"{'start': {'x': 49.9, 'y': 15.4}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 94.4}}",24,1397,1303,shot,,
"{'name': 'Stefan Cvetković', 'firstName': '', 'lastName': '', 'slug': 'stefan-cvetkovic', 'shortName': 'S. Cvetković', 'position': 'M', 'jerseyNumber': '11', 'userCount': 25, 'gender': 'M', 'id': 876873, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سفيتكوفيتش', 'bn': 'স্টেফান সিভেটকোভিচ', 'hi': 'स्टीफ़न क्वेत्कोविक'}, 'shortNameTranslation': {'ar': 'س. سفيتكوفيتش', 'bn': 'এস. সিভেটকোভিচ', 'hi': 'एस. क्वेत्कोविक'}}}",False,miss,assisted,"{'x': 20.6, 'y': 36.6, 'z': 0}",right-foot,right,"{'x': 0, 'y': 36.3, 'z': 36.1}",5976745,61,,3638,"{'start': {'x': 36.6, 'y': 20.6}, 'end': {'x': 63.7, 'y': 0}, 'goal': {'x': 63.7, 'y': 63.9}}",30,1762,938,shot,,
