minute,value
1.0,-7
2.0,-11
3.0,-13
4.0,-10
5.0,-18
6.0,-18
7.0,-14
8.0,-22
9.0,-19
10.0,-14
11.0,-12
12.0,-1
13.0,6
14.0,48
15.0,23
16.0,13
17.0,-9
18.0,-14
19.0,-3
20.0,16
21.0,1
22.0,20
23.0,-69
24.0,-76
25.0,-54
26.0,-38
27.0,-18
28.0,-11
29.0,-1
30.0,56
31.0,44
32.0,25
33.0,2
34.0,8
35.0,-6
36.0,-10
37.0,-12
38.0,31
39.0,30
40.0,4
41.0,10
42.0,7
43.0,33
44.0,17
45.0,2
45.5,-4
46.0,-1
47.0,-17
48.0,-13
49.0,-25
50.0,-86
51.0,-59
52.0,-41
53.0,-32
54.0,-92
55.0,-50
56.0,51
57.0,4
58.0,-13
59.0,-9
60.0,-5
61.0,-7
62.0,-27
63.0,-13
64.0,12
65.0,-18
66.0,-13
67.0,33
68.0,11
69.0,-33
70.0,-17
71.0,-24
72.0,-20
73.0,-17
74.0,-23
75.0,-39
76.0,-30
77.0,-49
78.0,-25
79.0,-16
80.0,-13
81.0,-69
82.0,-100
83.0,-70
84.0,-71
85.0,-94
86.0,-56
87.0,-32
88.0,-24
89.0,-41
90.0,-42
90.5,-59
