player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Miloš Popović', 'firstName': 'Milos Popovic', 'slug': 'milos-popovic', 'shortName': 'M. Popović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 27, 'gender': 'M', 'id': 1165840, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش بوبوفيتش'}, 'shortNameTranslation': {'ar': 'م. بوبوفيتش'}}}",True,save,,regular,"{'x': 14.2, 'y': 46.3, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.2, 'z': 19}",5635790,75,,4456,"{'start': {'x': 46.3, 'y': 14.2}, 'block': {'x': 47.3, 'y': 4.9}, 'end': {'x': 47.8, 'y': 0}, 'goal': {'x': 47.8, 'y': 81}}",16,944,1756,shot,"{'x': 4.9, 'y': 47.3, 'z': 0}"
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",False,save,,corner,"{'x': 2.9, 'y': 39.7, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.1, 'z': 5.1}",5635693,72,,4319,"{'start': {'x': 39.7, 'y': 2.9}, 'block': {'x': 42.2, 'y': 2}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 94.9}}",19,1081,1619,shot,"{'x': 2, 'y': 42.2, 'z': 0}"
"{'name': 'António Pina Gomes', 'slug': 'pina-gomes-antonio', 'shortName': 'A. P. Gomes', 'position': 'F', 'jerseyNumber': '11', 'userCount': 23, 'gender': 'M', 'id': 971009, 'fieldTranslations': {'nameTranslation': {'ar': 'بينا غوميس، أنطونيو'}, 'shortNameTranslation': {'ar': 'أ. بينا غوميس'}}}",False,save,,corner,"{'x': 26.8, 'y': 47.9, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.2, 'z': 17.1}",5635692,72,,4315,"{'start': {'x': 47.9, 'y': 26.8}, 'block': {'x': 48.9, 'y': 1.5}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 82.9}}",19,1085,1615,shot,"{'x': 1.5, 'y': 48.9, 'z': 0}"
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",False,save,,assisted,"{'x': 8.9, 'y': 44.8, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.6, 'z': 15.8}",5635587,70,,4178,"{'start': {'x': 44.8, 'y': 8.9}, 'block': {'x': 51.8, 'y': 0.2}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 84.2}}",21,1222,1478,shot,"{'x': 0.2, 'y': 51.8, 'z': 0}"
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",False,goal,regular,corner,"{'x': 4.3, 'y': 51.3, 'z': 0}",head,low-centre,"{'x': 0, 'y': 51.8, 'z': 15.2}",5635329,65,,3844,"{'start': {'x': 51.3, 'y': 4.3}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 84.8}}",26,1556,1144,shot,
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",False,goal,regular,corner,"{'x': 4.2, 'y': 51.9, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 3.8}",5635281,62,,3704,"{'start': {'x': 51.9, 'y': 4.2}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 96.2}}",29,1696,1004,shot,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",False,save,,assisted,"{'x': 21.8, 'y': 37.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 10.1}",5634999,57,,3410,"{'start': {'x': 37.2, 'y': 21.8}, 'block': {'x': 47.3, 'y': 0.90000000000001}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 89.9}}",34,1990,710,shot,"{'x': 0.90000000000001, 'y': 47.3, 'z': 0}"
"{'name': 'Nikola Bukumira', 'slug': 'nikola-bukumira', 'shortName': 'N. Bukumira', 'position': 'M', 'jerseyNumber': '32', 'userCount': 27, 'gender': 'M', 'id': 1595656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوكوميرا'}, 'shortNameTranslation': {'ar': 'ن. بوكوميرا'}}}",False,miss,,assisted,"{'x': 5.4, 'y': 53.4, 'z': 0}",head,high,"{'x': 0, 'y': 50.6, 'z': 70.8}",5634931,56,,3325,"{'start': {'x': 53.4, 'y': 5.4}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 29.2}}",35,2075,625,shot,
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",False,miss,,regular,"{'x': 24.1, 'y': 48.9, 'z': 0}",left-foot,high,"{'x': 0, 'y': 50.1, 'z': 69.4}",5634828,54,,3205,"{'start': {'x': 48.9, 'y': 24.1}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 30.6}}",37,2195,505,shot,
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",False,miss,,corner,"{'x': 5.4, 'y': 51.5, 'z': 0}",head,close-left,"{'x': 0, 'y': 59, 'z': 29.2}",5634671,52,,3075,"{'start': {'x': 51.5, 'y': 5.4}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 70.8}}",39,2325,375,shot,
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",False,save,,assisted,"{'x': 9.5, 'y': 73.6, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 51.9, 'z': 31.6}",5634670,51,,3040,"{'start': {'x': 73.6, 'y': 9.5}, 'block': {'x': 54.7, 'y': 1.2}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 68.4}}",40,2360,340,shot,"{'x': 1.2, 'y': 54.7, 'z': 0}"
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",False,block,,assisted,"{'x': 9.7, 'y': 41.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}",5634464,47,,2779,"{'start': {'x': 41.5, 'y': 9.7}, 'block': {'x': 43.1, 'y': 7.9}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",44,2621,79,shot,"{'x': 7.9, 'y': 43.1, 'z': 0}"
"{'name': 'Nikola Bukumira', 'slug': 'nikola-bukumira', 'shortName': 'N. Bukumira', 'position': 'M', 'jerseyNumber': '32', 'userCount': 27, 'gender': 'M', 'id': 1595656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوكوميرا'}, 'shortNameTranslation': {'ar': 'ن. بوكوميرا'}}}",False,miss,,assisted,"{'x': 11, 'y': 56.4, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.3, 'z': 23.6}",5634036,45,8.0,3142,"{'start': {'x': 56.4, 'y': 11}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 76.4}}",1,2258,442,shot,
"{'name': 'Luka Stankovski', 'slug': 'stankovski-luka', 'shortName': 'L. Stankovski', 'position': 'M', 'jerseyNumber': '80', 'userCount': 100, 'gender': 'M', 'id': 1063157, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ستانكوفسكي'}, 'shortNameTranslation': {'ar': 'ل. ستانكوفسكي'}}}",False,save,,assisted,"{'x': 12.5, 'y': 44.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 1.9}",5633941,45,1.0,2720,"{'start': {'x': 44.6, 'y': 12.5}, 'block': {'x': 50.4, 'y': 1}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 98.1}}",1,2680,20,shot,"{'x': 1, 'y': 50.4, 'z': 0}"
"{'name': 'Nikola Bukumira', 'slug': 'nikola-bukumira', 'shortName': 'N. Bukumira', 'position': 'M', 'jerseyNumber': '32', 'userCount': 27, 'gender': 'M', 'id': 1595656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوكوميرا'}, 'shortNameTranslation': {'ar': 'ن. بوكوميرا'}}}",False,block,,regular,"{'x': 22.8, 'y': 52.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.4, 'z': 19}",5633902,44,,2601,"{'start': {'x': 52.8, 'y': 22.8}, 'block': {'x': 51.8, 'y': 15.7}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 81}}",2,99,2601,shot,"{'x': 15.7, 'y': 51.8, 'z': 0}"
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",True,goal,regular,regular,"{'x': 6, 'y': 53.8, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47, 'z': 8.9}",5633809,34,,1980,"{'start': {'x': 53.8, 'y': 6}, 'end': {'x': 53, 'y': 0}, 'goal': {'x': 53, 'y': 91.1}}",12,720,1980,shot,
"{'name': 'Đorđe Jovanović', 'slug': 'dorde-jovanovic', 'shortName': 'Đ. Jovanović', 'position': 'M', 'jerseyNumber': '88', 'userCount': 37, 'gender': 'M', 'id': 1130262, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجي يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ج. يوفانوفيتش'}}}",True,miss,,regular,"{'x': 15.4, 'y': 46.8, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 57.8, 'z': 63.9}",5633795,32,,1904,"{'start': {'x': 46.8, 'y': 15.4}, 'end': {'x': 42.2, 'y': 0}, 'goal': {'x': 42.2, 'y': 36.1}}",14,796,1904,shot,
"{'name': 'Haris Hajdarević', 'slug': 'haris-hajdarevic', 'shortName': 'H. Hajdarević', 'position': 'M', 'jerseyNumber': '4', 'userCount': 39, 'gender': 'M', 'id': 901590, 'fieldTranslations': {'nameTranslation': {'ar': 'هاريس حاجداريفيتش', 'bn': 'হারিস হাজদারেভিচ', 'hi': 'हारिस हजदारेविक'}, 'shortNameTranslation': {'ar': 'ه. حاجداريفيتش', 'bn': 'এইচ. হাজদারেভিচ', 'hi': 'एच. हजदारेविक'}}}",True,block,,assisted,"{'x': 12.9, 'y': 53.4, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}",5633794,32,,1902,"{'start': {'x': 53.4, 'y': 12.9}, 'block': {'x': 52.9, 'y': 10.7}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",14,798,1902,shot,"{'x': 10.7, 'y': 52.9, 'z': 0}"
"{'name': 'Vukašin Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'vukasin-bogdanovic', 'shortName': 'V. Bogdanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 100, 'gender': 'M', 'id': 1031603, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاشين بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ف. بوغدانوفيتش'}}}",True,goal,regular,assisted,"{'x': 13.1, 'y': 57.9, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.3, 'z': 3.8}",5633709,26,,1521,"{'start': {'x': 57.9, 'y': 13.1}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 96.2}}",20,1179,1521,shot,
"{'name': 'Vukašin Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'vukasin-bogdanovic', 'shortName': 'V. Bogdanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 100, 'gender': 'M', 'id': 1031603, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاشين بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ف. بوغدانوفيتش'}}}",True,block,,throw-in-set-piece,"{'x': 7.4, 'y': 36.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 1.4}",5633685,24,,1381,"{'start': {'x': 36.4, 'y': 7.4}, 'block': {'x': 38.6, 'y': 6.4}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 98.6}}",22,1319,1381,shot,"{'x': 6.4, 'y': 38.6, 'z': 0}"
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",True,save,,assisted,"{'x': 15.4, 'y': 62, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 51.9, 'z': 27.2}",5633663,22,,1297,"{'start': {'x': 62, 'y': 15.4}, 'block': {'x': 49.6, 'y': 1.8}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 72.8}}",24,1403,1297,shot,"{'x': 1.8, 'y': 49.6, 'z': 0}"
"{'name': 'Đorđe Jovanović', 'slug': 'dorde-jovanovic', 'shortName': 'Đ. Jovanović', 'position': 'M', 'jerseyNumber': '88', 'userCount': 37, 'gender': 'M', 'id': 1130262, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجي يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ج. يوفانوفيتش'}}}",True,block,,regular,"{'x': 10.5, 'y': 50.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 19}",5633662,19,,1109,"{'start': {'x': 50.9, 'y': 10.5}, 'block': {'x': 49.8, 'y': 6}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 81}}",27,1591,1109,shot,"{'x': 6, 'y': 49.8, 'z': 0}"
"{'name': 'Miloš Popović', 'firstName': 'Milos Popovic', 'slug': 'milos-popovic', 'shortName': 'M. Popović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 27, 'gender': 'M', 'id': 1165840, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش بوبوفيتش'}, 'shortNameTranslation': {'ar': 'م. بوبوفيتش'}}}",True,block,,assisted,"{'x': 2.9, 'y': 67.5, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.4, 'z': 22.2}",5633645,18,,1079,"{'start': {'x': 67.5, 'y': 2.9}, 'block': {'x': 65.3, 'y': 2.7}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 77.8}}",28,1621,1079,shot,"{'x': 2.7, 'y': 65.3, 'z': 0}"
"{'name': 'Mateja Gašić', 'firstName': 'Mateja Gasic', 'slug': 'mateja-gasic', 'shortName': 'M. Gašić', 'position': 'D', 'jerseyNumber': '66', 'userCount': 40, 'gender': 'M', 'id': 1147541, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا غاشيتش'}, 'shortNameTranslation': {'ar': 'م. غاشيتش'}}}",True,block,,free-kick,"{'x': 23.6, 'y': 66.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}",5633513,8,,456,"{'start': {'x': 66.9, 'y': 23.6}, 'block': {'x': 60.1, 'y': 14.1}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",38,2244,456,shot,"{'x': 14.1, 'y': 60.1, 'z': 0}"
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",False,save,,regular,"{'x': 13.8, 'y': 69.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 5.1}",5633483,6,,322,"{'start': {'x': 69.9, 'y': 13.8}, 'block': {'x': 52.3, 'y': 2}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 94.9}}",40,2378,322,shot,"{'x': 2, 'y': 52.3, 'z': 0}"
"{'name': 'Sandro Trémoulet', 'slug': 'sandro-tremoulet', 'shortName': 'S. Trémoulet', 'position': 'D', 'jerseyNumber': '18', 'userCount': 165, 'gender': 'M', 'id': 1388249, 'fieldTranslations': {'nameTranslation': {'ar': 'ساندرو تريموليه'}, 'shortNameTranslation': {'ar': 'س. تريموليه'}}}",True,miss,,corner,"{'x': 6, 'y': 54.6, 'z': 0}",head,close-high,"{'x': 0, 'y': 48.4, 'z': 58.3}",5633448,2,,102,"{'start': {'x': 54.6, 'y': 6}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 41.7}}",44,2598,102,shot,
