minute,value
1.0,5
2.0,10
3.0,60
4.0,35
5.0,38
6.0,2
7.0,15
8.0,12
9.0,12
10.0,1
11.0,18
12.0,31
13.0,18
14.0,13
15.0,7
16.0,-3
17.0,-6
18.0,-2
19.0,5
20.0,4
21.0,6
22.0,15
23.0,57
24.0,31
25.0,35
26.0,26
27.0,66
28.0,48
29.0,26
30.0,9
31.0,14
32.0,32
33.0,16
34.0,33
35.0,60
36.0,36
37.0,4
38.0,9
39.0,4
40.0,5
41.0,-4
42.0,-11
43.0,8
44.0,-8
45.0,-9
45.5,-66
46.0,-11
47.0,-34
48.0,-47
49.0,-37
50.0,-42
51.0,-29
52.0,-87
53.0,-39
54.0,-69
55.0,-43
56.0,-33
57.0,-50
58.0,-35
59.0,-60
60.0,-42
61.0,-31
62.0,-52
63.0,-86
64.0,-49
65.0,-100
66.0,-70
67.0,-44
68.0,-39
69.0,-49
70.0,-73
71.0,-62
72.0,-36
73.0,-45
74.0,-100
75.0,-60
76.0,-31
77.0,-16
78.0,-18
79.0,65
80.0,-51
81.0,-7
82.0,-4
83.0,5
84.0,-29
85.0,-11
86.0,-6
87.0,-1
88.0,-8
89.0,3
90.0,-5
90.5,-61
