minute,value
1.0,7
2.0,11
3.0,13
4.0,15
5.0,19
6.0,7
7.0,13
8.0,16
9.0,39
10.0,23
11.0,-41
12.0,-9
13.0,37
14.0,-20
15.0,29
16.0,70
17.0,47
18.0,79
19.0,60
20.0,40
21.0,26
22.0,54
23.0,100
24.0,88
25.0,63
26.0,37
27.0,20
28.0,10
29.0,23
30.0,5
31.0,9
32.0,12
33.0,17
34.0,12
35.0,29
36.0,24
37.0,39
38.0,49
39.0,36
40.0,30
41.0,21
42.0,16
43.0,34
44.0,24
45.0,60
45.5,25
46.0,-5
47.0,-14
48.0,-24
49.0,-9
50.0,6
51.0,7
52.0,54
53.0,39
54.0,15
55.0,42
56.0,62
57.0,54
58.0,40
59.0,32
60.0,40
61.0,41
62.0,45
63.0,35
64.0,19
65.0,-19
66.0,13
67.0,6
68.0,7
69.0,24
70.0,46
71.0,31
72.0,22
73.0,17
74.0,17
75.0,13
76.0,12
77.0,65
78.0,66
79.0,60
80.0,54
81.0,14
82.0,67
83.0,39
84.0,32
85.0,28
86.0,40
87.0,22
88.0,58
89.0,40
90.0,40
90.5,120
