player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Đorđe Jovanović', 'slug': 'dorde-jovanovic', 'shortName': 'Đ. Jovanović', 'position': 'M', 'jerseyNumber': '88', 'userCount': 37, 'gender': 'M', 'id': 1130262, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجي يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ج. يوفانوفيتش'}}}",False,goal,assisted,"{'x': 10.7, 'y': 58.7, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 45.9, 'z': 7}",,6092343,64,,3812,"{'start': {'x': 58.7, 'y': 10.7}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 93}}",27,1588,1112,shot,regular
"{'name': 'Mirko Ivanić', 'slug': 'mirko-ivanic', 'shortName': 'M. Ivanić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 1280, 'gender': 'M', 'id': 278763, 'fieldTranslations': {'nameTranslation': {'ar': 'ميركو إيفانيش', 'bn': 'মিরকো ইভানিচ', 'hi': 'मिर्को इवानिक'}, 'shortNameTranslation': {'ar': 'م. إيفانيش', 'bn': 'এম. ইভানিচ', 'hi': 'एम. इवानिक'}}}",True,save,assisted,"{'x': 15.9, 'y': 37.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 3.2}","{'x': 2.9, 'y': 48.2, 'z': 0}",6092294,60,,3554,"{'start': {'x': 37.9, 'y': 15.9}, 'block': {'x': 48.2, 'y': 2.9}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 96.8}}",31,1846,854,shot,
"{'name': 'Timi Max Elšnik', 'slug': 'timi-max-elsnik', 'shortName': 'T. M. Elšnik', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1618, 'gender': 'M', 'id': 827371, 'fieldTranslations': {'nameTranslation': {'ar': 'تيمي ماكس إلسنيك', 'bn': 'টিমি ম্যাক্স এলসনিক', 'hi': 'टिमी मैक्स एल्शनिक'}, 'shortNameTranslation': {'ar': 'ت. م. إلسنيك', 'bn': 'টি. এম. এলসনিক', 'hi': 'टी.एम. एल्शनिक'}}}",True,save,regular,"{'x': 26.5, 'y': 52.6, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 51.4, 'z': 20.3}","{'x': 4.4, 'y': 49.1, 'z': 0}",6092252,56,,3311,"{'start': {'x': 52.6, 'y': 26.5}, 'block': {'x': 49.1, 'y': 4.4}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 79.7}}",35,2089,611,shot,
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",True,goal,fast-break,"{'x': 3.3, 'y': 48.3, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.5, 'z': 2.5}",,6092137,51,,3049,"{'start': {'x': 48.3, 'y': 3.3}, 'end': {'x': 47.5, 'y': 0}, 'goal': {'x': 47.5, 'y': 97.5}}",40,2351,349,shot,regular
"{'name': 'Milson', 'slug': 'milson', 'shortName': 'Milson', 'position': 'M', 'jerseyNumber': '77', 'userCount': 4342, 'gender': 'M', 'id': 939721, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}, 'shortNameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}}}",True,block,fast-break,"{'x': 7.1, 'y': 63.8, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.9, 'z': 19}","{'x': 6.2, 'y': 62.3, 'z': 0}",6092147,51,,3042,"{'start': {'x': 63.8, 'y': 7.1}, 'block': {'x': 62.3, 'y': 6.2}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 81}}",40,2358,342,shot,
"{'name': 'Martin Novaković', 'firstName': '', 'lastName': '', 'slug': 'martin-novakovic', 'shortName': 'M. Novaković', 'position': 'M', 'jerseyNumber': '30', 'userCount': 57, 'gender': 'M', 'id': 997184, 'fieldTranslations': {'nameTranslation': {'ar': 'مارتن نوفاكوفيتش'}, 'shortNameTranslation': {'ar': 'م. نوفاكوفيتش'}}}",False,save,assisted,"{'x': 12.9, 'y': 49.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 10.8}","{'x': 1.5, 'y': 50, 'z': 0}",6092091,47,,2772,"{'start': {'x': 49.3, 'y': 12.9}, 'block': {'x': 50, 'y': 1.5}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 89.2}}",44,2628,72,shot,
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",True,miss,corner,"{'x': 10.1, 'y': 48.3, 'z': 0}",head,left,"{'x': 0, 'y': 61.7, 'z': 22.2}",,6091781,43,,2579,"{'start': {'x': 48.3, 'y': 10.1}, 'end': {'x': 38.3, 'y': 0}, 'goal': {'x': 38.3, 'y': 77.8}}",3,121,2579,shot,
"{'name': 'Stefan Leković', 'firstName': 'Stefan Lekovic', 'slug': 'stefan-lekovic', 'shortName': 'S. Leković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 892, 'gender': 'M', 'id': 1146225, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ليكوفيتش', 'bn': 'স্টেফান লেকোভিচ', 'hi': 'स्टीफ़न लेकोविच'}, 'shortNameTranslation': {'ar': 'س. ليكوفيتش', 'bn': 'এস. লেকোভিচ', 'hi': 'एस. लेकोविच'}}}",True,miss,corner,"{'x': 10.4, 'y': 50.7, 'z': 0}",head,left,"{'x': 0, 'y': 70.8, 'z': 37.5}","{'x': 3.5, 'y': 41.5, 'z': 0}",6091643,35,,2041,"{'start': {'x': 50.7, 'y': 10.4}, 'block': {'x': 41.5, 'y': 3.5}, 'end': {'x': 29.2, 'y': 0}, 'goal': {'x': 29.2, 'y': 62.5}}",11,659,2041,shot,
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",False,block,set-piece,"{'x': 22.9, 'y': 69.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}","{'x': 13.4, 'y': 60.5, 'z': 0}",6091588,31,,1826,"{'start': {'x': 69.3, 'y': 22.9}, 'block': {'x': 60.5, 'y': 13.4}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",15,874,1826,shot,
"{'name': 'Adem Avdić', 'firstName': '', 'lastName': '', 'slug': 'adem-avdic', 'shortName': 'A. Avdić', 'position': 'D', 'jerseyNumber': '71', 'userCount': 1020, 'gender': 'M', 'id': 1493918, 'fieldTranslations': {'nameTranslation': {'ar': 'أديم أفديتش'}, 'shortNameTranslation': {'ar': 'أ. أفديتش'}}}",True,block,set-piece,"{'x': 20.1, 'y': 50.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 19}","{'x': 12.4, 'y': 49.5, 'z': 0}",6091578,29,,1694,"{'start': {'x': 50.1, 'y': 20.1}, 'block': {'x': 49.5, 'y': 12.4}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 81}}",17,1006,1694,shot,
"{'name': 'Marko Arnautović', 'slug': 'marko-arnautovic', 'shortName': 'M. Arnautović', 'position': 'F', 'jerseyNumber': '89', 'userCount': 8563, 'gender': 'M', 'sofascoreId': 'm.arnautovic7', 'id': 21927, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو أرناوتوفيتش', 'bn': 'মার্কো আরনাউটোভিচ', 'hi': 'मार्को अर्नौटोविक'}, 'shortNameTranslation': {'ar': 'م. أرناوتوفيتش', 'bn': 'এম. আরনাউটোভিচ', 'hi': 'एम. अर्नौटोविक'}}}",True,miss,corner,"{'x': 10, 'y': 46.3, 'z': 0}",right-foot,right,"{'x': 0, 'y': 36.5, 'z': 29.2}",,6091451,23,,1326,"{'start': {'x': 46.3, 'y': 10}, 'end': {'x': 63.5, 'y': 0}, 'goal': {'x': 63.5, 'y': 70.8}}",23,1374,1326,shot,
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",True,save,regular,"{'x': 3.9, 'y': 55.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.4, 'z': 12}","{'x': 1.5, 'y': 50.7, 'z': 0}",6091450,22,,1273,"{'start': {'x': 55.6, 'y': 3.9}, 'block': {'x': 50.7, 'y': 1.5}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 88}}",24,1427,1273,shot,
"{'name': 'Milson', 'slug': 'milson', 'shortName': 'Milson', 'position': 'M', 'jerseyNumber': '77', 'userCount': 4342, 'gender': 'M', 'id': 939721, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}, 'shortNameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}}}",True,save,assisted,"{'x': 11.6, 'y': 50.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 3.8}","{'x': 6.4, 'y': 50.4, 'z': 0}",6091449,22,,1271,"{'start': {'x': 50.5, 'y': 11.6}, 'block': {'x': 50.4, 'y': 6.4}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 96.2}}",24,1429,1271,shot,
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",True,miss,corner,"{'x': 3.6, 'y': 39.5, 'z': 0}",right-foot,left,"{'x': 0, 'y': 61.2, 'z': 26.4}",,6091413,17,,997,"{'start': {'x': 39.5, 'y': 3.6}, 'end': {'x': 38.8, 'y': 0}, 'goal': {'x': 38.8, 'y': 73.6}}",29,1703,997,shot,
"{'name': 'Marko Arnautović', 'slug': 'marko-arnautovic', 'shortName': 'M. Arnautović', 'position': 'F', 'jerseyNumber': '89', 'userCount': 8563, 'gender': 'M', 'sofascoreId': 'm.arnautovic7', 'id': 21927, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو أرناوتوفيتش', 'bn': 'মার্কো আরনাউটোভিচ', 'hi': 'मार्को अर्नौटोविक'}, 'shortNameTranslation': {'ar': 'م. أرناوتوفيتش', 'bn': 'এম. আরনাউটোভিচ', 'hi': 'एम. अर्नौटोविक'}}}",True,save,assisted,"{'x': 19.4, 'y': 44, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 19}","{'x': 1.9, 'y': 52, 'z': 0}",6091412,16,,943,"{'start': {'x': 44, 'y': 19.4}, 'block': {'x': 52, 'y': 1.9}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 81}}",30,1757,943,shot,
"{'name': 'Mirko Ivanić', 'slug': 'mirko-ivanic', 'shortName': 'M. Ivanić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 1280, 'gender': 'M', 'id': 278763, 'fieldTranslations': {'nameTranslation': {'ar': 'ميركو إيفانيش', 'bn': 'মিরকো ইভানিচ', 'hi': 'मिर्को इवानिक'}, 'shortNameTranslation': {'ar': 'م. إيفانيش', 'bn': 'এম. ইভানিচ', 'hi': 'एम. इवानिक'}}}",True,save,assisted,"{'x': 24, 'y': 41.8, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.4, 'z': 20.9}","{'x': 2.5, 'y': 48, 'z': 0}",6091394,15,,863,"{'start': {'x': 41.8, 'y': 24}, 'block': {'x': 48, 'y': 2.5}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 79.1}}",31,1837,863,shot,
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",False,block,assisted,"{'x': 27.6, 'y': 63.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 19}","{'x': 18.4, 'y': 59.6, 'z': 0}",6091302,10,,585,"{'start': {'x': 63.6, 'y': 27.6}, 'block': {'x': 59.6, 'y': 18.4}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 81}}",36,2115,585,shot,
