match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,dispossessed,keyPass,bigChanceCreated,shotOffTarget,bigChanceMissed,blockedScoringAttempt,hitWoodwork
15280980,away,327162,Mladost DG,1648525,Balša  Radanović,balsa-radanovic,G,31,False,24.0,18.0,9.0,6.0,0.0,18.0,23.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,90.0,24.0,7.3,4.0,0.0,0.0,"{'original': 7.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,0,1,75.0,66.66666666666666,,,0.0,,,,,,,
15280980,away,327162,Mladost DG,1391910,Vuko Vicković,vuko-vickovic,D,18,False,27.0,15.0,6.0,2.0,0.0,9.0,12.0,6.0,14.0,2.0,0.0,1.0,1.0,7.0,9.0,0.0,7.0,4.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,90.0,41.0,7.0,15.0,0.0,0.0,"{'original': 7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,2,14,8,6,55.55555555555556,33.33333333333333,0.0,57.14285714285714,,,,,,,,
15280980,away,327162,Mladost DG,1036138,Jovan Vujisic,jovan-vujisic,D,5,False,52.0,42.0,3.0,0.0,0.0,28.0,30.0,11.0,17.0,0.0,0.0,1.0,5.0,4.0,14.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,18.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,90.0,68.0,7.8,13.0,0.19,0.0,"{'original': 7.8, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,6,12,9,3,80.76923076923077,0.0,,100.0,,,,,1.0,,,
15280980,away,327162,Mladost DG,605370,Luka Uskoković,luka-uskokovic,D,4,False,50.0,43.0,6.0,2.0,0.0,34.0,36.0,9.0,14.0,0.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,,,,,,90.0,61.0,7.0,7.0,0.0,0.0,"{'original': 7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,4,8,3,5,86.0,33.33333333333333,,,,,,,,,,
15280980,away,327162,Mladost DG,1381381,Matije Badnjar,matije-badnjar,D,3,False,43.0,38.0,4.0,3.0,0.0,15.0,19.0,17.0,18.0,1.0,1.0,1.0,4.0,11.0,8.0,1.0,2.0,1.0,0.0,0.0,13.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,90.0,56.0,8.0,15.0,0.0,0.22,"{'original': 8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",19,5,14,4,10,88.37209302325581,75.0,100.0,50.0,,,2.0,,,,,
15280980,away,327162,Mladost DG,978475,Stephano Almeida,stephano-almeida,M,27,False,8.0,7.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,9.0,6.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,,,,,,90.0,23.0,6.8,6.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",15,3,12,6,6,87.5,100.0,,40.0,,,,,,,,
15280980,away,327162,Mladost DG,1163021,Nelson Augustin Cordoba,nelson-augustin-cordoba,M,28,False,24.0,19.0,5.0,3.0,0.0,8.0,9.0,11.0,15.0,0.0,0.0,2.0,1.0,7.0,8.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,83.0,38.0,6.8,10.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",15,3,12,7,5,79.16666666666666,60.0,,66.66666666666666,,,,,,,,
15280980,away,327162,Mladost DG,929719,Davor Kontić,davor-kontic,M,8,False,51.0,47.0,0.0,0.0,0.0,32.0,33.0,15.0,18.0,0.0,0.0,3.0,2.0,8.0,8.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,,,,,,90.0,59.0,7.0,5.0,0.0,0.04,"{'original': 7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,5,11,6,5,92.15686274509804,,,100.0,,1.0,1.0,,,,,
15280980,away,35223,Mladost DG,1648560,Nikola Pavličević,nikola-pavlicevic,M,11,False,19.0,9.0,2.0,2.0,0.0,4.0,6.0,4.0,11.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,8.0,6.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,,,,,,72.0,42.0,7.3,17.0,0.15,0.0,"{'original': 7.3, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",22,1,21,10,11,47.368421052631575,100.0,0.0,75.0,,1.0,,,,,,
15280980,away,327162,Mladost DG,1030487,Anđelko Jovanović,andelko-jovanovic,F,10,False,48.0,35.0,6.0,3.0,0.0,18.0,22.0,16.0,25.0,1.0,0.0,1.0,1.0,20.0,10.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,,,,,,,90.0,84.0,6.8,14.0,0.1,0.01,"{'original': 6.8, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",30,2,28,9,19,72.91666666666666,50.0,0.0,33.33333333333333,,,1.0,,1.0,,,
15280980,away,327162,Mladost DG,871881,Rodrigo Faust,rodrigo-faust,F,9,False,21.0,12.0,4.0,1.0,0.0,7.0,7.0,5.0,14.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,61.0,34.0,6.6,13.0,0.02,0.0,"{'original': 6.6, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",13,2,11,4,7,57.14285714285714,25.0,,100.0,,5.0,,,,,,
15280980,away,327162,Mladost DG,1103884,Dušan Vuković,dusan-vukovic,F,77,True,11.0,6.0,1.0,0.0,0.0,1.0,3.0,5.0,8.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,29.0,20.0,7.1,9.0,0.13,0.0,"{'original': 7.1, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,3,5,4,1,54.54545454545454,0.0,,100.0,,,,,1.0,,1.0,1.0
15280980,away,327162,Mladost DG,1096990,Stefan Mijović,stefan-mijovic,M,66,True,9.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,18.0,16.0,6.3,5.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,2,5,2,3,66.66666666666666,,,50.0,,,,,,,,
15280980,away,315641,Mladost DG,1134549,Mamadou Camara,mamadou-camara,M,78,True,6.0,6.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,7.0,9.0,6.7,1.0,0.0,0.0,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,100.0,,,100.0,,,,,,,,
15280980,away,327162,Mladost DG,931333,Petar Radulović,petar-radulovic,G,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
15280980,away,327162,Mladost DG,1426667,Matija Vukčević,matija-vukcevic,D,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
15280980,away,327162,Mladost DG,880655,Zvonko Ceklić,zvonko-ceklic,D,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
15280980,away,282802,Mladost DG,1978656,Nemanja Pavićević,nemanja-pavicevic,M,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
15280980,away,241802,Mladost DG,2487213,Veljko Mijović,veljko-mijovic,M,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
15280980,away,327162,Mladost DG,1620437,Jagoš Roganović,jagos-roganovic,F,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
