match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,keyPass,shotOffTarget,penaltyConceded,blockedScoringAttempt,dispossessed,hitWoodwork,bigChanceCreated,bigChanceMissed,penaltyWon
15280995,home,7581,FK Bokelj Kotor,1185131,Stefan Golubović,stefan-golubovic,F,21,False,7.0,6.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,3.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,,,,,60.0,20.0,6.8,7.0,0.06,0.0,"{'original': 6.8, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,5,13,7,6,85.71428571428571,,,,,,,,1.0,2.0,,,,
15280995,home,7581,FK Bokelj Kotor,1486746,Alhassan Baba Musah,alhassan-baba-musah,M,19,True,8.0,5.0,1.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,58.0,27.0,6.5,5.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,2,12,6,6,62.5,0.0,,,,,,,,1.0,,,,
15280995,home,241802,FK Bokelj Kotor,1565052,Matija Delić,matija-delic,M,31,True,8.0,7.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,30.0,14.0,6.5,4.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,2,3,2,1,87.5,,,,,,,,,,,,,
15280995,home,7581,FK Bokelj Kotor,227396,Šaleta Kordić,saleta-kordic,F,9,True,7.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,4.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,30.0,11.0,6.7,6.0,0.1,0.0,"{'original': 6.7, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,6,2,0,2,42.857142857142854,0.0,,,,,2.0,,,,1.0,,,
15280995,home,7581,FK Bokelj Kotor,1606668,Zarija Mugoša,zarija-mugosa,M,16,True,12.0,5.0,3.0,1.0,0.0,,3.0,4.0,8.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,19.0,16.0,6.3,7.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,1,4,0,4,41.66666666666667,33.33333333333333,0.0,,,,,,,,,,,
15280995,home,7581,FK Bokelj Kotor,877368,Bogdan Stamenković,bogdan-stamenkovic,M,99,True,4.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,19.0,7.0,6.6,2.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,4,2,2,0,75.0,0.0,0.0,100.0,,,,,,,,,,
15280995,home,241802,FK Bokelj Kotor,2445953,Djordje Čejović,djordje-cejovic,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,home,7581,FK Bokelj Kotor,1218106,Andrija Krivokapić,andrija-krivokapic,D,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,home,241802,FK Bokelj Kotor,1650228,Stefan  Mrsulja,stefan-mrsulja,D,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,home,7581,FK Bokelj Kotor,807177,Žarko Vilotijević,zarko-vilotijevic,M,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,1405738,Benjamin Krijestarac,benjamin-krijestarac,G,24,False,20.0,9.0,16.0,5.0,0.0,4.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,90.0,24.0,6.4,14.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,45.0,31.25,,,0.0,,,,,,,,,
15280995,away,36019,FK Mornar Bar,1392904,Velimir Ljutica,velimir-ljutica,D,32,False,30.0,19.0,11.0,6.0,0.0,6.0,10.0,13.0,18.0,2.0,2.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,90.0,38.0,6.8,16.0,0.0,0.19,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,4,7,1,6,63.33333333333333,54.54545454545454,100.0,100.0,,2.0,,,,,,,,
15280995,away,36019,FK Mornar Bar,189001,Jovan Baošić,jovan-baosic,D,15,False,15.0,10.0,5.0,0.0,0.0,7.0,10.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,,,90.0,26.0,6.7,6.0,0.0,0.0,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,5,7,4,3,66.66666666666666,0.0,,,,,,,,,,,,
