minute,value
1.0,-8
2.0,5
3.0,1
4.0,2
5.0,2
6.0,-5
7.0,-8
8.0,-5
9.0,-8
10.0,-5
11.0,-3
12.0,-56
13.0,-33
14.0,-24
15.0,-8
16.0,-2
17.0,6
18.0,1
19.0,-68
20.0,-28
21.0,54
22.0,50
23.0,23
24.0,27
25.0,-58
26.0,-27
27.0,29
28.0,11
29.0,10
30.0,14
31.0,12
32.0,13
33.0,22
34.0,16
35.0,9
36.0,9
37.0,3
38.0,9
39.0,39
40.0,32
41.0,100
42.0,100
43.0,100
44.0,89
45.0,61
45.5,4
46.0,4
47.0,11
48.0,21
49.0,16
50.0,8
51.0,9
52.0,8
53.0,13
54.0,16
55.0,78
56.0,55
57.0,36
58.0,35
59.0,69
60.0,65
61.0,47
62.0,56
63.0,41
64.0,30
65.0,14
66.0,12
67.0,14
68.0,16
69.0,13
70.0,12
71.0,16
72.0,18
73.0,-12
74.0,9
75.0,9
76.0,14
77.0,12
78.0,-77
79.0,-38
80.0,34
81.0,36
82.0,25
83.0,29
84.0,16
85.0,56
86.0,-42
87.0,-8
88.0,-2
89.0,44
90.0,71
90.5,195
