minute,value
1.0,-7
2.0,-11
3.0,10
4.0,-7
5.0,27
6.0,-23
7.0,42
8.0,40
9.0,23
10.0,-62
11.0,-32
12.0,-11
13.0,-14
14.0,-35
15.0,-26
16.0,-40
17.0,-28
18.0,28
19.0,-11
20.0,-7
21.0,-19
22.0,-26
23.0,-27
24.0,-8
25.0,-6
26.0,-4
27.0,10
28.0,-11
29.0,-11
30.0,14
31.0,-15
32.0,20
33.0,-20
34.0,-11
35.0,-59
36.0,-32
37.0,41
38.0,10
39.0,6
40.0,-8
41.0,-3
42.0,-2
43.0,14
44.0,28
45.0,-21
45.5,14
46.0,-9
47.0,-11
48.0,17
49.0,-8
50.0,-5
51.0,6
52.0,-68
53.0,-44
54.0,-26
55.0,-38
56.0,-13
57.0,-33
58.0,-21
59.0,-17
60.0,-13
61.0,-14
62.0,-25
63.0,-20
64.0,-16
65.0,-14
66.0,-20
67.0,-34
68.0,-30
69.0,-25
70.0,-8
71.0,-12
72.0,-10
73.0,16
74.0,-31
75.0,-21
76.0,-11
77.0,-10
78.0,-13
79.0,-13
80.0,-22
81.0,-19
82.0,-11
83.0,-20
84.0,-17
85.0,-16
86.0,-9
87.0,-5
88.0,33
89.0,42
90.0,63
90.5,-6
