minute,value
1.0,2
2.0,6
3.0,-9
4.0,17
5.0,13
6.0,25
7.0,24
8.0,24
9.0,53
10.0,42
11.0,55
12.0,59
13.0,18
14.0,11
15.0,-16
16.0,58
17.0,41
18.0,51
19.0,43
20.0,71
21.0,48
22.0,28
23.0,3
24.0,1
25.0,-2
26.0,12
27.0,23
28.0,24
29.0,16
30.0,32
31.0,11
32.0,-14
33.0,-20
34.0,40
35.0,4
36.0,9
37.0,5
38.0,-6
39.0,-68
40.0,-33
41.0,-49
42.0,-35
43.0,-44
44.0,-100
45.0,-49
45.5,-13
46.0,1
47.0,6
48.0,4
49.0,3
50.0,-3
51.0,-17
52.0,-15
53.0,-13
54.0,-69
55.0,-45
56.0,-29
57.0,-21
58.0,-16
59.0,-11
60.0,-74
61.0,-51
62.0,-33
63.0,-54
64.0,-29
65.0,-21
66.0,-21
67.0,-49
68.0,-7
69.0,111
70.0,56
71.0,15
72.0,34
73.0,23
74.0,-10
75.0,-84
76.0,-51
77.0,-75
78.0,-81
79.0,-64
80.0,-34
81.0,-22
82.0,-34
83.0,-20
84.0,-18
85.0,-29
86.0,-21
87.0,-14
88.0,16
89.0,7
90.0,-36
90.5,-25
