player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,save,free-kick,"{'x': 23.4, 'y': 37.8, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.6, 'z': 33.5}","{'x': 1.1, 'y': 48.9, 'z': 0}",6023278,90,6.0,5711,"{'start': {'x': 37.8, 'y': 23.4}, 'block': {'x': 48.9, 'y': 1.1}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 66.5}}",1,589,311,shot,
"{'name': 'Paul Mbong', 'firstName': '', 'lastName': '', 'slug': 'paul-mbong', 'shortName': 'P. Mbong', 'position': 'F', 'jerseyNumber': '88', 'userCount': 119, 'gender': 'M', 'id': 947437, 'fieldTranslations': {'nameTranslation': {'ar': 'بول مبونج', 'bn': 'পল এমবং', 'hi': 'पॉल मबोंग'}, 'shortNameTranslation': {'ar': 'ب. مبونج', 'bn': 'পি. এমবং', 'hi': 'पी. मबोंग'}}}",False,miss,assisted,"{'x': 9.3, 'y': 58.4, 'z': 0}",head,high-right,"{'x': 0, 'y': 40.2, 'z': 76.4}",,6023263,90,3.0,5536,"{'start': {'x': 58.4, 'y': 9.3}, 'end': {'x': 59.8, 'y': 0}, 'goal': {'x': 59.8, 'y': 23.6}}",1,764,136,shot,
"{'name': 'Paul Mbong', 'firstName': '', 'lastName': '', 'slug': 'paul-mbong', 'shortName': 'P. Mbong', 'position': 'F', 'jerseyNumber': '88', 'userCount': 119, 'gender': 'M', 'id': 947437, 'fieldTranslations': {'nameTranslation': {'ar': 'بول مبونج', 'bn': 'পল এমবং', 'hi': 'पॉल मबोंग'}, 'shortNameTranslation': {'ar': 'ب. مبونج', 'bn': 'পি. এমবং', 'hi': 'पी. मबोंग'}}}",False,miss,regular,"{'x': 7.7, 'y': 50.7, 'z': 0}",right-foot,high,"{'x': 0, 'y': 47.4, 'z': 79.2}",,6023190,84,,5026,"{'start': {'x': 50.7, 'y': 7.7}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 20.8}}",7,374,2326,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,save,assisted,"{'x': 12, 'y': 46.7, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.3, 'z': 27.2}","{'x': 1.6, 'y': 50, 'z': 0}",6023189,84,,5024,"{'start': {'x': 46.7, 'y': 12}, 'block': {'x': 50, 'y': 1.6}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 72.8}}",7,376,2324,shot,
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,save,assisted,"{'x': 20.3, 'y': 40.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 4.4}","{'x': 2.4, 'y': 48.2, 'z': 0}",6023027,77,,4576,"{'start': {'x': 40.9, 'y': 20.3}, 'block': {'x': 48.2, 'y': 2.4}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 95.6}}",14,824,1876,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,block,assisted,"{'x': 24.8, 'y': 63, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}","{'x': 20.2, 'y': 60.7, 'z': 0}",6022990,74,,4395,"{'start': {'x': 63, 'y': 24.8}, 'block': {'x': 60.7, 'y': 20.2}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",17,1005,1695,shot,
"{'name': 'Marko Docić', 'slug': 'marko-docic', 'shortName': 'M. Docić', 'position': 'M', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 345141, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوتشيتش', 'bn': 'মার্কো ডসিচ', 'hi': 'मार्को डोकिक'}, 'shortNameTranslation': {'ar': 'م. دوتشيتش', 'bn': 'এম. ডসিচ', 'hi': 'एम. डोकिक'}}}",False,block,assisted,"{'x': 27.8, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}","{'x': 21.2, 'y': 52.3, 'z': 0}",6023303,71,,4247,"{'start': {'x': 53, 'y': 27.8}, 'block': {'x': 52.3, 'y': 21.2}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",20,1153,1547,shot,
"{'name': 'Aboubacar Cisse', 'slug': 'aboubacar-cisse', 'shortName': 'A. Cisse', 'position': 'M', 'jerseyNumber': '20', 'userCount': 30, 'gender': 'M', 'id': 1446160, 'fieldTranslations': {'nameTranslation': {'ar': 'أبوبكر سيسي'}, 'shortNameTranslation': {'ar': 'أ. سيسي'}}}",False,block,corner,"{'x': 15.1, 'y': 56.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}","{'x': 11.9, 'y': 54.9, 'z': 0}",6022897,61,,3611,"{'start': {'x': 56.5, 'y': 15.1}, 'block': {'x': 54.9, 'y': 11.9}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",30,1789,911,shot,
"{'name': 'Nenad Tomović', 'slug': 'nenad-tomovic', 'shortName': 'N. Tomović', 'position': 'D', 'jerseyNumber': '4', 'userCount': 82, 'gender': 'M', 'id': 38574, 'fieldTranslations': {'nameTranslation': {'ar': 'نيناد توموفيتش', 'bn': 'নেনাদ তোমোভিচ', 'hi': 'नेनाद तोमोविक'}, 'shortNameTranslation': {'ar': 'ن. توموفيتش', 'bn': 'এন. তোমোভিচ', 'hi': 'एन. तोमोविक'}}}",False,miss,corner,"{'x': 8.3, 'y': 60.5, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.5, 'z': 12.5}",,6022854,55,,3260,"{'start': {'x': 60.5, 'y': 8.3}, 'end': {'x': 57.5, 'y': 0}, 'goal': {'x': 57.5, 'y': 87.5}}",36,2140,560,shot,
"{'name': 'Marko Docić', 'slug': 'marko-docic', 'shortName': 'M. Docić', 'position': 'M', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 345141, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوتشيتش', 'bn': 'মার্কো ডসিচ', 'hi': 'मार्को डोकिक'}, 'shortNameTranslation': {'ar': 'م. دوتشيتش', 'bn': 'এম. ডসিচ', 'hi': 'एम. डोकिक'}}}",False,block,free-kick,"{'x': 9.2, 'y': 82.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 19}","{'x': 4.2, 'y': 64.3, 'z': 0}",6022841,53,,3175,"{'start': {'x': 82.7, 'y': 9.2}, 'block': {'x': 64.3, 'y': 4.2}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 81}}",38,2225,475,shot,
