minute,value
1.0,8
2.0,7
3.0,25
4.0,18
5.0,11
6.0,3
7.0,4
8.0,4
9.0,5
10.0,12
11.0,18
12.0,30
13.0,83
14.0,98
15.0,60
16.0,34
17.0,64
18.0,-69
19.0,-18
20.0,-7
21.0,-1
22.0,-4
23.0,49
24.0,33
25.0,34
26.0,24
27.0,4
28.0,-11
29.0,-4
30.0,-1
31.0,-19
32.0,-10
33.0,-22
34.0,18
35.0,10
36.0,2
37.0,-15
38.0,-10
39.0,-7
40.0,-8
41.0,9
42.0,1
43.0,3
44.0,-2
45.0,-7
45.5,-7
46.0,1
47.0,-5
48.0,31
49.0,18
50.0,4
51.0,12
52.0,26
53.0,-19
54.0,-43
55.0,-30
56.0,-90
57.0,-59
58.0,-49
59.0,-31
60.0,-47
61.0,-80
62.0,-73
63.0,-35
64.0,21
65.0,7
66.0,22
67.0,7
68.0,6
69.0,9
70.0,16
71.0,3
72.0,-12
73.0,7
74.0,9
75.0,24
76.0,11
77.0,33
78.0,13
79.0,-17
80.0,-9
81.0,-10
82.0,-9
83.0,-14
84.0,-17
85.0,-22
86.0,-33
87.0,-30
88.0,-21
89.0,-14
90.0,-59
90.5,-12
