match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,goals,ownGoals,minutesPlayed,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct
15558708,home,36019,FK Mornar Bar,1405738,Benjamin Krijestarac,benjamin-krijestarac,G,24.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,1392904,Velimir Ljutica,velimir-ljutica,D,32.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,189001,Jovan Baošić,jovan-baosic,D,15.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,286837,Ilija Martinović,ilija-martinovic,D,25.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,171431,Nikola Stijepović,nikola-stijepovic,D,33.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,1005622,Jovan Dašić,jovan-dasic,M,17.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,94261,Andrija Kaluđerović,andrija-kaluderovic,M,4.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,154655,Darko Zorić,darko-zoric,M,18.0,False,1.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,804419,Demir Skrijelj,demir-skrijelj,M,10.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,95583,Stefan Denković,stefan-denkovic,M,7.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,856483,Balša Sekulić,balsa-sekulic,F,9.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,843005,Marko Đurišić,marko-durisic,M,8.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,894450,Yann Michael Yao,yann-michael-yao,M,11.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,1484678,Vukas Dragović,vukas-dragovic,M,99.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,941133,Petar Vukčević,petar-vukcevic,M,19.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,357708,Nikola Vujnović,nikola-vujnovic,F,97.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,187341,Stefan Popović,stefan-popovic,G,12.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,241802,FK Mornar Bar,839271,Nemanja Vlahović,nemanja-vlahovic,M,,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,1404815,Matija Rovčanin,matija-rovcanin,M,21.0,True,,,,,,0,0,0,0,0,,,,,
15558708,home,36019,FK Mornar Bar,1214474,Nikola Vuković,nikola-vukovic,D,19.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,57363,Vladan Giljen,vladan-giljen,G,1.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1149283,Milos Vracar,milos-vracar,D,4.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,138937,Boris Kopitović,boris-kopitovic,D,15.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,893161,Anto Babić,anto-babic,D,72.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1000770,Andrija Ražnatović,andrija-raznatovic,D,22.0,False,1.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,850088,Jovan Čađenović,jovan-cadenovic,M,20.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,138947,Deni Hočko,deni-hocko,M,8.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1479109,Marko Simun,marko-simun,M,19.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,929998,Ivan Vukčević,ivan-vukcevic,M,7.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1381358,Petar Anicic,petar-anicic,M,9.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,962100,Vasilije Cavor,vasilije-cavor,M,24.0,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1005753,Marko Mrvaljević,marko-mrvaljevic,F,87.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,481825,FK Sutjeska Nikšić,2055858,Andrija Kecojević,andrija-kecojevic,M,30.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1896811,Medo Jukovic,medo-jukovic,M,11.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1030493,Aleksa Golubovic,aleksa-golubovic,D,2.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,172957,Vasko Kalezić,vasko-kalezic,M,70.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1063207,Rados Dedic,rados-dedic,D,6.0,True,,,,,,0,0,0,0,0,,,,,
15558708,away,6224,FK Sutjeska Nikšić,1067578,Igor Pajović,igor-pajovic,M,5.0,True,,,,,,0,0,0,0,0,,,,,
