minute,value
1.0,5
2.0,7
3.0,9
4.0,10
5.0,30
6.0,14
7.0,46
8.0,42
9.0,95
10.0,79
11.0,51
12.0,45
13.0,43
14.0,34
15.0,34
16.0,40
17.0,19
18.0,7
19.0,-4
20.0,-19
21.0,-11
22.0,39
23.0,21
24.0,24
25.0,23
26.0,-17
27.0,13
28.0,7
29.0,1
30.0,9
31.0,9
32.0,-18
33.0,-7
34.0,-2
35.0,32
36.0,10
37.0,-18
38.0,-5
39.0,-28
40.0,-27
41.0,-10
42.0,-41
43.0,-27
44.0,47
45.0,20
45.5,12
46.0,8
47.0,11
48.0,15
49.0,34
50.0,49
51.0,36
52.0,27
53.0,29
54.0,21
55.0,59
56.0,53
57.0,52
58.0,68
59.0,48
60.0,69
61.0,42
62.0,26
63.0,33
64.0,10
65.0,22
66.0,36
67.0,22
68.0,26
69.0,18
70.0,16
71.0,16
72.0,32
73.0,44
74.0,22
75.0,24
76.0,-34
77.0,-6
78.0,-3
79.0,20
80.0,31
81.0,56
82.0,47
83.0,82
84.0,53
85.0,32
86.0,43
87.0,14
88.0,28
89.0,14
90.0,2
90.5,-10
