minute,value
1.0,8
2.0,12
3.0,15
4.0,16
5.0,17
6.0,57
7.0,45
8.0,57
9.0,100
10.0,61
11.0,65
12.0,41
13.0,29
14.0,1
15.0,-2
16.0,6
17.0,64
18.0,34
19.0,53
20.0,16
21.0,27
22.0,11
23.0,31
24.0,27
25.0,31
26.0,24
27.0,9
28.0,5
29.0,3
30.0,50
31.0,76
32.0,80
33.0,49
34.0,45
35.0,31
36.0,21
37.0,12
38.0,10
39.0,33
40.0,38
41.0,30
42.0,44
43.0,58
44.0,86
45.0,87
45.5,-2
46.0,10
47.0,9
48.0,31
49.0,51
50.0,42
51.0,27
52.0,19
53.0,-10
54.0,7
55.0,21
56.0,19
57.0,51
58.0,24
59.0,5
60.0,2
61.0,-29
62.0,-32
63.0,-14
64.0,49
65.0,71
66.0,21
67.0,43
68.0,36
69.0,46
70.0,71
71.0,49
72.0,41
73.0,32
74.0,50
75.0,34
76.0,45
77.0,73
78.0,42
79.0,11
80.0,41
81.0,22
82.0,18
83.0,11
84.0,35
85.0,7
86.0,17
87.0,8
88.0,12
89.0,19
90.0,7
