minute,value
1.0,4
2.0,7
3.0,8
4.0,2
5.0,7
6.0,1
7.0,-2
8.0,37
9.0,16
10.0,45
11.0,23
12.0,10
13.0,-8
14.0,-37
15.0,-27
16.0,-54
17.0,-69
18.0,-43
19.0,-28
20.0,-31
21.0,-59
22.0,-30
23.0,-16
24.0,-44
25.0,-38
26.0,-38
27.0,-25
28.0,-18
29.0,-40
30.0,-30
31.0,-61
32.0,-33
33.0,39
34.0,-35
35.0,-9
36.0,20
37.0,11
38.0,33
39.0,-28
40.0,-61
41.0,-100
42.0,-84
43.0,-84
44.0,-47
45.0,53
45.5,-12
46.0,6
47.0,9
48.0,11
49.0,11
50.0,-22
51.0,-10
52.0,-30
53.0,-15
54.0,40
55.0,-29
56.0,-15
57.0,-23
58.0,-14
59.0,30
60.0,14
61.0,48
62.0,27
63.0,19
64.0,10
65.0,21
66.0,16
67.0,17
68.0,57
69.0,60
70.0,43
71.0,28
72.0,10
73.0,10
74.0,13
75.0,18
76.0,13
77.0,16
78.0,12
79.0,14
80.0,26
81.0,46
82.0,33
83.0,32
84.0,45
85.0,33
86.0,21
87.0,50
88.0,37
89.0,24
90.0,26
90.5,-9
