minute,value
1.0,-2
2.0,-3
3.0,-4
4.0,11
5.0,19
6.0,1
7.0,2
8.0,-69
9.0,-99
10.0,-64
11.0,-9
12.0,-10
13.0,1
14.0,-8
15.0,35
16.0,-23
17.0,-9
18.0,-33
19.0,-32
20.0,-8
21.0,-39
22.0,-36
23.0,-32
24.0,-26
25.0,-37
26.0,-6
27.0,-7
28.0,-41
29.0,-35
30.0,-100
31.0,-86
32.0,-52
33.0,-85
34.0,-64
35.0,-46
36.0,-31
37.0,-25
38.0,-40
39.0,-57
40.0,-34
41.0,-7
42.0,-18
43.0,-66
44.0,-42
45.0,-35
45.5,-11
46.0,-6
47.0,-10
48.0,-19
49.0,-15
50.0,-12
51.0,-9
52.0,-7
53.0,-5
54.0,-14
55.0,-10
56.0,-19
57.0,-37
58.0,-38
59.0,-62
60.0,-46
61.0,-33
62.0,-67
63.0,-43
64.0,-36
65.0,-59
66.0,-62
67.0,-52
68.0,-41
69.0,-28
70.0,-22
71.0,-38
72.0,-59
73.0,-44
74.0,-17
75.0,-23
76.0,-27
77.0,-27
78.0,-20
79.0,-12
80.0,17
81.0,-8
82.0,-13
83.0,-8
84.0,-5
85.0,-41
86.0,-92
87.0,-60
88.0,-36
89.0,-48
90.0,-44
90.5,-22
