player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",False,miss,assisted,"{'x': 22, 'y': 71.4, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 63.2, 'z': 56.9}",5282545,90,1.0,5419,"{'start': {'x': 71.4, 'y': 22}, 'end': {'x': 36.8, 'y': 0}, 'goal': {'x': 36.8, 'y': 43.1}}",1,881,19,shot,,
"{'name': 'Vladimir Petrović', 'firstName': 'Vladimir', 'lastName': 'Petrović', 'slug': 'vladimir-petrovic', 'shortName': 'V. Petrović', 'position': 'F', 'jerseyNumber': '10', 'userCount': 17, 'gender': 'M', 'id': 904377, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير بتروفيتش'}, 'shortNameTranslation': {'ar': 'ف. بتروفيتش'}}}",False,miss,assisted,"{'x': 13.5, 'y': 55.8, 'z': 0}",right-foot,high,"{'x': 0, 'y': 47.1, 'z': 87.5}",5282501,90,,5359,"{'start': {'x': 55.8, 'y': 13.5}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 12.5}}",1,41,2659,shot,,
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",False,miss,assisted,"{'x': 22.2, 'y': 57, 'z': 0}",left-foot,left,"{'x': 0, 'y': 61, 'z': 11.1}",5282488,87,,5168,"{'start': {'x': 57, 'y': 22.2}, 'end': {'x': 39, 'y': 0}, 'goal': {'x': 39, 'y': 88.9}}",4,232,2468,shot,,
"{'name': 'Marko Veličković', 'firstName': '', 'lastName': '', 'slug': 'marko-velickovic', 'shortName': 'M. Veličković', 'position': 'M', 'jerseyNumber': '24', 'userCount': 78, 'gender': 'M', 'id': 1121635, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فيليتشكوفيتش'}, 'shortNameTranslation': {'ar': 'م. فيليتشكوفيتش'}}}",True,save,assisted,"{'x': 26, 'y': 36.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 8.9}",5282480,85,,5089,"{'start': {'x': 36.6, 'y': 26}, 'block': {'x': 50, 'y': 2}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 91.1}}",6,311,2389,shot,"{'x': 2, 'y': 50, 'z': 0}",
"{'name': 'Marko Veličković', 'firstName': '', 'lastName': '', 'slug': 'marko-velickovic', 'shortName': 'M. Veličković', 'position': 'M', 'jerseyNumber': '24', 'userCount': 78, 'gender': 'M', 'id': 1121635, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فيليتشكوفيتش'}, 'shortNameTranslation': {'ar': 'م. فيليتشكوفيتش'}}}",True,save,fast-break,"{'x': 9.7, 'y': 66, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 17.1}",5282372,78,,4653,"{'start': {'x': 66, 'y': 9.7}, 'block': {'x': 60.7, 'y': 6}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 82.9}}",13,747,1953,shot,"{'x': 6, 'y': 60.7, 'z': 0}",
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",False,save,assisted,"{'x': 25.9, 'y': 65.6, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.7, 'z': 12.7}",5282349,73,,4352,"{'start': {'x': 65.6, 'y': 25.9}, 'block': {'x': 50.7, 'y': 1.2}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 87.3}}",18,1048,1652,shot,"{'x': 1.2, 'y': 50.7, 'z': 0}",
"{'name': 'Haris Hajdarević', 'slug': 'haris-hajdarevic', 'shortName': 'H. Hajdarević', 'position': 'M', 'jerseyNumber': '4', 'userCount': 39, 'gender': 'M', 'id': 901590, 'fieldTranslations': {'nameTranslation': {'ar': 'هاريس حاجداريفيتش', 'bn': 'হারিস হাজদারেভিচ', 'hi': 'हारिस हजदारेविक'}, 'shortNameTranslation': {'ar': 'ه. حاجداريفيتش', 'bn': 'এইচ. হাজদারেভিচ', 'hi': 'एच. हजदारेविक'}}}",False,miss,regular,"{'x': 22.3, 'y': 41.9, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57, 'z': 8.3}",5282287,65,,3862,"{'start': {'x': 41.9, 'y': 22.3}, 'end': {'x': 43, 'y': 0}, 'goal': {'x': 43, 'y': 91.7}}",26,1538,1162,shot,,
"{'name': 'Vukašin Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'vukasin-bogdanovic', 'shortName': 'V. Bogdanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 100, 'gender': 'M', 'id': 1031603, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاشين بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ف. بوغدانوفيتش'}}}",False,block,assisted,"{'x': 18.7, 'y': 50.5, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.5, 'z': 19}",5282286,65,,3850,"{'start': {'x': 50.5, 'y': 18.7}, 'block': {'x': 50.2, 'y': 17.2}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 81}}",26,1550,1150,shot,"{'x': 17.2, 'y': 50.2, 'z': 0}",
"{'name': 'Aleksa Vukanović', 'slug': 'aleksa-vukanovic', 'shortName': 'A. Vukanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 157, 'gender': 'M', 'id': 842317, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسا فوكانوفيتش', 'bn': 'আলেক্সা ভুকানোভিচ', 'hi': 'अलेक्सा वुकानोविक'}, 'shortNameTranslation': {'ar': 'أ. فوكانوفيتش', 'bn': 'এ. ভুকানোভিচ', 'hi': 'ए. वुकानोविक'}}}",True,goal,regular,"{'x': 12.5, 'y': 55, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.3, 'z': 9.5}",5282172,57,,3410,"{'start': {'x': 55, 'y': 12.5}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 90.5}}",34,1990,710,shot,,regular
"{'name': 'Đorđe Jovanović', 'slug': 'dorde-jovanovic', 'shortName': 'Đ. Jovanović', 'position': 'M', 'jerseyNumber': '88', 'userCount': 37, 'gender': 'M', 'id': 1130262, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجي يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ج. يوفانوفيتش'}}}",False,block,assisted,"{'x': 16, 'y': 46, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 19}",5281985,45,,2685,"{'start': {'x': 46, 'y': 16}, 'block': {'x': 47.3, 'y': 8.3}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 81}}",1,15,2685,shot,"{'x': 8.3, 'y': 47.3, 'z': 0}",
