minute,value
1.0,-2
2.0,19
3.0,9
4.0,14
5.0,-9
6.0,-38
7.0,-36
8.0,-22
9.0,-61
10.0,-25
11.0,-18
12.0,-36
13.0,-30
14.0,-43
15.0,-97
16.0,-68
17.0,-91
18.0,-59
19.0,-38
20.0,-26
21.0,-46
22.0,-27
23.0,-28
24.0,-60
25.0,-43
26.0,-26
27.0,-30
28.0,-28
29.0,-70
30.0,-61
31.0,-45
32.0,-54
33.0,-22
34.0,-17
35.0,-26
36.0,-34
37.0,-44
38.0,-30
39.0,-60
40.0,-66
41.0,-46
42.0,-33
43.0,-28
44.0,-82
45.0,-52
45.5,0
46.0,-4
47.0,-6
48.0,-3
49.0,-13
50.0,-51
51.0,-59
52.0,-73
53.0,-44
54.0,-29
55.0,-18
56.0,-12
57.0,-8
58.0,-33
59.0,-28
60.0,-50
61.0,-38
62.0,-62
63.0,-47
64.0,-35
65.0,-1
66.0,-26
67.0,-88
68.0,-56
69.0,-59
70.0,-61
71.0,-39
72.0,-37
73.0,-59
74.0,-41
75.0,-63
76.0,-97
77.0,-58
78.0,-34
79.0,-20
80.0,-23
81.0,-15
82.0,-14
83.0,-12
84.0,-13
85.0,-22
86.0,-18
87.0,-16
88.0,30
89.0,8
90.0,-8
90.5,-31
