minute,value
1.0,-8
2.0,-39
3.0,-30
4.0,-16
5.0,31
6.0,-18
7.0,18
8.0,34
9.0,-23
10.0,-32
11.0,-17
12.0,38
13.0,41
14.0,41
15.0,65
16.0,45
17.0,31
18.0,46
19.0,60
20.0,68
21.0,49
22.0,80
23.0,96
24.0,55
25.0,33
26.0,58
27.0,26
28.0,45
29.0,41
30.0,37
31.0,26
32.0,28
33.0,24
34.0,27
35.0,25
36.0,18
37.0,14
38.0,13
39.0,10
40.0,9
41.0,4
42.0,6
43.0,-22
44.0,-27
45.0,-13
45.5,45
46.0,8
47.0,12
48.0,36
49.0,35
50.0,31
51.0,39
52.0,100
53.0,80
54.0,84
55.0,100
56.0,77
57.0,56
58.0,24
59.0,19
60.0,19
61.0,100
62.0,72
63.0,50
64.0,80
65.0,54
66.0,32
67.0,40
68.0,93
69.0,59
70.0,47
71.0,68
72.0,100
73.0,64
74.0,41
75.0,17
76.0,-7
77.0,-9
78.0,14
79.0,48
80.0,32
81.0,-28
82.0,-6
83.0,12
84.0,12
85.0,-21
86.0,-17
87.0,27
88.0,41
89.0,24
90.0,35
90.5,-2
