player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Issa Bah', 'slug': 'bah-issa', 'shortName': 'I. Bah', 'position': 'F', 'jerseyNumber': '77', 'userCount': 88, 'gender': 'M', 'id': 987250, 'fieldTranslations': {'nameTranslation': {'ar': 'باه، عيسى', 'bn': 'বাহ, ইসা', 'hi': 'बाह, इस्सा'}, 'shortNameTranslation': {'ar': 'ع. باه', 'bn': 'আই. বাহ', 'hi': 'आई. बाह'}}}",False,save,corner,"{'x': 8, 'y': 56.2, 'z': 0}",head,low-right,"{'x': 0, 'y': 45.7, 'z': 5.7}","{'x': 0.5, 'y': 50.9, 'z': 0}",5506798,90,1.0,5455,"{'start': {'x': 56.2, 'y': 8}, 'block': {'x': 50.9, 'y': 0.5}, 'end': {'x': 54.3, 'y': 0}, 'goal': {'x': 54.3, 'y': 94.3}}",1,845,55,shot,
"{'name': 'Slobodan Simović', 'slug': 'slobodan-simovic', 'shortName': 'S. Simović', 'position': 'D', 'jerseyNumber': '14', 'userCount': 37, 'gender': 'M', 'id': 79383, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان سيموفيتش', 'bn': 'স্লোবোদান সিমোভিচ', 'hi': 'स्लोबोदान सिमोविच'}, 'shortNameTranslation': {'ar': 'س. سيموفيتش', 'bn': 'এস. সিমোভিচ', 'hi': 'एस. सिमोविच'}}}",False,save,corner,"{'x': 26.6, 'y': 56.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 46.3, 'z': 29.1}","{'x': 2.2, 'y': 53.1, 'z': 0}",5491220,90,1.0,5422,"{'start': {'x': 56.6, 'y': 26.6}, 'block': {'x': 53.1, 'y': 2.2}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 70.9}}",1,878,22,shot,
"{'name': 'Nikola Skrobonja', 'firstName': 'Nikola Skrobonja', 'slug': 'nikola-skrobonja', 'shortName': 'N. Skrobonja', 'position': 'M', 'jerseyNumber': '44', 'userCount': 38, 'gender': 'M', 'id': 1616139, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سكروبونيا'}, 'shortNameTranslation': {'ar': 'ن. سكروبونيا'}}}",False,block,corner,"{'x': 8.8, 'y': 51.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.8, 'z': 19}","{'x': 8.1, 'y': 50.7, 'z': 0}",5506797,90,1.0,5416,"{'start': {'x': 51.1, 'y': 8.8}, 'block': {'x': 50.7, 'y': 8.1}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 81}}",1,884,16,shot,
"{'name': 'Luka Stankovski', 'slug': 'stankovski-luka', 'shortName': 'L. Stankovski', 'position': 'M', 'jerseyNumber': '80', 'userCount': 100, 'gender': 'M', 'id': 1063157, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ستانكوفسكي'}, 'shortNameTranslation': {'ar': 'ل. ستانكوفسكي'}}}",False,block,corner,"{'x': 11.9, 'y': 64.2, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 19}","{'x': 7.9, 'y': 59.4, 'z': 0}",5491236,90,1.0,5415,"{'start': {'x': 64.2, 'y': 11.9}, 'block': {'x': 59.4, 'y': 7.9}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 81}}",1,885,15,shot,
"{'name': 'Mehmed Ćosić', 'firstName': '', 'lastName': '', 'slug': 'mehmed-cosic', 'shortName': 'M. Ćosić', 'position': 'D', 'jerseyNumber': '8', 'userCount': 46, 'gender': 'M', 'id': 876751, 'fieldTranslations': {'nameTranslation': {'ar': 'محمد يوسيتش', 'bn': 'মেহমেদ সিওসিচ', 'hi': 'मेहमद कोसिक'}, 'shortNameTranslation': {'ar': 'م. يوسيتش', 'bn': 'এম. সিওসিচ', 'hi': 'एम. कोसिक'}}}",False,save,assisted,"{'x': 7.9, 'y': 75.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 46.8, 'z': 28.5}","{'x': 1.4, 'y': 54.3, 'z': 0}",5491263,90,1.0,5402,"{'start': {'x': 75.6, 'y': 7.9}, 'block': {'x': 54.3, 'y': 1.4}, 'end': {'x': 53.2, 'y': 0}, 'goal': {'x': 53.2, 'y': 71.5}}",1,898,2,shot,
"{'name': 'Issa Bah', 'slug': 'bah-issa', 'shortName': 'I. Bah', 'position': 'F', 'jerseyNumber': '77', 'userCount': 88, 'gender': 'M', 'id': 987250, 'fieldTranslations': {'nameTranslation': {'ar': 'باه، عيسى', 'bn': 'বাহ, ইসা', 'hi': 'बाह, इस्सा'}, 'shortNameTranslation': {'ar': 'ع. باه', 'bn': 'আই. বাহ', 'hi': 'आई. बाह'}}}",False,block,fast-break,"{'x': 10.7, 'y': 24.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.3, 'z': 19}","{'x': 9.7, 'y': 26.6, 'z': 0}",5491276,90,,5378,"{'start': {'x': 24.2, 'y': 10.7}, 'block': {'x': 26.6, 'y': 9.7}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 81}}",1,22,2678,shot,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",False,block,free-kick,"{'x': 24.6, 'y': 66.4, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 19}","{'x': 15.5, 'y': 60.8, 'z': 0}",5491209,88,,5231,"{'start': {'x': 66.4, 'y': 24.6}, 'block': {'x': 60.8, 'y': 15.5}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 81}}",3,169,2531,shot,
"{'name': 'Issa Bah', 'slug': 'bah-issa', 'shortName': 'I. Bah', 'position': 'F', 'jerseyNumber': '77', 'userCount': 88, 'gender': 'M', 'id': 987250, 'fieldTranslations': {'nameTranslation': {'ar': 'باه، عيسى', 'bn': 'বাহ, ইসা', 'hi': 'बाह, इस्सा'}, 'shortNameTranslation': {'ar': 'ع. باه', 'bn': 'আই. বাহ', 'hi': 'आई. बाह'}}}",False,block,regular,"{'x': 19.7, 'y': 36.4, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48, 'z': 19}","{'x': 17.3, 'y': 38.3, 'z': 0}",5491201,87,,5183,"{'start': {'x': 36.4, 'y': 19.7}, 'block': {'x': 38.3, 'y': 17.3}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 81}}",4,217,2483,shot,
"{'name': 'Luka Stankovski', 'slug': 'stankovski-luka', 'shortName': 'L. Stankovski', 'position': 'M', 'jerseyNumber': '80', 'userCount': 100, 'gender': 'M', 'id': 1063157, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ستانكوفسكي'}, 'shortNameTranslation': {'ar': 'ل. ستانكوفسكي'}}}",False,block,throw-in-set-piece,"{'x': 8.6, 'y': 56, 'z': 0}",head,low-right,"{'x': 0, 'y': 47.1, 'z': 19}","{'x': 7.5, 'y': 55.6, 'z': 0}",5491200,87,,5165,"{'start': {'x': 56, 'y': 8.6}, 'block': {'x': 55.6, 'y': 7.5}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 81}}",4,235,2465,shot,
"{'name': 'Kenroy Campbell', 'slug': 'kenroy-campbell', 'shortName': 'K. Campbell', 'position': 'M', 'jerseyNumber': '66', 'userCount': 37, 'gender': 'M', 'id': 1217033, 'fieldTranslations': {'nameTranslation': {'ar': 'كينروي كامبل', 'bn': 'কেনরয় ক্যাম্পবেল', 'hi': 'केनरॉय कैम्पबेल'}, 'shortNameTranslation': {'ar': 'ك. كامبل', 'bn': 'কে. ক্যাম্পবেল', 'hi': 'के. कैम्पबेल'}}}",True,miss,fast-break,"{'x': 15.2, 'y': 52.7, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 46.2, 'z': 58.3}",,5491164,84,,5011,"{'start': {'x': 52.7, 'y': 15.2}, 'end': {'x': 53.8, 'y': 0}, 'goal': {'x': 53.8, 'y': 41.7}}",7,389,2311,shot,
