minute,value
1.0,2
2.0,3
3.0,23
4.0,13
5.0,1
6.0,-28
7.0,-17
8.0,-19
9.0,-16
10.0,-7
11.0,-12
12.0,-8
13.0,-10
14.0,-1
15.0,-23
16.0,-33
17.0,-29
18.0,33
19.0,-26
20.0,13
21.0,-15
22.0,-4
23.0,-33
24.0,-11
25.0,-5
26.0,31
27.0,20
28.0,34
29.0,22
30.0,15
31.0,24
32.0,-22
33.0,-2
34.0,5
35.0,8
36.0,6
37.0,4
38.0,18
39.0,34
40.0,1
41.0,-3
42.0,-4
43.0,11
44.0,-62
45.0,-22
45.5,4
46.0,-4
47.0,-40
48.0,-14
49.0,33
50.0,-21
51.0,7
52.0,8
53.0,-26
54.0,-61
55.0,-9
56.0,8
57.0,9
58.0,42
59.0,27
60.0,13
61.0,12
62.0,18
63.0,8
64.0,12
65.0,4
66.0,-3
67.0,-24
68.0,-1
69.0,-45
70.0,-16
71.0,17
72.0,-12
73.0,7
74.0,11
75.0,45
76.0,20
77.0,-26
78.0,-4
79.0,10
80.0,38
81.0,16
82.0,-14
83.0,27
84.0,22
85.0,50
86.0,62
87.0,31
88.0,-38
89.0,-12
90.0,-9
90.5,-15
