minute,value
1.0,4
2.0,22
3.0,7
4.0,7
5.0,34
6.0,43
7.0,50
8.0,47
9.0,42
10.0,36
11.0,33
12.0,17
13.0,7
14.0,12
15.0,31
16.0,22
17.0,46
18.0,22
19.0,30
20.0,-36
21.0,-14
22.0,-34
23.0,-2
24.0,-28
25.0,-35
26.0,-11
27.0,-24
28.0,-12
29.0,-2
30.0,16
31.0,8
32.0,5
33.0,1
34.0,18
35.0,81
36.0,58
37.0,28
38.0,36
39.0,4
40.0,-1
41.0,3
42.0,-12
43.0,8
44.0,9
45.0,13
45.5,-20
46.0,-7
47.0,16
48.0,12
49.0,6
50.0,3
51.0,14
52.0,6
53.0,3
54.0,-7
55.0,16
56.0,19
57.0,13
58.0,10
59.0,4
60.0,3
61.0,2
62.0,4
63.0,26
64.0,55
65.0,34
66.0,22
67.0,14
68.0,24
69.0,19
70.0,55
71.0,43
72.0,70
73.0,78
74.0,49
75.0,42
76.0,62
77.0,25
78.0,39
79.0,29
80.0,46
81.0,28
82.0,26
83.0,18
84.0,31
85.0,22
86.0,18
87.0,32
88.0,35
89.0,37
90.0,32
90.5,77
