player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,corner,"{'x': 11.1, 'y': 41.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 19}",5869721,62,,3684,"{'start': {'x': 41.2, 'y': 11.1}, 'block': {'x': 44, 'y': 7}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 81}}",29,1716,984,shot,"{'x': 7, 'y': 44, 'z': 0}",
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",True,save,assisted,"{'x': 10.8, 'y': 56.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49, 'z': 10.1}",5839531,61,,3625,"{'start': {'x': 56.6, 'y': 10.8}, 'block': {'x': 50.9, 'y': 0.7}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 89.9}}",30,1775,925,shot,"{'x': 0.7, 'y': 50.9, 'z': 0}",
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,assisted,"{'x': 26.8, 'y': 22.5, 'z': 0}",right-foot,left,"{'x': 0, 'y': 68.4, 'z': 5.6}",5839961,59,,3536,"{'start': {'x': 22.5, 'y': 26.8}, 'block': {'x': 28.7, 'y': 16.8}, 'end': {'x': 31.6, 'y': 0}, 'goal': {'x': 31.6, 'y': 94.4}}",32,1864,836,shot,"{'x': 16.8, 'y': 28.7, 'z': 0}",
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,save,corner,"{'x': 13.8, 'y': 32.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54, 'z': 9.5}",5839952,59,,3503,"{'start': {'x': 32.1, 'y': 13.8}, 'block': {'x': 46.8, 'y': 2.5}, 'end': {'x': 46, 'y': 0}, 'goal': {'x': 46, 'y': 90.5}}",32,1897,803,shot,"{'x': 2.5, 'y': 46.8, 'z': 0}",
"{'name': 'Miloš Ristić', 'firstName': '', 'lastName': '', 'slug': 'milos-ristic', 'shortName': 'M. Ristić', 'position': 'M', 'jerseyNumber': '27', 'userCount': 27, 'gender': 'M', 'id': 879829, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش ريستيتش'}, 'shortNameTranslation': {'ar': 'م. ريستيتش'}}}",True,save,corner,"{'x': 14.2, 'y': 61.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 17.7}",5839516,59,,3500,"{'start': {'x': 61.1, 'y': 14.2}, 'block': {'x': 52.2, 'y': 1.4}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 82.3}}",32,1900,800,shot,"{'x': 1.4, 'y': 52.2, 'z': 0}",
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,assisted,"{'x': 11.4, 'y': 26.6, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 19}",5839515,57,,3400,"{'start': {'x': 26.6, 'y': 11.4}, 'block': {'x': 31.9, 'y': 8.4}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 81}}",34,2000,700,shot,"{'x': 8.4, 'y': 31.9, 'z': 0}",
"{'name': 'Diogo Bezerra', 'firstName': 'Diogo Bezerra', 'lastName': '', 'slug': 'diogo-bezerra', 'shortName': 'D. Bezerra', 'position': 'M', 'jerseyNumber': '7', 'userCount': 184, 'gender': 'M', 'id': 1176881, 'fieldTranslations': {'nameTranslation': {'ar': 'دييغو بيزيرا'}, 'shortNameTranslation': {'ar': 'د. بيزيرا'}}}",False,miss,free-kick,"{'x': 29.5, 'y': 39.1, 'z': 0}",right-foot,left,"{'x': 0, 'y': 59.7, 'z': 23.6}",5839479,54,,3221,"{'start': {'x': 39.1, 'y': 29.5}, 'end': {'x': 40.3, 'y': 0}, 'goal': {'x': 40.3, 'y': 76.4}}",37,2179,521,shot,,
"{'name': 'Egor Prutsev', 'firstName': 'Egor Prutsev', 'lastName': '', 'slug': 'egor-prutsev', 'shortName': 'E. Prutsev', 'position': 'M', 'jerseyNumber': '11', 'userCount': 687, 'gender': 'M', 'id': 1068813, 'fieldTranslations': {'nameTranslation': {'ar': 'ييجور برتسيف'}, 'shortNameTranslation': {'ar': 'ي. برتسيف'}}}",False,post,assisted,"{'x': 15, 'y': 58.5, 'z': 0}",left-foot,left,"{'x': 0, 'y': 55.4, 'z': 17.7}",5839486,53,,3163,"{'start': {'x': 58.5, 'y': 15}, 'end': {'x': 44.6, 'y': 0}, 'goal': {'x': 44.6, 'y': 82.3}}",38,2237,463,shot,,
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,assisted,"{'x': 20.3, 'y': 55.4, 'z': 0}",left-foot,left,"{'x': 0, 'y': 63.5, 'z': 31.9}",5839471,52,,3100,"{'start': {'x': 55.4, 'y': 20.3}, 'end': {'x': 36.5, 'y': 0}, 'goal': {'x': 36.5, 'y': 68.1}}",39,2300,400,shot,,
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",True,save,assisted,"{'x': 24, 'y': 56.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 12.7}",5839435,49,,2888,"{'start': {'x': 56.8, 'y': 24}, 'block': {'x': 49.3, 'y': 0.59999999999999}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 87.3}}",42,2512,188,shot,"{'x': 0.59999999999999, 'y': 49.3, 'z': 0}",
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,assisted,"{'x': 13.2, 'y': 35.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 19}",5839434,48,,2878,"{'start': {'x': 35.8, 'y': 13.2}, 'block': {'x': 40.2, 'y': 8}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 81}}",43,2522,178,shot,"{'x': 8, 'y': 40.2, 'z': 0}",
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,save,assisted,"{'x': 14.1, 'y': 59.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 2.5}",5839410,46,,2726,"{'start': {'x': 59.1, 'y': 14.1}, 'block': {'x': 53.4, 'y': 5}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 97.5}}",45,2674,26,shot,"{'x': 5, 'y': 53.4, 'z': 0}",
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,post,assisted,"{'x': 18.9, 'y': 28.2, 'z': 0}",right-foot,high,"{'x': 0, 'y': 46.6, 'z': 38.6}",5839223,45,2.0,2769,"{'start': {'x': 28.2, 'y': 18.9}, 'end': {'x': 53.4, 'y': 0}, 'goal': {'x': 53.4, 'y': 61.4}}",1,2631,69,shot,,
"{'name': 'Egor Prutsev', 'firstName': 'Egor Prutsev', 'lastName': '', 'slug': 'egor-prutsev', 'shortName': 'E. Prutsev', 'position': 'M', 'jerseyNumber': '11', 'userCount': 687, 'gender': 'M', 'id': 1068813, 'fieldTranslations': {'nameTranslation': {'ar': 'ييجور برتسيف'}, 'shortNameTranslation': {'ar': 'ي. برتسيف'}}}",False,save,assisted,"{'x': 8.2, 'y': 50.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 6.3}",5839195,43,,2555,"{'start': {'x': 50.7, 'y': 8.2}, 'block': {'x': 49.5, 'y': 1.5}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 93.7}}",3,145,2555,shot,"{'x': 1.5, 'y': 49.5, 'z': 0}",
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,save,corner,"{'x': 8.8, 'y': 41.1, 'z': 0}",head,high-right,"{'x': 0, 'y': 45.9, 'z': 29.7}",5839137,36,,2148,"{'start': {'x': 41.1, 'y': 8.8}, 'block': {'x': 48.9, 'y': 0.59999999999999}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 70.3}}",10,552,2148,shot,"{'x': 0.59999999999999, 'y': 48.9, 'z': 0}",
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",False,block,assisted,"{'x': 27.7, 'y': 42.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 19}",5839068,29,,1694,"{'start': {'x': 42.5, 'y': 27.7}, 'block': {'x': 45.3, 'y': 18.5}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 81}}",17,1006,1694,shot,"{'x': 18.5, 'y': 45.3, 'z': 0}",
"{'name': 'Henry Addo', 'slug': 'addo-henry', 'shortName': 'H. Addo', 'position': 'M', 'jerseyNumber': '43', 'userCount': 225, 'gender': 'M', 'id': 1183887, 'fieldTranslations': {'nameTranslation': {'ar': 'هنري أدو'}, 'shortNameTranslation': {'ar': 'ه. أدو'}}}",False,miss,fast-break,"{'x': 6.7, 'y': 48.1, 'z': 0}",left-foot,high,"{'x': 0, 'y': 49.7, 'z': 73.6}",5839047,28,,1627,"{'start': {'x': 48.1, 'y': 6.7}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 26.4}}",18,1073,1627,shot,,
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,assisted,"{'x': 24.3, 'y': 69.9, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 59.2, 'z': 41.7}",5839032,26,,1534,"{'start': {'x': 69.9, 'y': 24.3}, 'end': {'x': 40.8, 'y': 0}, 'goal': {'x': 40.8, 'y': 58.3}}",20,1166,1534,shot,,
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",False,block,regular,"{'x': 17.9, 'y': 64.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 19}",5839031,25,,1494,"{'start': {'x': 64.2, 'y': 17.9}, 'block': {'x': 62.1, 'y': 15.5}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 81}}",21,1206,1494,shot,"{'x': 15.5, 'y': 62.1, 'z': 0}",
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",False,save,regular,"{'x': 25.3, 'y': 38.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 16.5}",5838983,19,,1085,"{'start': {'x': 38.3, 'y': 25.3}, 'block': {'x': 49.6, 'y': 2.2}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 83.5}}",27,1615,1085,shot,"{'x': 2.2, 'y': 49.6, 'z': 0}",
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,corner,"{'x': 26.2, 'y': 53, 'z': 0}",left-foot,high,"{'x': 0, 'y': 50.4, 'z': 88.9}",5838945,16,,942,"{'start': {'x': 53, 'y': 26.2}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 11.1}}",30,1758,942,shot,,
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,save,fast-break,"{'x': 20, 'y': 54.6, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 4.4}",5838929,14,,810,"{'start': {'x': 54.6, 'y': 20}, 'block': {'x': 50.5, 'y': 5}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 95.6}}",32,1890,810,shot,"{'x': 5, 'y': 50.5, 'z': 0}",
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",True,miss,fast-break,"{'x': 9.7, 'y': 48.7, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.7, 'z': 20.8}",5840499,14,,798,"{'start': {'x': 48.7, 'y': 9.7}, 'block': {'x': 57.2, 'y': 3.1}, 'end': {'x': 58.3, 'y': 0}, 'goal': {'x': 58.3, 'y': 79.2}}",32,1902,798,shot,"{'x': 3.1, 'y': 57.2, 'z': 0}",
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,assisted,"{'x': 7.3, 'y': 32.5, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57, 'z': 44.4}",5838904,13,,734,"{'start': {'x': 32.5, 'y': 7.3}, 'end': {'x': 43, 'y': 0}, 'goal': {'x': 43, 'y': 55.6}}",33,1966,734,shot,,
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,miss,fast-break,"{'x': 19.1, 'y': 66.2, 'z': 0}",right-foot,high,"{'x': 0, 'y': 45.5, 'z': 68.1}",5838808,8,,444,"{'start': {'x': 66.2, 'y': 19.1}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 31.9}}",38,2256,444,shot,,
"{'name': 'Diogo Bezerra', 'firstName': 'Diogo Bezerra', 'lastName': '', 'slug': 'diogo-bezerra', 'shortName': 'D. Bezerra', 'position': 'M', 'jerseyNumber': '7', 'userCount': 184, 'gender': 'M', 'id': 1176881, 'fieldTranslations': {'nameTranslation': {'ar': 'دييغو بيزيرا'}, 'shortNameTranslation': {'ar': 'د. بيزيرا'}}}",False,goal,fast-break,"{'x': 5.5, 'y': 39.1, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.5, 'z': 10.8}",5838772,5,,260,"{'start': {'x': 39.1, 'y': 5.5}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 89.2}}",41,2440,260,shot,,regular
