minute,value
1.0,-7
2.0,12
3.0,-16
4.0,-13
5.0,-14
6.0,-16
7.0,-6
8.0,-18
9.0,-6
10.0,6
11.0,17
12.0,13
13.0,53
14.0,1
15.0,8
16.0,27
17.0,51
18.0,15
19.0,-37
20.0,-29
21.0,-7
22.0,-9
23.0,7
24.0,12
25.0,-14
26.0,-2
27.0,38
28.0,24
29.0,-16
30.0,-3
31.0,-5
32.0,-21
33.0,-17
34.0,-20
35.0,-13
36.0,35
37.0,21
38.0,87
39.0,70
40.0,47
41.0,36
42.0,26
43.0,-37
44.0,20
45.0,13
45.5,64
46.0,7
47.0,-27
48.0,-7
49.0,23
50.0,43
51.0,29
52.0,45
53.0,27
54.0,-18
55.0,-39
56.0,-23
57.0,-9
58.0,-2
59.0,5
60.0,77
61.0,100
62.0,100
63.0,96
64.0,100
65.0,69
66.0,43
67.0,41
68.0,36
69.0,8
70.0,30
71.0,33
72.0,28
73.0,26
74.0,23
75.0,28
76.0,75
77.0,-45
78.0,-2
79.0,-9
80.0,-6
81.0,13
82.0,8
83.0,10
84.0,6
85.0,-8
86.0,-4
87.0,39
88.0,30
89.0,45
90.0,12
90.5,19
