minute,value
1.0,5
2.0,5
3.0,22
4.0,20
5.0,7
6.0,12
7.0,15
8.0,61
9.0,37
10.0,25
11.0,-33
12.0,50
13.0,22
14.0,25
15.0,36
16.0,29
17.0,32
18.0,22
19.0,15
20.0,11
21.0,9
22.0,33
23.0,25
24.0,3
25.0,8
26.0,49
27.0,33
28.0,24
29.0,25
30.0,21
31.0,48
32.0,37
33.0,19
34.0,8
35.0,24
36.0,84
37.0,33
38.0,14
39.0,-14
40.0,8
41.0,-21
42.0,-11
43.0,50
44.0,29
45.0,33
45.5,18
46.0,1
47.0,6
48.0,22
49.0,-16
50.0,22
51.0,66
52.0,39
53.0,29
54.0,18
55.0,9
56.0,4
57.0,11
58.0,11
59.0,44
60.0,24
61.0,14
62.0,5
63.0,-24
64.0,-20
65.0,-14
66.0,-37
67.0,-7
68.0,-7
69.0,-7
70.0,10
71.0,25
72.0,15
73.0,36
74.0,23
75.0,-55
76.0,-27
77.0,-34
78.0,-22
79.0,-17
80.0,7
81.0,-16
82.0,12
83.0,16
84.0,7
85.0,23
86.0,18
87.0,44
88.0,17
89.0,22
90.0,20
