minute,value
1.0,-1
2.0,-2
3.0,-17
4.0,-41
5.0,-26
6.0,21
7.0,5
8.0,5
9.0,4
10.0,45
11.0,39
12.0,26
13.0,24
14.0,17
15.0,7
16.0,-15
17.0,-8
18.0,-10
19.0,-10
20.0,-2
21.0,-45
22.0,-22
23.0,-16
24.0,-15
25.0,-19
26.0,-45
27.0,-82
28.0,-45
29.0,-25
30.0,-31
31.0,-22
32.0,-21
33.0,-24
34.0,-11
35.0,57
36.0,55
37.0,82
38.0,46
39.0,16
40.0,36
41.0,17
42.0,1
43.0,-6
44.0,-17
45.0,-34
45.5,-21
46.0,6
47.0,8
48.0,-24
49.0,-4
50.0,-3
51.0,-23
52.0,-15
53.0,-5
54.0,31
55.0,14
56.0,12
57.0,-11
58.0,-17
59.0,24
60.0,-11
61.0,-14
62.0,-34
63.0,-18
64.0,50
65.0,53
66.0,37
67.0,28
68.0,18
69.0,56
70.0,34
71.0,58
72.0,37
73.0,16
74.0,8
75.0,8
76.0,4
77.0,41
78.0,87
79.0,71
80.0,47
81.0,71
82.0,64
83.0,50
84.0,91
85.0,71
86.0,42
87.0,24
88.0,40
89.0,53
90.0,86
90.5,15
