player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Nemanja Miletić', 'slug': 'nemanja-miletic', 'shortName': 'N. Miletić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 54, 'gender': 'M', 'id': 799179, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلتيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلتيتش'}}}",True,save,assisted,"{'x': 1.7, 'y': 30.6, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.5, 'z': 15.2}",6014304,69,,4103,"{'start': {'x': 30.6, 'y': 1.7}, 'block': {'x': 44.8, 'y': 0.5}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 84.8}}",22,1297,1403,shot,"{'x': 0.5, 'y': 44.8, 'z': 0}",
"{'name': 'Jovan Manev', 'firstName': 'Jovan Manev', 'slug': 'jovan-manev', 'shortName': 'J. Manev', 'position': 'D', 'jerseyNumber': '29', 'userCount': 182, 'gender': 'M', 'id': 1111781, 'fieldTranslations': {'nameTranslation': {'ar': 'جوفان مانيف', 'bn': 'জোভান মানেভ', 'hi': 'जोवन मानेव'}, 'shortNameTranslation': {'ar': 'ج. مانيف', 'bn': 'জে. মানেভ', 'hi': 'जे. मानेव'}}}",True,save,assisted,"{'x': 22.3, 'y': 79.5, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.4, 'z': 16.5}",6014311,68,,4064,"{'start': {'x': 79.5, 'y': 22.3}, 'block': {'x': 50.5, 'y': 1.6}, 'end': {'x': 54.6, 'y': 0}, 'goal': {'x': 54.6, 'y': 83.5}}",23,1336,1364,shot,"{'x': 1.6, 'y': 50.5, 'z': 0}",
"{'name': 'Jovan Manev', 'firstName': 'Jovan Manev', 'slug': 'jovan-manev', 'shortName': 'J. Manev', 'position': 'D', 'jerseyNumber': '29', 'userCount': 182, 'gender': 'M', 'id': 1111781, 'fieldTranslations': {'nameTranslation': {'ar': 'جوفان مانيف', 'bn': 'জোভান মানেভ', 'hi': 'जोवन मानेव'}, 'shortNameTranslation': {'ar': 'ج. مانيف', 'bn': 'জে. মানেভ', 'hi': 'जे. मानेव'}}}",True,save,corner,"{'x': 8.8, 'y': 39.7, 'z': 0}",head,high-left,"{'x': 0, 'y': 53.3, 'z': 25.9}",6014296,64,,3829,"{'start': {'x': 39.7, 'y': 8.8}, 'block': {'x': 48.4, 'y': 1.2}, 'end': {'x': 46.7, 'y': 0}, 'goal': {'x': 46.7, 'y': 74.1}}",27,1571,1129,shot,"{'x': 1.2, 'y': 48.4, 'z': 0}",
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",False,save,fast-break,"{'x': 12.8, 'y': 63.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 4.4}",6014292,62,,3705,"{'start': {'x': 63.6, 'y': 12.8}, 'block': {'x': 51.3, 'y': 1.6}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 95.6}}",29,1695,1005,shot,"{'x': 1.6, 'y': 51.3, 'z': 0}",
"{'name': 'Nemanja Miletić', 'slug': 'nemanja-miletic', 'shortName': 'N. Miletić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 54, 'gender': 'M', 'id': 799179, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلتيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلتيتش'}}}",True,miss,free-kick,"{'x': 26.8, 'y': 67.1, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 46.2, 'z': 48.6}",6014288,59,,3504,"{'start': {'x': 67.1, 'y': 26.8}, 'end': {'x': 53.8, 'y': 0}, 'goal': {'x': 53.8, 'y': 51.4}}",32,1896,804,shot,,
"{'name': 'Nemanja Đokić', 'slug': 'nemanja-dokic', 'shortName': 'N. Đokić', 'position': 'D', 'jerseyNumber': '5', 'userCount': 15, 'gender': 'M', 'id': 1392891, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا ديوكيتش'}, 'shortNameTranslation': {'ar': 'ن. ديوكيتش'}}}",False,save,fast-break,"{'x': 7.7, 'y': 46.8, 'z': 0}",head,high-centre,"{'x': 0, 'y': 51.1, 'z': 24.7}",6014284,57,,3387,"{'start': {'x': 46.8, 'y': 7.7}, 'block': {'x': 46.9, 'y': 1.4}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 75.3}}",34,2013,687,shot,"{'x': 1.4, 'y': 46.9, 'z': 0}",
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",True,miss,corner,"{'x': 4, 'y': 50.7, 'z': 0}",head,left,"{'x': 0, 'y': 64.5, 'z': 11.1}",6045930,54,,3217,"{'start': {'x': 50.7, 'y': 4}, 'block': {'x': 46.9, 'y': 2}, 'end': {'x': 35.5, 'y': 0}, 'goal': {'x': 35.5, 'y': 88.9}}",37,2183,517,shot,"{'x': 2, 'y': 46.9, 'z': 0}",
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",False,save,assisted,"{'x': 26.9, 'y': 27.4, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.4, 'z': 6.3}",6014269,50,,2957,"{'start': {'x': 27.4, 'y': 26.9}, 'block': {'x': 49.3, 'y': 1.6}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 93.7}}",41,2443,257,shot,"{'x': 1.6, 'y': 49.3, 'z': 0}",
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",False,save,assisted,"{'x': 6.9, 'y': 25.6, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.8, 'z': 2.5}",6014261,48,,2848,"{'start': {'x': 25.6, 'y': 6.9}, 'block': {'x': 45.5, 'y': 0.90000000000001}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 97.5}}",43,2552,148,shot,"{'x': 0.90000000000001, 'y': 45.5, 'z': 0}",
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",False,miss,assisted,"{'x': 7, 'y': 48.5, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.7, 'z': 15.3}",6014217,45,4.0,2934,"{'start': {'x': 48.5, 'y': 7}, 'end': {'x': 58.3, 'y': 0}, 'goal': {'x': 58.3, 'y': 84.7}}",1,2466,234,shot,,
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",True,miss,corner,"{'x': 7.7, 'y': 46.6, 'z': 0}",head,high,"{'x': 0, 'y': 48.7, 'z': 87.5}",6014213,45,2.0,2778,"{'start': {'x': 46.6, 'y': 7.7}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 12.5}}",1,2622,78,shot,,
"{'name': 'Boubacari Doucoure', 'firstName': '', 'lastName': '', 'slug': 'boubacari-doucoure', 'shortName': 'B. Doucoure', 'position': 'M', 'jerseyNumber': '19', 'userCount': 40, 'gender': 'M', 'id': 986764, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكاري دوكوري'}, 'shortNameTranslation': {'ar': 'ب. دوكوري'}}}",False,goal,fast-break,"{'x': 10.5, 'y': 61.3, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 52, 'z': 27.8}",6014180,44,,2596,"{'start': {'x': 61.3, 'y': 10.5}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 72.2}}",2,104,2596,shot,,regular
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",True,block,throw-in-set-piece,"{'x': 18.1, 'y': 55, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}",6014179,40,,2378,"{'start': {'x': 55, 'y': 18.1}, 'block': {'x': 53.8, 'y': 14.6}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",6,322,2378,shot,"{'x': 14.6, 'y': 53.8, 'z': 0}",
"{'name': 'Jovan Manev', 'firstName': 'Jovan Manev', 'slug': 'jovan-manev', 'shortName': 'J. Manev', 'position': 'D', 'jerseyNumber': '29', 'userCount': 182, 'gender': 'M', 'id': 1111781, 'fieldTranslations': {'nameTranslation': {'ar': 'جوفان مانيف', 'bn': 'জোভান মানেভ', 'hi': 'जोवन मानेव'}, 'shortNameTranslation': {'ar': 'ج. مانيف', 'bn': 'জে. মানেভ', 'hi': 'जे. मानेव'}}}",True,block,throw-in-set-piece,"{'x': 10.7, 'y': 40.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 19}",6014178,40,,2376,"{'start': {'x': 40.1, 'y': 10.7}, 'block': {'x': 44.6, 'y': 5.9}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81}}",6,324,2376,shot,"{'x': 5.9, 'y': 44.6, 'z': 0}",
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",True,goal,regular,"{'x': 7.4, 'y': 56.7, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.4, 'z': 3.2}",6014155,36,,2150,"{'start': {'x': 56.7, 'y': 7.4}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 96.8}}",10,550,2150,shot,,regular
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",True,miss,corner,"{'x': 7.3, 'y': 58.1, 'z': 0}",head,close-right,"{'x': 0, 'y': 43.2, 'z': 15.3}",6014148,34,,2031,"{'start': {'x': 58.1, 'y': 7.3}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 84.7}}",12,669,2031,shot,,
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",False,miss,assisted,"{'x': 9.1, 'y': 54.6, 'z': 0}",head,left,"{'x': 0, 'y': 98.8, 'z': 20.8}",6014133,25,,1455,"{'start': {'x': 54.6, 'y': 9.1}, 'block': {'x': 0, 'y': 4}, 'end': {'x': 1.2, 'y': 0}, 'goal': {'x': 1.2, 'y': 79.2}}",21,1245,1455,shot,"{'x': 4, 'y': 0, 'z': 0}",
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",False,goal,throw-in-set-piece,"{'x': 6.7, 'y': 46.8, 'z': 0}",head,low-right,"{'x': 0, 'y': 46.3, 'z': 19.6}",6014120,21,,1220,"{'start': {'x': 46.8, 'y': 6.7}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 80.4}}",25,1480,1220,shot,,regular
"{'name': 'Skima Togbe', 'firstName': 'Skima Togbe', 'slug': 'skima-togbe', 'shortName': 'S. Togbe', 'position': 'M', 'jerseyNumber': '16', 'userCount': 94, 'gender': 'M', 'id': 1982067, 'fieldTranslations': {'nameTranslation': {'ar': 'سكيما توغبي'}, 'shortNameTranslation': {'ar': 'س. توغبي'}}}",True,save,assisted,"{'x': 11.3, 'y': 70.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.1, 'z': 1.9}",6045929,20,,1168,"{'start': {'x': 70.1, 'y': 11.3}, 'block': {'x': 53.1, 'y': 0.099999999999994}, 'end': {'x': 45.9, 'y': 0}, 'goal': {'x': 45.9, 'y': 98.1}}",26,1532,1168,shot,"{'x': 0.099999999999994, 'y': 53.1, 'z': 0}",
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",True,miss,throw-in-set-piece,"{'x': 7.6, 'y': 55.7, 'z': 0}",head,left,"{'x': 0, 'y': 63.2, 'z': 18.1}",6014068,8,,465,"{'start': {'x': 55.7, 'y': 7.6}, 'block': {'x': 41.2, 'y': 2.5}, 'end': {'x': 36.8, 'y': 0}, 'goal': {'x': 36.8, 'y': 81.9}}",38,2235,465,shot,"{'x': 2.5, 'y': 41.2, 'z': 0}",
"{'name': 'Nemanja Miletić', 'slug': 'nemanja-miletic', 'shortName': 'N. Miletić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 54, 'gender': 'M', 'id': 799179, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلتيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلتيتش'}}}",True,block,free-kick,"{'x': 25.1, 'y': 58.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}",6014067,7,,400,"{'start': {'x': 58.7, 'y': 25.1}, 'block': {'x': 55.1, 'y': 15.9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",39,2300,400,shot,"{'x': 15.9, 'y': 55.1, 'z': 0}",
"{'name': 'Mamane Amadou Sabo', 'slug': 'mamane-amadou-sabo', 'shortName': 'M. A. Sabo', 'position': 'M', 'jerseyNumber': '6', 'userCount': 199, 'gender': 'M', 'id': 1435246, 'fieldTranslations': {'nameTranslation': {'ar': 'ماماني أمدو سابو'}, 'shortNameTranslation': {'ar': 'م. سابو'}}}",False,miss,corner,"{'x': 11.3, 'y': 63.2, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.4, 'z': 38.9}",6014062,3,,162,"{'start': {'x': 63.2, 'y': 11.3}, 'end': {'x': 57.6, 'y': 0}, 'goal': {'x': 57.6, 'y': 61.1}}",43,2538,162,shot,,
