minute,value
1.0,-6
2.0,5
3.0,1
4.0,-5
5.0,-6
6.0,-1
7.0,2
8.0,54
9.0,18
10.0,6
11.0,10
12.0,29
13.0,24
14.0,46
15.0,20
16.0,10
17.0,43
18.0,32
19.0,14
20.0,25
21.0,25
22.0,40
23.0,43
24.0,23
25.0,11
26.0,16
27.0,1
28.0,-15
29.0,-13
30.0,-21
31.0,-11
32.0,20
33.0,12
34.0,8
35.0,45
36.0,30
37.0,85
38.0,58
39.0,59
40.0,13
41.0,-27
42.0,-19
43.0,-10
44.0,-20
45.0,-7
45.5,31
46.0,5
47.0,-20
48.0,-8
49.0,-3
50.0,26
51.0,2
52.0,7
53.0,23
54.0,21
55.0,74
56.0,40
57.0,24
58.0,8
59.0,37
60.0,-40
61.0,-15
62.0,-7
63.0,-4
64.0,40
65.0,23
66.0,20
67.0,43
68.0,23
69.0,-17
70.0,9
71.0,-7
72.0,-22
73.0,-6
74.0,8
75.0,9
76.0,31
77.0,19
78.0,-11
79.0,18
80.0,29
81.0,5
82.0,-9
83.0,-4
84.0,-2
85.0,-6
86.0,-16
87.0,17
88.0,19
89.0,12
90.0,12
90.5,1
