minute,value
1.0,2
2.0,1
3.0,-1
4.0,-11
5.0,15
6.0,6
7.0,14
8.0,43
9.0,31
10.0,26
11.0,12
12.0,-16
13.0,39
14.0,17
15.0,37
16.0,23
17.0,11
18.0,10
19.0,20
20.0,16
21.0,12
22.0,39
23.0,42
24.0,23
25.0,-20
26.0,16
27.0,6
28.0,-36
29.0,-12
30.0,13
31.0,11
32.0,20
33.0,6
34.0,8
35.0,17
36.0,-14
37.0,-42
38.0,-6
39.0,14
40.0,45
41.0,20
42.0,22
43.0,5
44.0,-9
45.0,-11
45.5,-4
46.0,6
47.0,9
48.0,11
49.0,29
50.0,15
51.0,8
52.0,-13
53.0,21
54.0,7
55.0,4
56.0,6
57.0,41
58.0,44
59.0,24
60.0,4
61.0,11
62.0,16
63.0,51
64.0,27
65.0,8
66.0,14
67.0,31
68.0,24
69.0,28
70.0,-21
71.0,15
72.0,8
73.0,23
74.0,-19
75.0,-1
76.0,2
77.0,-17
78.0,-38
79.0,24
80.0,5
81.0,-31
82.0,-25
83.0,-14
84.0,-27
85.0,-17
86.0,37
87.0,17
88.0,-23
89.0,24
90.0,25
90.5,-11
