minute,value
1.0,-7
2.0,15
3.0,-30
4.0,-16
5.0,-30
6.0,-26
7.0,-32
8.0,-18
9.0,-12
10.0,-7
11.0,-59
12.0,-38
13.0,-46
14.0,-31
15.0,33
16.0,8
17.0,-29
18.0,-16
19.0,-75
20.0,-32
21.0,-12
22.0,7
23.0,3
24.0,-10
25.0,44
26.0,30
27.0,38
28.0,28
29.0,72
30.0,20
31.0,-28
32.0,16
33.0,-31
34.0,-14
35.0,13
36.0,39
37.0,31
38.0,55
39.0,19
40.0,10
41.0,4
42.0,2
43.0,-18
44.0,-39
45.0,-33
45.5,-25
46.0,-5
47.0,24
48.0,-20
49.0,-5
50.0,13
51.0,30
52.0,22
53.0,-23
54.0,7
55.0,23
56.0,-26
57.0,-17
58.0,-48
59.0,-100
60.0,-69
61.0,-9
62.0,-7
63.0,-1
64.0,16
65.0,-15
66.0,-2
67.0,10
68.0,9
69.0,22
70.0,39
71.0,-26
72.0,-10
73.0,-34
74.0,-35
75.0,-28
76.0,-12
77.0,14
78.0,12
79.0,56
80.0,50
81.0,34
82.0,23
83.0,17
84.0,14
85.0,36
86.0,29
87.0,59
88.0,71
89.0,47
90.0,56
90.5,54
