player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",False,save,assisted,"{'x': 18.7, 'y': 27.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 2.5}","{'x': 1.5, 'y': 47.7, 'z': 0}",5639230,90,6.0,5707,"{'start': {'x': 27.8, 'y': 18.7}, 'block': {'x': 47.7, 'y': 1.5}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 97.5}}",1,593,307,shot,
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",False,goal,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",left-foot,high-right,"{'x': 0, 'y': 46.5, 'z': 22.8}",,5639176,90,1.0,5434,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 77.2}}",1,866,34,shot,penalty
"{'name': 'Emmanuel Sieh', 'firstName': 'Emmanuel Sieh', 'slug': 'emmanuel-sieh', 'shortName': 'E. Sieh', 'position': 'F', 'jerseyNumber': '26', 'userCount': 54, 'gender': 'M', 'id': 1910796, 'fieldTranslations': {'nameTranslation': {'ar': 'إيمانويل سيه'}, 'shortNameTranslation': {'ar': 'إ. سيه'}}}",False,post,fast-break,"{'x': 13.3, 'y': 36, 'z': 0}",right-foot,left,"{'x': 0, 'y': 55.3, 'z': 31}",,5639162,87,,5176,"{'start': {'x': 36, 'y': 13.3}, 'end': {'x': 44.7, 'y': 0}, 'goal': {'x': 44.7, 'y': 69}}",4,224,2476,shot,
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",False,miss,corner,"{'x': 21.7, 'y': 60.5, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.6, 'z': 23.6}",,5639068,84,,5023,"{'start': {'x': 60.5, 'y': 21.7}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 76.4}}",7,377,2323,shot,
"{'name': 'Abdoulaye Cisse', 'firstName': '', 'lastName': '', 'slug': 'abdoulaye-cisse', 'shortName': 'A. Cisse', 'position': 'M', 'jerseyNumber': '6', 'userCount': 107, 'gender': 'M', 'id': 940100, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد الله سي'}, 'shortNameTranslation': {'ar': 'ع. سي'}}}",False,block,assisted,"{'x': 20.7, 'y': 44.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}","{'x': 19.1, 'y': 45.1, 'z': 0}",5639067,83,,4971,"{'start': {'x': 44.6, 'y': 20.7}, 'block': {'x': 45.1, 'y': 19.1}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",8,429,2271,shot,
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",False,post,regular,"{'x': 14.2, 'y': 60.9, 'z': 0}",right-foot,left,"{'x': 0, 'y': 55.4, 'z': 11.4}",,5639066,83,,4967,"{'start': {'x': 60.9, 'y': 14.2}, 'end': {'x': 44.6, 'y': 0}, 'goal': {'x': 44.6, 'y': 88.6}}",8,433,2267,shot,
"{'name': 'Luka Bijelović', 'firstName': '', 'lastName': '', 'slug': 'luka-bijelovic', 'shortName': 'L. Bijelović', 'position': 'F', 'jerseyNumber': '28', 'userCount': 48, 'gender': 'M', 'id': 944503, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا بييلوفيتش', 'bn': 'লুকা বিজেলোভিচ', 'hi': 'लुका बिजेलोविक'}, 'shortNameTranslation': {'ar': 'ل. بييلوفيتش', 'bn': 'এল. বিজেলোভিচ', 'hi': 'एल. बिजेलोविक'}}}",False,block,assisted,"{'x': 16.9, 'y': 37, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 19}","{'x': 15.7, 'y': 37.7, 'z': 0}",5639054,82,,4880,"{'start': {'x': 37, 'y': 16.9}, 'block': {'x': 37.7, 'y': 15.7}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 81}}",9,520,2180,shot,
"{'name': 'Henry Addo', 'slug': 'addo-henry', 'shortName': 'H. Addo', 'position': 'M', 'jerseyNumber': '43', 'userCount': 225, 'gender': 'M', 'id': 1183887, 'fieldTranslations': {'nameTranslation': {'ar': 'هنري أدو'}, 'shortNameTranslation': {'ar': 'ه. أدو'}}}",True,miss,assisted,"{'x': 9.1, 'y': 48.3, 'z': 0}",right-foot,high,"{'x': 0, 'y': 46.1, 'z': 66.7}",,5638978,78,,4638,"{'start': {'x': 48.3, 'y': 9.1}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 33.3}}",13,762,1938,shot,
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",False,post,corner,"{'x': 5.2, 'y': 42.3, 'z': 0}",head,left,"{'x': 0, 'y': 55.3, 'z': 21.5}",,5638725,70,,4192,"{'start': {'x': 42.3, 'y': 5.2}, 'end': {'x': 44.7, 'y': 0}, 'goal': {'x': 44.7, 'y': 78.5}}",21,1208,1492,shot,
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",False,block,throw-in-set-piece,"{'x': 8.6, 'y': 46.4, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}","{'x': 6.3, 'y': 47.1, 'z': 0}",5638724,70,,4156,"{'start': {'x': 46.4, 'y': 8.6}, 'block': {'x': 47.1, 'y': 6.3}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",21,1244,1456,shot,
