minute,value
1.0,-2
2.0,-5
3.0,-7
4.0,11
5.0,-6
6.0,-4
7.0,-26
8.0,-10
9.0,7
10.0,4
11.0,21
12.0,15
13.0,8
14.0,3
15.0,17
16.0,19
17.0,12
18.0,11
19.0,11
20.0,15
21.0,82
22.0,54
23.0,37
24.0,17
25.0,7
26.0,-7
27.0,-10
28.0,-3
29.0,-26
30.0,47
31.0,20
32.0,8
33.0,-36
34.0,-1
35.0,-4
36.0,-50
37.0,-28
38.0,-37
39.0,-21
40.0,-49
41.0,-48
42.0,-31
43.0,-33
44.0,-22
45.0,15
45.5,-12
46.0,-2
47.0,-4
48.0,8
49.0,20
50.0,14
51.0,-46
52.0,-22
53.0,-32
54.0,-3
55.0,-17
56.0,-4
57.0,-11
58.0,-3
59.0,-1
60.0,29
61.0,20
62.0,27
63.0,21
64.0,9
65.0,1
66.0,-9
67.0,-9
68.0,-3
69.0,-5
70.0,-16
71.0,-100
72.0,-59
73.0,-32
74.0,23
75.0,8
76.0,27
77.0,15
78.0,35
79.0,22
80.0,22
81.0,9
82.0,8
83.0,-10
84.0,7
85.0,-69
86.0,-23
87.0,-13
88.0,-9
89.0,-55
90.0,-30
90.5,-26
