player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Tomás Händel', 'firstName': 'Tomás Händel', 'lastName': '', 'slug': 'tomas-handel', 'shortName': 'T. Händel', 'position': 'M', 'jerseyNumber': '20', 'userCount': 976, 'gender': 'M', 'id': 1131048, 'fieldTranslations': {'nameTranslation': {'ar': 'توماس هاندل'}, 'shortNameTranslation': {'ar': 'ت. هاندل'}}}",False,miss,corner,"{'x': 7.4, 'y': 38.5, 'z': 0}",left-foot,close-high-right,"{'x': 0, 'y': 42.2, 'z': 51.4}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068255,90,12.0,6078,"{'start': {'x': 38.5, 'y': 7.4}, 'end': {'x': 57.8, 'y': 0}, 'goal': {'x': 57.8, 'y': 48.6}}",1,222,678,shot,,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,block,corner,"{'x': 21.8, 'y': 57, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51, 'z': 19}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068254,90,12.0,6076,"{'start': {'x': 57, 'y': 21.8}, 'block': {'x': 54.9, 'y': 16}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 81}}",1,224,676,shot,"{'x': 16, 'y': 54.9, 'z': 0}",
"{'name': 'Rodrigão', 'slug': 'rodrigao-prado', 'shortName': 'R. Prado', 'position': 'D', 'jerseyNumber': '5', 'userCount': 864, 'gender': 'M', 'id': 867608, 'fieldTranslations': {'nameTranslation': {'ar': 'رودريغاو'}, 'shortNameTranslation': {'ar': 'رودريغاو'}}}",False,block,assisted,"{'x': 6.3, 'y': 49.4, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.4, 'z': 19}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068246,90,11.0,6010,"{'start': {'x': 49.4, 'y': 6.3}, 'block': {'x': 49.5, 'y': 4}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 81}}",1,290,610,shot,"{'x': 4, 'y': 49.5, 'z': 0}",
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,save,set-piece,"{'x': 22.1, 'y': 58.5, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49, 'z': 24.7}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068268,90,10.0,5973,"{'start': {'x': 58.5, 'y': 22.1}, 'block': {'x': 49.8, 'y': 4.4}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 75.3}}",1,327,573,shot,"{'x': 4.4, 'y': 49.8, 'z': 0}",
"{'name': 'Tomás Händel', 'firstName': 'Tomás Händel', 'lastName': '', 'slug': 'tomas-handel', 'shortName': 'T. Händel', 'position': 'M', 'jerseyNumber': '20', 'userCount': 976, 'gender': 'M', 'id': 1131048, 'fieldTranslations': {'nameTranslation': {'ar': 'توماس هاندل'}, 'shortNameTranslation': {'ar': 'ت. هاندل'}}}",False,miss,fast-break,"{'x': 12.8, 'y': 51.9, 'z': 0}",right-foot,right,"{'x': 0, 'y': 38.2, 'z': 31.9}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068237,90,8.0,5853,"{'start': {'x': 51.9, 'y': 12.8}, 'end': {'x': 61.8, 'y': 0}, 'goal': {'x': 61.8, 'y': 68.1}}",1,447,453,shot,,
"{'name': 'Milan Kolarević', 'firstName': 'Milan Kolarevic', 'slug': 'milan-kolarevic', 'shortName': 'M. Kolarević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 91, 'gender': 'M', 'id': 1656646, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان كولاريفيتش'}, 'shortNameTranslation': {'ar': 'م. كولاريفيتش'}}}",True,goal,fast-break,"{'x': 20.6, 'y': 42.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 45.8, 'z': 20.3}","{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6068230,90,2.0,5481,"{'start': {'x': 42.5, 'y': 20.6}, 'end': {'x': 54.2, 'y': 0}, 'goal': {'x': 54.2, 'y': 79.7}}",1,819,81,shot,,regular
"{'name': 'Lucas Barros', 'firstName': '', 'lastName': '', 'slug': 'lucas-barros', 'shortName': 'L. Barros', 'position': 'D', 'jerseyNumber': '23', 'userCount': 68, 'gender': 'M', 'id': 974434, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس باروس'}, 'shortNameTranslation': {'ar': 'ل. باروس'}}}",True,miss,regular,"{'x': 28.4, 'y': 35.8, 'z': 0}",left-foot,right,"{'x': 0, 'y': 36.6, 'z': 4.2}","{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6068220,86,,5109,"{'start': {'x': 35.8, 'y': 28.4}, 'end': {'x': 63.4, 'y': 0}, 'goal': {'x': 63.4, 'y': 95.8}}",5,291,2409,shot,,
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",False,miss,assisted,"{'x': 6.7, 'y': 33, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 58.7, 'z': 38.9}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068215,81,,4837,"{'start': {'x': 33, 'y': 6.7}, 'end': {'x': 41.3, 'y': 0}, 'goal': {'x': 41.3, 'y': 61.1}}",10,563,2137,shot,,
"{'name': 'Timi Max Elšnik', 'slug': 'timi-max-elsnik', 'shortName': 'T. M. Elšnik', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1618, 'gender': 'M', 'id': 827371, 'fieldTranslations': {'nameTranslation': {'ar': 'تيمي ماكس إلسنيك', 'bn': 'টিমি ম্যাক্স এলসনিক', 'hi': 'टिमी मैक्स एल्शनिक'}, 'shortNameTranslation': {'ar': 'ت. م. إلسنيك', 'bn': 'টি. এম. এলসনিক', 'hi': 'टी.एम. एल्शनिक'}}}",False,save,corner,"{'x': 4.5, 'y': 60.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 15.2}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6068229,81,,4805,"{'start': {'x': 60.5, 'y': 4.5}, 'block': {'x': 54.9, 'y': 1.2}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 84.8}}",10,595,2105,shot,"{'x': 1.2, 'y': 54.9, 'z': 0}",
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,goal,fast-break,"{'x': 12.6, 'y': 53.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.9, 'z': 4.4}","{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6068207,77,,4585,"{'start': {'x': 53.8, 'y': 12.6}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 95.6}}",14,815,1885,shot,,regular
