minute,value
1.0,-2
2.0,-3
3.0,-20
4.0,-28
5.0,-27
6.0,-8
7.0,42
8.0,31
9.0,34
10.0,11
11.0,19
12.0,8
13.0,-7
14.0,-10
15.0,-12
16.0,-15
17.0,-67
18.0,-43
19.0,-34
20.0,-29
21.0,-20
22.0,-52
23.0,-86
24.0,-72
25.0,-46
26.0,-22
27.0,19
28.0,4
29.0,-11
30.0,18
31.0,3
32.0,-14
33.0,-64
34.0,-60
35.0,-45
36.0,-35
37.0,-68
38.0,-40
39.0,-27
40.0,-28
41.0,-52
42.0,-33
43.0,-60
44.0,-41
45.0,-44
45.5,-36
46.0,-9
47.0,-14
48.0,-17
49.0,-34
50.0,-19
51.0,-5
52.0,20
53.0,40
54.0,34
55.0,19
56.0,71
57.0,15
58.0,8
59.0,-30
60.0,-19
61.0,-24
62.0,-20
63.0,-34
64.0,-57
65.0,-35
66.0,-37
67.0,-17
68.0,-10
69.0,-3
70.0,-17
71.0,-16
72.0,-19
73.0,-22
74.0,-7
75.0,14
76.0,17
77.0,26
78.0,29
79.0,-27
80.0,-8
81.0,-18
82.0,-12
83.0,-4
84.0,3
85.0,-12
86.0,37
87.0,-77
88.0,-46
89.0,-41
90.0,-13
90.5,-40
