match_id,team_id,team_name,team_side,player_id,player_name,player_position,metric_key,category,metric,value,secondary,denominator,percentage,display
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,goals,General,Goals,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,goalAssist,General,Assists,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalTackle,General,Tackles (won),0.0,0.0,,,0 (0)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,accuratePass,General,Accurate passes,20.0,,24.0,83.33333333333334,20/24 (83%)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,total_duels,General,Duels (won),2.0,2.0,,,2 (2)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,ground_duels_total,General,Ground duels (won),2.0,2.0,,,2 (2)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,aerial_duels_total,General,Aerial duels (won),0.0,0.0,,,0 (0)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,minutesPlayed,General,Minutes played,90.0,,,,90
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,goals,Attacking,Goals,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalShots,Attacking,Shots (on target),0.0,0.0,,,0 (0)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,shotOffTarget,Attacking,Shots off target,,,,,
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,blockedScoringAttempt,Attacking,Shots blocked,,,,,
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,expectedGoals,Attacking,Expected goals,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,goalAssist,Attacking,Assists,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,expectedAssists,Attacking,Expected assists,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,keyPass,Attacking,Key passes,,,,,
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalContest,Attacking,Dribbles (successful),0.0,0.0,,,0 (0)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,touches,Attacking,Touches,28.0,,,,28
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,wasFouled,Attacking,Was fouled,2.0,,,,2
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalTackle,Defending,Tackles (won),0.0,0.0,,,0 (0)
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,interceptionWon,Defending,Interceptions,2.0,,,,2
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,ballRecovery,Defending,Ball recoveries,9.0,,,,9
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalClearance,Defending,Clearances,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,outfielderBlock,Defending,Blocks,0.0,,,,0
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,dispossessed,Defending,Dispossessed,,,,,
15280978,327162,Mladost DG,home,1648525,Balša  Radanović,G,errorLeadToAShot,Defending,Errors leading to shot,1.0,,,,1
