minute,value
1.0,-1
2.0,-2
3.0,-1
4.0,27
5.0,10
6.0,40
7.0,21
8.0,23
9.0,13
10.0,9
11.0,-29
12.0,-12
13.0,-3
14.0,5
15.0,-11
16.0,-3
17.0,-6
18.0,-2
19.0,10
20.0,19
21.0,21
22.0,69
23.0,51
24.0,39
25.0,59
26.0,48
27.0,33
28.0,27
29.0,59
30.0,39
31.0,31
32.0,18
33.0,28
34.0,15
35.0,21
36.0,14
37.0,24
38.0,26
39.0,15
40.0,1
41.0,-14
42.0,-10
43.0,44
44.0,-43
45.0,-14
45.5,-33
46.0,6
47.0,9
48.0,16
49.0,23
50.0,36
51.0,37
52.0,26
53.0,18
54.0,24
55.0,17
56.0,2
57.0,-24
58.0,-44
59.0,-24
60.0,-15
61.0,-10
62.0,-1
63.0,3
64.0,-4
65.0,5
66.0,6
67.0,47
68.0,100
69.0,69
70.0,55
71.0,96
72.0,76
73.0,100
74.0,68
75.0,25
76.0,13
77.0,-11
78.0,-49
79.0,-15
80.0,-5
81.0,24
82.0,21
83.0,18
84.0,22
85.0,60
86.0,40
87.0,27
88.0,19
89.0,30
90.0,18
90.5,62
