minute,value
1.0,-1
2.0,-13
3.0,-13
4.0,-13
5.0,-8
6.0,-2
7.0,4
8.0,6
9.0,8
10.0,11
11.0,6
12.0,3
13.0,2
14.0,25
15.0,12
16.0,32
17.0,12
18.0,6
19.0,38
20.0,-33
21.0,-15
22.0,-39
23.0,-31
24.0,-33
25.0,-19
26.0,-38
27.0,-22
28.0,-18
29.0,21
30.0,6
31.0,1
32.0,22
33.0,-27
34.0,-3
35.0,-22
36.0,-46
37.0,-32
38.0,-84
39.0,-56
40.0,-40
41.0,-19
42.0,-11
43.0,-9
44.0,-4
45.0,-6
45.5,8
46.0,-3
47.0,-64
48.0,-56
49.0,-29
50.0,-23
51.0,-20
52.0,-10
53.0,-10
54.0,-39
55.0,-23
56.0,-38
57.0,-26
58.0,-16
59.0,-11
60.0,-7
61.0,-27
62.0,-21
63.0,-18
64.0,-37
65.0,-21
66.0,-81
67.0,-53
68.0,-54
69.0,-24
70.0,-33
71.0,-2
72.0,-13
73.0,-30
74.0,-5
75.0,5
76.0,5
77.0,12
78.0,5
79.0,4
80.0,-32
81.0,-17
82.0,-10
83.0,-16
84.0,-10
85.0,-10
86.0,-13
87.0,-20
88.0,-6
89.0,5
90.0,6
90.5,-8
