minute,value
1.0,-1
2.0,-1
3.0,-2
4.0,-2
5.0,-7
6.0,5
7.0,1
8.0,55
9.0,47
10.0,27
11.0,26
12.0,16
13.0,8
14.0,-15
15.0,-19
16.0,17
17.0,-4
18.0,11
19.0,52
20.0,31
21.0,15
22.0,18
23.0,56
24.0,51
25.0,49
26.0,8
27.0,8
28.0,2
29.0,-38
30.0,-20
31.0,-18
32.0,-18
33.0,-13
34.0,-100
35.0,-63
36.0,-43
37.0,-24
38.0,-17
39.0,-5
40.0,-5
41.0,35
42.0,23
43.0,17
44.0,6
45.0,18
45.5,15
46.0,4
47.0,16
48.0,34
49.0,18
50.0,-15
51.0,-10
52.0,26
53.0,6
54.0,-18
55.0,-5
56.0,-30
57.0,-16
58.0,35
59.0,71
60.0,83
61.0,46
62.0,-36
63.0,9
64.0,-25
65.0,-53
66.0,-24
67.0,-7
68.0,6
69.0,22
70.0,30
71.0,23
72.0,17
73.0,14
74.0,11
75.0,-18
76.0,28
77.0,16
78.0,72
79.0,40
80.0,22
81.0,-43
82.0,-24
83.0,-32
84.0,-21
85.0,-15
86.0,-6
87.0,-20
88.0,-43
89.0,-20
90.0,16
90.5,7
