minute,value
1.0,5
2.0,10
3.0,15
4.0,23
5.0,47
6.0,16
7.0,-18
8.0,-6
9.0,-23
10.0,-10
11.0,-14
12.0,-40
13.0,-85
14.0,-83
15.0,-43
16.0,-9
17.0,-5
18.0,25
19.0,17
20.0,-55
21.0,-10
22.0,-41
23.0,-32
24.0,-28
25.0,-9
26.0,-3
27.0,6
28.0,8
29.0,20
30.0,27
31.0,43
32.0,11
33.0,9
34.0,6
35.0,5
36.0,29
37.0,11
38.0,-28
39.0,-3
40.0,-4
41.0,-15
42.0,-31
43.0,-14
44.0,-6
45.0,18
45.5,-3
46.0,11
47.0,17
48.0,46
49.0,41
50.0,31
51.0,43
52.0,34
53.0,26
54.0,19
55.0,11
56.0,-12
57.0,-2
58.0,4
59.0,48
60.0,54
61.0,26
62.0,11
63.0,-11
64.0,-1
65.0,48
66.0,55
67.0,42
68.0,33
69.0,24
70.0,35
71.0,-26
72.0,20
73.0,15
74.0,49
75.0,37
76.0,22
77.0,20
78.0,10
79.0,-18
80.0,-27
81.0,-16
82.0,-44
83.0,-17
84.0,-9
85.0,-40
86.0,-34
87.0,-18
88.0,-11
89.0,11
90.0,8
90.5,61
