player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Aleksandar Đermanović', 'firstName': 'Aleksandar Djermanovic', 'slug': 'aleksandar-dermanovic', 'shortName': 'A. Đermanović', 'position': 'D', 'jerseyNumber': '15', 'userCount': 53, 'gender': 'M', 'id': 1147556, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر جيرمانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. جيرمانوفيتش'}}}",False,miss,set-piece,"{'x': 12.6, 'y': 55, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.7, 'z': 9.7}",6021131,90,3.0,5565,"{'start': {'x': 55, 'y': 12.6}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 90.3}}",1,735,165,shot,,
"{'name': 'Hugo Alba', 'firstName': 'Hugo Alba', 'slug': 'hugo-alba', 'shortName': 'H. Alba', 'position': 'F', 'jerseyNumber': '24', 'userCount': 820, 'gender': 'M', 'id': 1544616, 'fieldTranslations': {'nameTranslation': {'ar': 'هوغو ألبا'}, 'shortNameTranslation': {'ar': 'ه. ألبا'}}}",False,save,set-piece,"{'x': 22.5, 'y': 48.3, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53, 'z': 8.2}",6020993,86,,5140,"{'start': {'x': 48.3, 'y': 22.5}, 'block': {'x': 49.3, 'y': 1.2}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 91.8}}",5,260,2440,shot,"{'x': 1.2, 'y': 49.3, 'z': 0}",
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",True,miss,assisted,"{'x': 19.5, 'y': 29.5, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.8, 'z': 47.2}",6020714,72,,4284,"{'start': {'x': 29.5, 'y': 19.5}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 52.8}}",19,1116,1584,shot,,
"{'name': 'Charly Keita', 'firstName': '', 'lastName': '', 'slug': 'keita-charly', 'shortName': 'C. Keita', 'position': 'F', 'jerseyNumber': '99', 'userCount': 56, 'gender': 'M', 'id': 1137495, 'fieldTranslations': {'nameTranslation': {'ar': 'كييتا، تشارلي'}, 'shortNameTranslation': {'ar': 'ت. كييتا'}}}",True,miss,set-piece,"{'x': 19.2, 'y': 48.7, 'z': 0}",left-foot,high,"{'x': 0, 'y': 50.8, 'z': 63.9}",6020698,71,,4223,"{'start': {'x': 48.7, 'y': 19.2}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 36.1}}",20,1177,1523,shot,,
"{'name': 'Miljan Momčilović', 'slug': 'miljan-momcilovic', 'shortName': 'M. Momčilović', 'position': 'M', 'jerseyNumber': '14', 'userCount': 46, 'gender': 'M', 'id': 1000367, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلجان مومتشيلوفيتش'}, 'shortNameTranslation': {'ar': 'م. مومتشيلوفيتش'}}}",False,block,regular,"{'x': 27.2, 'y': 36.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 19}",6020546,61,,3643,"{'start': {'x': 36.8, 'y': 27.2}, 'block': {'x': 41.9, 'y': 16.7}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 81}}",30,1757,943,shot,"{'x': 16.7, 'y': 41.9, 'z': 0}",
"{'name': 'Henry Addo', 'slug': 'addo-henry', 'shortName': 'H. Addo', 'position': 'M', 'jerseyNumber': '43', 'userCount': 225, 'gender': 'M', 'id': 1183887, 'fieldTranslations': {'nameTranslation': {'ar': 'هنري أدو'}, 'shortNameTranslation': {'ar': 'ه. أدو'}}}",False,miss,assisted,"{'x': 9.9, 'y': 40.3, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39.7, 'z': 75}",6020440,55,,3240,"{'start': {'x': 40.3, 'y': 9.9}, 'end': {'x': 60.3, 'y': 0}, 'goal': {'x': 60.3, 'y': 25}}",36,2160,540,shot,,
"{'name': 'Stefan Despotovski', 'firstName': 'Stefan Despotovski', 'slug': 'stefan-despotovski', 'shortName': 'S. Despotovski', 'position': 'D', 'jerseyNumber': '2', 'userCount': 73, 'gender': 'M', 'id': 1104741, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ديسبوتوفسكي'}, 'shortNameTranslation': {'ar': 'س. ديسبوتوفسكي'}}}",False,block,assisted,"{'x': 26.6, 'y': 56, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.4, 'z': 19}",6021251,52,,3106,"{'start': {'x': 56, 'y': 26.6}, 'block': {'x': 53.8, 'y': 21}, 'end': {'x': 45.6, 'y': 0}, 'goal': {'x': 45.6, 'y': 81}}",39,2294,406,shot,"{'x': 21, 'y': 53.8, 'z': 0}",
"{'name': 'Olivier Thill', 'slug': 'olivier-thill', 'shortName': 'O. Thill', 'position': 'M', 'userCount': 110, 'gender': 'M', 'id': 797763, 'fieldTranslations': {'nameTranslation': {'ar': 'أوليفييه ثيل', 'bn': 'অলিভিয়ার থিল', 'hi': 'ओलिवियर थिल'}, 'shortNameTranslation': {'ar': 'أ. ثيل', 'bn': 'ও. থিল', 'hi': 'ओ. थिल'}}}",True,save,assisted,"{'x': 13, 'y': 54.2, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.3, 'z': 9.5}",6020135,45,,2676,"{'start': {'x': 54.2, 'y': 13}, 'block': {'x': 49.8, 'y': 0.5}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 90.5}}",1,24,2676,shot,"{'x': 0.5, 'y': 49.8, 'z': 0}",
"{'name': 'Nikola Glišić', 'firstName': '', 'lastName': '', 'slug': 'nikola-glisic', 'shortName': 'N. Glišić', 'position': 'D', 'jerseyNumber': '7', 'userCount': 60, 'gender': 'M', 'id': 1111990, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا غليشيتش'}, 'shortNameTranslation': {'ar': 'ن. غليشيتش'}}}",True,save,fast-break,"{'x': 14.1, 'y': 31.7, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.3, 'z': 23.4}",6020064,38,,2241,"{'start': {'x': 31.7, 'y': 14.1}, 'block': {'x': 49.6, 'y': 0.3}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 76.6}}",8,459,2241,shot,"{'x': 0.3, 'y': 49.6, 'z': 0}",
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,save,fast-break,"{'x': 8.4, 'y': 73.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 1.9}",6020043,36,,2118,"{'start': {'x': 73.2, 'y': 8.4}, 'block': {'x': 52.9, 'y': 0.3}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 98.1}}",10,582,2118,shot,"{'x': 0.3, 'y': 52.9, 'z': 0}",
