minute,value
1.0,-4
2.0,-34
3.0,-23
4.0,-19
5.0,-5
6.0,41
7.0,30
8.0,12
9.0,-30
10.0,-15
11.0,-13
12.0,29
13.0,11
14.0,7
15.0,3
16.0,6
17.0,-64
18.0,-9
19.0,-2
20.0,-8
21.0,-6
22.0,-9
23.0,-14
24.0,-19
25.0,42
26.0,23
27.0,25
28.0,29
29.0,1
30.0,-1
31.0,-25
32.0,-14
33.0,-31
34.0,-18
35.0,21
36.0,4
37.0,-32
38.0,20
39.0,-3
40.0,-2
41.0,-4
42.0,-3
43.0,-18
44.0,-19
45.0,48
45.5,2
46.0,-5
47.0,-5
48.0,-6
49.0,-7
50.0,-13
51.0,10
52.0,-7
53.0,-8
54.0,-10
55.0,-61
56.0,-45
57.0,-64
58.0,-58
59.0,-43
60.0,-26
61.0,-44
62.0,-28
63.0,-42
64.0,-29
65.0,-22
66.0,-29
67.0,-16
68.0,-6
69.0,18
70.0,22
71.0,22
72.0,61
73.0,45
74.0,38
75.0,24
76.0,27
77.0,29
78.0,22
79.0,24
80.0,5
81.0,-9
82.0,-9
83.0,-26
84.0,-18
85.0,-13
86.0,-24
87.0,-40
88.0,-18
89.0,-3
90.0,-3
90.5,-43
