minute,value
1.0,-5
2.0,3
3.0,9
4.0,15
5.0,27
6.0,-19
7.0,-7
8.0,-5
9.0,-3
10.0,4
11.0,25
12.0,19
13.0,-14
14.0,-4
15.0,-3
16.0,-25
17.0,-20
18.0,-40
19.0,-64
20.0,-15
21.0,-6
22.0,11
23.0,36
24.0,-41
25.0,29
26.0,4
27.0,-8
28.0,9
29.0,20
30.0,6
31.0,7
32.0,18
33.0,19
34.0,-11
35.0,7
36.0,8
37.0,14
38.0,21
39.0,11
40.0,13
41.0,3
42.0,50
43.0,44
44.0,29
45.0,4
45.5,0
46.0,11
47.0,8
48.0,21
49.0,20
50.0,47
51.0,14
52.0,-19
53.0,13
54.0,49
55.0,24
56.0,13
57.0,48
58.0,35
59.0,8
60.0,-13
61.0,-36
62.0,-27
63.0,-30
64.0,34
65.0,18
66.0,34
67.0,42
68.0,63
69.0,69
70.0,63
71.0,45
72.0,29
73.0,11
74.0,-8
75.0,16
76.0,6
77.0,-6
78.0,-33
79.0,-57
80.0,-37
81.0,-26
82.0,-14
83.0,-4
84.0,7
85.0,34
86.0,16
87.0,6
88.0,-8
89.0,-43
90.0,-29
90.5,-37
