minute,value
1.0,-2
2.0,-3
3.0,-4
4.0,-4
5.0,-4
6.0,-4
7.0,-31
8.0,-17
9.0,32
10.0,15
11.0,10
12.0,10
13.0,12
14.0,7
15.0,27
16.0,14
17.0,2
18.0,-29
19.0,-12
20.0,12
21.0,-10
22.0,-7
23.0,-17
24.0,-38
25.0,-34
26.0,-35
27.0,-26
28.0,-14
29.0,34
30.0,25
31.0,25
32.0,29
33.0,34
34.0,13
35.0,5
36.0,-4
37.0,-4
38.0,-10
39.0,-20
40.0,-12
41.0,-6
42.0,-32
43.0,26
44.0,1
45.0,-9
45.5,6
46.0,6
47.0,47
48.0,24
49.0,-22
50.0,-3
51.0,-14
52.0,-19
53.0,-14
54.0,-9
55.0,-28
56.0,-21
57.0,-13
58.0,9
59.0,26
60.0,54
61.0,36
62.0,25
63.0,27
64.0,22
65.0,7
66.0,-11
67.0,10
68.0,17
69.0,22
70.0,18
71.0,61
72.0,75
73.0,47
74.0,57
75.0,76
76.0,44
77.0,35
78.0,45
79.0,24
80.0,15
81.0,16
82.0,39
83.0,59
84.0,71
85.0,44
86.0,22
87.0,1
88.0,-20
89.0,-19
90.0,-65
90.5,49
