minute,value
1.0,1
2.0,-2
3.0,-2
4.0,4
5.0,-26
6.0,-4
7.0,20
8.0,5
9.0,-9
10.0,39
11.0,12
12.0,35
13.0,-28
14.0,7
15.0,4
16.0,-17
17.0,-14
18.0,-46
19.0,-19
20.0,-18
21.0,-32
22.0,-46
23.0,-62
24.0,-34
25.0,22
26.0,7
27.0,11
28.0,16
29.0,24
30.0,-16
31.0,-3
32.0,-5
33.0,-4
34.0,12
35.0,-25
36.0,25
37.0,4
38.0,9
39.0,55
40.0,30
41.0,10
42.0,-36
43.0,-18
44.0,-10
45.0,13
45.5,22
46.0,7
47.0,32
48.0,24
49.0,12
50.0,41
51.0,49
52.0,20
53.0,-26
54.0,-3
55.0,11
56.0,20
57.0,-18
58.0,5
59.0,23
60.0,19
61.0,45
62.0,34
63.0,64
64.0,38
65.0,14
66.0,27
67.0,44
68.0,28
69.0,45
70.0,31
71.0,59
72.0,36
73.0,26
74.0,34
75.0,27
76.0,20
77.0,19
78.0,54
79.0,41
80.0,38
81.0,23
82.0,14
83.0,6
84.0,6
85.0,3
86.0,5
87.0,-17
88.0,-11
89.0,-4
90.0,-25
90.5,57
