minute,value
1.0,6
2.0,10
3.0,-13
4.0,-3
5.0,-42
6.0,-34
7.0,26
8.0,-21
9.0,-13
10.0,-55
11.0,-53
12.0,-35
13.0,-21
14.0,-2
15.0,-4
16.0,6
17.0,13
18.0,23
19.0,44
20.0,57
21.0,61
22.0,35
23.0,30
24.0,14
25.0,5
26.0,-2
27.0,-2
28.0,-3
29.0,37
30.0,33
31.0,25
32.0,21
33.0,37
34.0,6
35.0,-5
36.0,16
37.0,-9
38.0,4
39.0,-3
40.0,46
41.0,21
42.0,17
43.0,20
44.0,31
45.0,20
45.5,10
46.0,-6
47.0,-33
48.0,-51
49.0,-13
50.0,-5
51.0,-2
52.0,30
53.0,50
54.0,2
55.0,4
56.0,11
57.0,-16
58.0,-7
59.0,47
60.0,33
61.0,22
62.0,28
63.0,46
64.0,37
65.0,52
66.0,27
67.0,61
68.0,5
69.0,25
70.0,36
71.0,51
72.0,27
73.0,22
74.0,72
75.0,57
76.0,42
77.0,79
78.0,40
79.0,9
80.0,-38
81.0,-24
82.0,-24
83.0,-23
84.0,-23
85.0,-14
86.0,-25
87.0,-21
88.0,-5
89.0,-16
90.0,-15
90.5,-19
