match_id,team_id,team_name,team_side,player_id,player_name,player_position,metric_key,category,metric,value,secondary,denominator,percentage,display
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,goals,General,Goals,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,goalAssist,General,Assists,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,totalTackle,General,Tackles (won),0.0,0.0,,,0 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,accuratePass,General,Accurate passes,28.0,,32.0,87.5,28/32 (88%)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,total_duels,General,Duels (won),1.0,1.0,,,1 (1)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,ground_duels_total,General,Ground duels (won),0.0,0.0,,,0 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,aerial_duels_total,General,Aerial duels (won),1.0,1.0,,,1 (1)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,minutesPlayed,General,Minutes played,90.0,,,,90
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,goals,Attacking,Goals,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,totalShots,Attacking,Shots (on target),0.0,0.0,,,0 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,shotOffTarget,Attacking,Shots off target,,,,,
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,blockedScoringAttempt,Attacking,Shots blocked,,,,,
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,expectedGoals,Attacking,Expected goals,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,goalAssist,Attacking,Assists,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,expectedAssists,Attacking,Expected assists,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,keyPass,Attacking,Key passes,,,,,
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,totalContest,Attacking,Dribbles (successful),0.0,0.0,,,0 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,touches,Attacking,Touches,37.0,,,,37
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,wasFouled,Attacking,Was fouled,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,totalTackle,Defending,Tackles (won),0.0,0.0,,,0 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,interceptionWon,Defending,Interceptions,2.0,,,,2
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,ballRecovery,Defending,Ball recoveries,7.0,,,,7
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,totalClearance,Defending,Clearances,2.0,,,,2
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,outfielderBlock,Defending,Blocks,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,dispossessed,Defending,Dispossessed,,,,,
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,errorLeadToAShot,Defending,Errors leading to shot,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,ownGoals,Defending,Own goals,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,accuratePass,Passing,Accurate passes,28.0,,32.0,87.5,28/32 (88%)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,accurateLongBalls,Passing,Accurate long balls,8.0,,11.0,72.72727272727273,8/11 (73%)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,accurateCross,Passing,Accurate crosses,0.0,,0.0,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,accurateOwnHalfPasses,Passing,Passes own half,26.0,,28.0,92.85714285714286,26/28 (93%)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,accurateOppositionHalfPasses,Passing,Passes opposition half,2.0,,4.0,50.0,2/4 (50%)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,keyPass,Passing,Key passes,,,,,
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,expectedAssists,Passing,Expected assists,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,total_duels,Duels,Duels (won),1.0,1.0,,,1 (1)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,ground_duels_total,Duels,Ground duels (won),0.0,0.0,,,0 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,aerial_duels_total,Duels,Aerial duels (won),1.0,1.0,,,1 (1)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,wasFouled,Duels,Was fouled,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,fouls,Duels,Fouls committed,0.0,,,,0
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,dispossessed,Duels,Dispossessed,,,,,
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,possessionLostCtrl,Duels,Possession lost,4.0,,,,4
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,saves,Goalkeeping,Saves,4.0,,,,4
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,savedShotsFromInsideTheBox,Goalkeeping,Saves (inside box),1.0,,,,1
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,totalKeeperSweeper,Goalkeeping,Keeper sweepers (accurate),3.0,0.0,,0.0,3 (0)
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,goodHighClaim,Goalkeeping,Good high claims,1.0,,,,1
15188250,6226,FK Dečić Tuzi,home,1396431,Danilo Radošević,G,crossNotClaimed,Goalkeeping,Crosses not claimed,0.0,,,,0
