minute,value
1.0,-4
2.0,-33
3.0,31
4.0,9
5.0,-13
6.0,-6
7.0,-27
8.0,-29
9.0,-29
10.0,-56
11.0,-30
12.0,-10
13.0,6
14.0,-25
15.0,-14
16.0,-12
17.0,-11
18.0,-11
19.0,-41
20.0,-24
21.0,-41
22.0,-14
23.0,12
24.0,-7
25.0,-23
26.0,-14
27.0,-8
28.0,-53
29.0,-27
30.0,38
31.0,31
32.0,20
33.0,9
34.0,7
35.0,61
36.0,33
37.0,17
38.0,7
39.0,-49
40.0,-35
41.0,-23
42.0,-3
43.0,29
44.0,24
45.0,26
45.5,36
46.0,-4
47.0,-9
48.0,-9
49.0,-9
50.0,-1
51.0,-6
52.0,-10
53.0,-30
54.0,-52
55.0,-39
56.0,-49
57.0,-80
58.0,-39
59.0,-23
60.0,39
61.0,-31
62.0,-7
63.0,-29
64.0,-14
65.0,-9
66.0,14
67.0,33
68.0,59
69.0,81
70.0,42
71.0,-35
72.0,-13
73.0,-15
74.0,-14
75.0,-16
76.0,-12
77.0,-23
78.0,-6
79.0,8
80.0,10
81.0,71
82.0,47
83.0,29
84.0,46
85.0,30
86.0,39
87.0,19
88.0,14
89.0,11
90.0,3
90.5,20
