match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,goals,ownGoals,minutesPlayed,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct
15280999,home,327162,Mladost DG,931333,Petar Radulović,petar-radulovic,G,25,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1391910,Vuko Vicković,vuko-vickovic,D,18,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1036138,Jovan Vujisic,jovan-vujisic,D,5,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,605370,Luka Uskoković,luka-uskokovic,D,4,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1381381,Matije Badnjar,matije-badnjar,D,3,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1103884,Dušan Vuković,dusan-vukovic,M,77,False,1.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,929719,Davor Kontić,davor-kontic,M,8,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,315641,Mladost DG,1134549,Mamadou Camara,mamadou-camara,M,78,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,978475,Stephano Almeida,stephano-almeida,M,27,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,871881,Rodrigo Faust,rodrigo-faust,F,9,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1497156,Lazar Knezevic,lazar-knezevic,M,7,False,1.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,home,282802,Mladost DG,1978656,Nemanja Pavićević,nemanja-pavicevic,M,17,True,,,,,,0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1620437,Jagoš Roganović,jagos-roganovic,F,29,True,,,,,,0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1149286,Nikola Radusinović,nikola-radusinovic,M,16,True,,,,,,0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1096990,Stefan Mijović,stefan-mijovic,F,66,True,,,,,,0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1648525,Balša  Radanović,balsa-radanovic,G,31,True,,,,,,0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,1426667,Matija Vukčević,matija-vukcevic,D,44,True,,,,,,0,0,0,0,0,,,,,
15280999,home,327162,Mladost DG,880655,Zvonko Ceklić,zvonko-ceklic,D,6,True,,,,,,0,0,0,0,0,,,,,
15280999,home,241802,Mladost DG,2487213,Veljko Mijović,veljko-mijovic,M,35,True,,,,,,0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1035777,Igor Asanović,igor-asanovic,G,50,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1000154,Abdel Osmanović,abdel-osmanovic,D,2,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1185148,Matija Bojović,matija-bojovic,D,29,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1182552,Nemanja Jovičić,nemanja-jovicic,D,27,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,812745,Ilija Tučević,ilija-tucevic,D,17,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,797928,Aldin Adžović,aldin-adzovic,M,5,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,6225,FK Jezero,1391890,Uroš Bulatović,uros-bulatovic,M,8,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1149284,Nenad Krivokapić,nenad-krivokapic,M,11,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1063202,Mario Gjolaj,mario-gjolaj,M,14,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1408188,Petar Bogdanović,petar-bogdanovic,M,7,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,905970,Đorđe Maksimović,djordje-maksimovic,F,44,False,1.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,357692,Balša Boričić,balsa-boricic,M,80,True,,,,,,0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,1035785,Edis Redžepagić,edis-redzepagic,F,9,True,,,,,,0,0,0,0,0,,,,,
15280999,away,24312,FK Jezero,196634,Ognjen Rolović,ognjen-rolovic,F,19,True,,,,,,0,0,0,0,0,,,,,
