minute,value
1.0,2
2.0,-4
3.0,-49
4.0,-42
5.0,-48
6.0,-31
7.0,-20
8.0,-11
9.0,-8
10.0,-24
11.0,-17
12.0,-16
13.0,-31
14.0,35
15.0,12
16.0,8
17.0,18
18.0,46
19.0,55
20.0,29
21.0,19
22.0,-21
23.0,-4
24.0,30
25.0,22
26.0,9
27.0,36
28.0,17
29.0,36
30.0,13
31.0,37
32.0,29
33.0,27
34.0,42
35.0,29
36.0,83
37.0,50
38.0,22
39.0,-13
40.0,-32
41.0,-22
42.0,-11
43.0,-13
44.0,25
45.0,-41
45.5,0
46.0,4
47.0,31
48.0,23
49.0,37
50.0,40
51.0,46
52.0,18
53.0,3
54.0,-36
55.0,-31
56.0,-19
57.0,-5
58.0,73
59.0,46
60.0,29
61.0,32
62.0,45
63.0,18
64.0,7
65.0,9
66.0,-78
67.0,-41
68.0,-14
69.0,-2
70.0,30
71.0,20
72.0,9
73.0,-36
74.0,-23
75.0,-53
76.0,-34
77.0,-46
78.0,-37
79.0,-37
80.0,-9
81.0,15
82.0,-12
83.0,-4
84.0,9
85.0,9
86.0,2
87.0,-10
88.0,8
89.0,-31
90.0,-10
90.5,-44
