player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Lazar Tufegdžić', 'slug': 'lazar-tufegdzic', 'shortName': 'L. Tufegdžić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 48, 'gender': 'M', 'id': 834586, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار توفغدزيك', 'bn': 'লাজার তুফেগজিচ', 'hi': 'लज़ार तुफेग्दज़िक'}, 'shortNameTranslation': {'ar': 'ل. توفغدزيك', 'bn': 'এল. তুফেগজিচ', 'hi': 'एल. तुफेग्दज़िक'}}}",False,miss,,assisted,"{'x': 9.8, 'y': 57.3, 'z': 0}",head,left,"{'x': 0, 'y': 71.6, 'z': 6.9}",5790757,77,,4584,"{'start': {'x': 57.3, 'y': 9.8}, 'end': {'x': 28.4, 'y': 0}, 'goal': {'x': 28.4, 'y': 93.1}}",14,816,1884,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,save,,assisted,"{'x': 17, 'y': 67.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 2.5}",5790961,76,,4534,"{'start': {'x': 67.5, 'y': 17}, 'block': {'x': 62.3, 'y': 11.9}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 97.5}}",15,866,1834,shot,"{'x': 11.9, 'y': 62.3, 'z': 0}"
"{'name': 'Uroš Ljubomirac', 'firstName': '', 'lastName': '', 'slug': 'uros-ljubomirac', 'shortName': 'U. Ljubomirac', 'position': 'M', 'jerseyNumber': '77', 'userCount': 7, 'gender': 'M', 'id': 892174, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروس ليوبوميراك', 'bn': 'উরোস লুবোমিরাক', 'hi': 'उरोस लुबोमिराक'}, 'shortNameTranslation': {'ar': 'أ. ليوبوميراك', 'bn': 'ইউ. জুবোমিরাক', 'hi': 'यू. लुजोमिराक'}}}",True,block,,assisted,"{'x': 12.8, 'y': 61.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 19}",5790741,73,,4335,"{'start': {'x': 61.3, 'y': 12.8}, 'block': {'x': 58.7, 'y': 9.3}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 81}}",18,1065,1635,shot,"{'x': 9.3, 'y': 58.7, 'z': 0}"
"{'name': 'Lazar Tufegdžić', 'slug': 'lazar-tufegdzic', 'shortName': 'L. Tufegdžić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 48, 'gender': 'M', 'id': 834586, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار توفغدزيك', 'bn': 'লাজার তুফেগজিচ', 'hi': 'लज़ार तुफेग्दज़िक'}, 'shortNameTranslation': {'ar': 'ل. توفغدزيك', 'bn': 'এল. তুফেগজিচ', 'hi': 'एल. तुफेग्दज़िक'}}}",False,block,,assisted,"{'x': 5.1, 'y': 47.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51, 'z': 19}",5790938,69,,4123,"{'start': {'x': 47.8, 'y': 5.1}, 'block': {'x': 48.2, 'y': 3.5}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 81}}",22,1277,1423,shot,"{'x': 3.5, 'y': 48.2, 'z': 0}"
"{'name': 'Filip Matijašević', 'firstName': 'Filip Matijasevic', 'slug': 'filip-matijasevic', 'shortName': 'F. Matijašević', 'position': 'M', 'jerseyNumber': '22', 'userCount': 97, 'gender': 'M', 'id': 1981976, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب ماتيياشيفيتش'}, 'shortNameTranslation': {'ar': 'ف. ماتيياشيفيتش'}}}",False,save,,free-kick,"{'x': 21, 'y': 31.7, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 28.5}",5790659,61,,3611,"{'start': {'x': 31.7, 'y': 21}, 'block': {'x': 51.1, 'y': 0.59999999999999}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 71.5}}",30,1789,911,shot,"{'x': 0.59999999999999, 'y': 51.1, 'z': 0}"
"{'name': 'Dušan Cvetinović', 'slug': 'dusan-cvetinovic', 'shortName': 'D. Cvetinović', 'position': 'D', 'jerseyNumber': '40', 'userCount': 25, 'gender': 'M', 'id': 69023, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان سفيتينوفيتش', 'bn': 'দুসান সিভেটিনোভিচ', 'hi': 'दुसान क्वेटिनोविच'}, 'shortNameTranslation': {'ar': 'د. سفيتينوفيتش', 'bn': 'ডি. সিভেটিনোভিচ', 'hi': 'डी. क्वेटिनोविच'}}}",True,save,,fast-break,"{'x': 2.7, 'y': 56.2, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.7, 'z': 7}",5790653,59,,3488,"{'start': {'x': 56.2, 'y': 2.7}, 'block': {'x': 52.7, 'y': 0.099999999999994}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 93}}",32,1912,788,shot,"{'x': 0.099999999999994, 'y': 52.7, 'z': 0}"
"{'name': 'Jovan Ćirić', 'slug': 'jovan-ciric', 'shortName': 'J. Ćirić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 73, 'gender': 'M', 'id': 1595643, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان تشيريتش'}, 'shortNameTranslation': {'ar': 'ي. تشيريتش'}}}",True,save,,fast-break,"{'x': 13.9, 'y': 60.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 8.2}",5790652,59,,3484,"{'start': {'x': 60.5, 'y': 13.9}, 'block': {'x': 50, 'y': 1}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 91.8}}",32,1916,784,shot,"{'x': 1, 'y': 50, 'z': 0}"
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,block,,corner,"{'x': 6.6, 'y': 50.1, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.2, 'z': 19}",5790639,58,,3434,"{'start': {'x': 50.1, 'y': 6.6}, 'block': {'x': 50, 'y': 4.5}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 81}}",33,1966,734,shot,"{'x': 4.5, 'y': 50, 'z': 0}"
"{'name': 'Bojica Nikčević', 'slug': 'nikcevic-bojica', 'shortName': 'B. Nikčević', 'position': 'M', 'jerseyNumber': '17', 'userCount': 28, 'gender': 'M', 'id': 988549, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكشيفيتش، بوييتسا', 'bn': 'নিকেভিচ, বোজিকা', 'hi': 'निक्केविक, बोजिका'}, 'shortNameTranslation': {'ar': 'ب. نيكشيفيتش', 'bn': 'বি. নিকেভিচ', 'hi': 'बी. निक्केविक'}}}",False,block,,assisted,"{'x': 10.1, 'y': 66.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 19}",5790638,57,,3406,"{'start': {'x': 66.9, 'y': 10.1}, 'block': {'x': 61.2, 'y': 6.3}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 81}}",34,1994,706,shot,"{'x': 6.3, 'y': 61.2, 'z': 0}"
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,save,,regular,"{'x': 20.7, 'y': 41.3, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.1, 'z': 12.7}",5790602,53,,3141,"{'start': {'x': 41.3, 'y': 20.7}, 'block': {'x': 51.3, 'y': 0.59999999999999}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 87.3}}",38,2259,441,shot,"{'x': 0.59999999999999, 'y': 51.3, 'z': 0}"
"{'name': 'Nemanja Tošić', 'slug': 'nemanja-tosic', 'shortName': 'N. Tošić', 'position': 'D', 'jerseyNumber': '44', 'userCount': 100, 'gender': 'M', 'id': 926607, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا توشيتش', 'bn': 'নেমাঞ্জা তোসিচ', 'hi': 'नेमांजा तोसिक'}, 'shortNameTranslation': {'ar': 'ن. توشيتش', 'bn': 'এন. তোশিচ', 'hi': 'एन. तोसिक'}}}",False,miss,,assisted,"{'x': 12.6, 'y': 49.3, 'z': 0}",head,close-left,"{'x': 0, 'y': 57.6, 'z': 22.2}",5790348,45,1.0,2718,"{'start': {'x': 49.3, 'y': 12.6}, 'end': {'x': 42.4, 'y': 0}, 'goal': {'x': 42.4, 'y': 77.8}}",1,2682,18,shot,
"{'name': 'Uroš Sremčević', 'slug': 'uros-sremcevic', 'shortName': 'U. Sremčević', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1585, 'gender': 'M', 'id': 1166063, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش سريمشيفيتش'}, 'shortNameTranslation': {'ar': 'أ. سريمشيفيتش'}}}",True,save,,fast-break,"{'x': 11.4, 'y': 30.5, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52, 'z': 10.8}",5790331,44,,2596,"{'start': {'x': 30.5, 'y': 11.4}, 'block': {'x': 47.1, 'y': 1.1}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 89.2}}",2,104,2596,shot,"{'x': 1.1, 'y': 47.1, 'z': 0}"
"{'name': 'Aleksandar Varjačić', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-varjacic', 'shortName': 'A. Varjačić', 'position': 'D', 'jerseyNumber': '17', 'userCount': 12, 'gender': 'M', 'id': 795855, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر فارجاتجيتش'}, 'shortNameTranslation': {'ar': 'أ. فارجاتجيتش'}}}",True,goal,penalty,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 25.9}",5790221,37,,2202,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 74.1}}",9,498,2202,shot,
"{'name': 'Nemanja Milojević', 'firstName': '', 'lastName': '', 'slug': 'nemanja-milojevic', 'shortName': 'N. Milojević', 'position': 'M', 'jerseyNumber': '38', 'userCount': 65, 'gender': 'M', 'id': 837894, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلوجيفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلوجيفيتش'}}}",True,miss,,fast-break,"{'x': 28.2, 'y': 62.6, 'z': 0}",left-foot,close-high-right,"{'x': 0, 'y': 41, 'z': 54.2}",5790188,32,,1919,"{'start': {'x': 62.6, 'y': 28.2}, 'end': {'x': 59, 'y': 0}, 'goal': {'x': 59, 'y': 45.8}}",14,781,1919,shot,
"{'name': 'Mihailo Oreščanin', 'firstName': '', 'lastName': '', 'slug': 'mihailo-orescanin', 'shortName': 'M. Oreščanin', 'position': 'D', 'jerseyNumber': '37', 'userCount': 14, 'gender': 'M', 'id': 1022062, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو أوريسكانين'}, 'shortNameTranslation': {'ar': 'م. أوريسكانين'}}}",True,block,,set-piece,"{'x': 10.7, 'y': 44.8, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}",5790179,31,,1837,"{'start': {'x': 44.8, 'y': 10.7}, 'block': {'x': 45.7, 'y': 8.6}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",15,863,1837,shot,"{'x': 8.6, 'y': 45.7, 'z': 0}"
"{'name': 'Jovan Ćirić', 'slug': 'jovan-ciric', 'shortName': 'J. Ćirić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 73, 'gender': 'M', 'id': 1595643, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان تشيريتش'}, 'shortNameTranslation': {'ar': 'ي. تشيريتش'}}}",True,block,,assisted,"{'x': 19.7, 'y': 34, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 19}",5790048,28,,1654,"{'start': {'x': 34, 'y': 19.7}, 'block': {'x': 36.1, 'y': 17.1}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 81}}",18,1046,1654,shot,"{'x': 17.1, 'y': 36.1, 'z': 0}"
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",False,save,,corner,"{'x': 12.8, 'y': 28.5, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.9, 'z': 6.3}",5790025,26,,1509,"{'start': {'x': 28.5, 'y': 12.8}, 'block': {'x': 45.5, 'y': 2.4}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 93.7}}",20,1191,1509,shot,"{'x': 2.4, 'y': 45.5, 'z': 0}"
"{'name': 'Filip Matijašević', 'firstName': 'Filip Matijasevic', 'slug': 'filip-matijasevic', 'shortName': 'F. Matijašević', 'position': 'M', 'jerseyNumber': '22', 'userCount': 97, 'gender': 'M', 'id': 1981976, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب ماتيياشيفيتش'}, 'shortNameTranslation': {'ar': 'ف. ماتيياشيفيتش'}}}",False,block,,corner,"{'x': 15.1, 'y': 33.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}",5790024,26,,1502,"{'start': {'x': 33.1, 'y': 15.1}, 'block': {'x': 36.1, 'y': 12.3}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",20,1198,1502,shot,"{'x': 12.3, 'y': 36.1, 'z': 0}"
"{'name': 'Sambou Sissoko', 'slug': 'sambou-sissoko', 'shortName': 'S. Sissoko', 'position': 'M', 'jerseyNumber': '14', 'userCount': 145, 'gender': 'M', 'id': 1008225, 'fieldTranslations': {'nameTranslation': {'ar': 'سامبو سيسوكو', 'bn': 'সাম্বু সিসোকো', 'hi': 'संबोउ सिसोको'}, 'shortNameTranslation': {'ar': 'س. سيسوكو', 'bn': 'এস. সিসোকো', 'hi': 'एस. सिसोको'}}}",False,save,,corner,"{'x': 29.9, 'y': 46.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19.6}",5790023,25,,1484,"{'start': {'x': 46.6, 'y': 29.9}, 'block': {'x': 49.1, 'y': 0.7}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 80.4}}",21,1216,1484,shot,"{'x': 0.7, 'y': 49.1, 'z': 0}"
"{'name': 'Nemanja Tošić', 'slug': 'nemanja-tosic', 'shortName': 'N. Tošić', 'position': 'D', 'jerseyNumber': '44', 'userCount': 100, 'gender': 'M', 'id': 926607, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا توشيتش', 'bn': 'নেমাঞ্জা তোসিচ', 'hi': 'नेमांजा तोसिक'}, 'shortNameTranslation': {'ar': 'ن. توشيتش', 'bn': 'এন. তোশিচ', 'hi': 'एन. तोसिक'}}}",False,block,,assisted,"{'x': 26.8, 'y': 38, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49, 'z': 19}",5790007,24,,1429,"{'start': {'x': 38, 'y': 26.8}, 'block': {'x': 41.3, 'y': 19.9}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 81}}",22,1271,1429,shot,"{'x': 19.9, 'y': 41.3, 'z': 0}"
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",False,miss,,assisted,"{'x': 10.4, 'y': 63.4, 'z': 0}",right-foot,high,"{'x': 0, 'y': 48.4, 'z': 79.2}",5789934,18,,1024,"{'start': {'x': 63.4, 'y': 10.4}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 20.8}}",28,1676,1024,shot,
"{'name': 'Janko Tumbasević', 'firstName': '', 'lastName': '', 'slug': 'janko-tumbasevic', 'shortName': 'J. Tumbasević', 'position': 'M', 'jerseyNumber': '8', 'userCount': 13, 'gender': 'M', 'id': 27863, 'fieldTranslations': {'nameTranslation': {'ar': 'جانكو تومباسيفيتش', 'bn': 'জানকো টাম্বাসেভিচ', 'hi': 'जान्को टुम्बासेविक'}, 'shortNameTranslation': {'ar': 'ج. تومباسيفيتش', 'bn': 'জে. টাম্বাসেভিচ', 'hi': 'जे. टुम्बासेविक'}}}",True,miss,,regular,"{'x': 24.3, 'y': 55.2, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 43.4, 'z': 87.5}",5789835,10,,556,"{'start': {'x': 55.2, 'y': 24.3}, 'end': {'x': 56.6, 'y': 0}, 'goal': {'x': 56.6, 'y': 12.5}}",36,2144,556,shot,
