minute,value
1.0,-3
2.0,-2
3.0,-9
4.0,-33
5.0,-44
6.0,-28
7.0,-24
8.0,-16
9.0,-11
10.0,-8
11.0,8
12.0,2
13.0,-2
14.0,-33
15.0,-29
16.0,-33
17.0,-16
18.0,-35
19.0,-36
20.0,-13
21.0,-2
22.0,7
23.0,5
24.0,20
25.0,6
26.0,-30
27.0,-62
28.0,-39
29.0,-22
30.0,-28
31.0,-10
32.0,28
33.0,37
34.0,25
35.0,22
36.0,49
37.0,55
38.0,30
39.0,-41
40.0,-17
41.0,17
42.0,-29
43.0,-16
44.0,34
45.0,5
45.5,-23
46.0,2
47.0,9
48.0,9
49.0,-14
50.0,-12
51.0,-38
52.0,-32
53.0,-80
54.0,-52
55.0,-59
56.0,-13
57.0,-36
58.0,-23
59.0,-76
60.0,-49
61.0,-4
62.0,-52
63.0,-39
64.0,-44
65.0,-35
66.0,-32
67.0,-85
68.0,-44
69.0,-33
70.0,-32
71.0,-19
72.0,-31
73.0,-22
74.0,20
75.0,-9
76.0,-8
77.0,-28
78.0,-54
79.0,-80
80.0,-53
81.0,-35
82.0,-10
83.0,-15
84.0,-89
85.0,-77
86.0,-34
87.0,-25
88.0,-25
89.0,-22
90.0,-100
90.5,-57
