minute,value
1.0,-3
2.0,-3
3.0,-3
4.0,-6
5.0,-8
6.0,-9
7.0,-10
8.0,-11
9.0,-11
10.0,-34
11.0,-26
12.0,-71
13.0,-51
14.0,-36
15.0,-28
16.0,-30
17.0,-49
18.0,-25
19.0,-9
20.0,-32
21.0,-9
22.0,23
23.0,46
24.0,30
25.0,41
26.0,24
27.0,8
28.0,-46
29.0,-79
30.0,-47
31.0,-32
32.0,-3
33.0,6
34.0,7
35.0,10
36.0,2
37.0,-6
38.0,-37
39.0,-16
40.0,12
41.0,15
42.0,5
43.0,13
44.0,22
45.0,29
45.5,10
46.0,5
47.0,-4
48.0,-6
49.0,-10
50.0,7
51.0,7
52.0,8
53.0,-6
54.0,21
55.0,6
56.0,14
57.0,42
58.0,30
59.0,4
60.0,4
61.0,-41
62.0,-24
63.0,-13
64.0,19
65.0,32
66.0,51
67.0,23
68.0,7
69.0,-17
70.0,46
71.0,-32
72.0,-15
73.0,-5
74.0,4
75.0,52
76.0,39
77.0,34
78.0,64
79.0,-39
80.0,-6
81.0,16
82.0,10
83.0,6
84.0,13
85.0,-19
86.0,-77
87.0,-41
88.0,41
89.0,12
90.0,16
90.5,-25
