minute,value
1.0,2
2.0,-4
3.0,-13
4.0,-6
5.0,-2
6.0,11
7.0,2
8.0,-4
9.0,-29
10.0,-23
11.0,-11
12.0,-4
13.0,3
14.0,-27
15.0,-9
16.0,-18
17.0,24
18.0,3
19.0,38
20.0,29
21.0,20
22.0,75
23.0,29
24.0,30
25.0,44
26.0,25
27.0,9
28.0,10
29.0,46
30.0,28
31.0,12
32.0,-29
33.0,-7
34.0,-5
35.0,26
36.0,40
37.0,38
38.0,31
39.0,45
40.0,37
41.0,18
42.0,9
43.0,8
44.0,2
45.0,-21
45.5,-1
46.0,5
47.0,2
48.0,1
49.0,22
50.0,21
51.0,33
52.0,19
53.0,-30
54.0,-16
55.0,14
56.0,25
57.0,22
58.0,27
59.0,26
60.0,39
61.0,36
62.0,20
63.0,28
64.0,-40
65.0,-72
66.0,-49
67.0,-28
68.0,-19
69.0,-10
70.0,2
71.0,14
72.0,8
73.0,13
74.0,-10
75.0,5
76.0,3
77.0,-3
78.0,-4
79.0,-8
80.0,-14
81.0,-2
82.0,26
83.0,21
84.0,17
85.0,19
86.0,15
87.0,-29
88.0,-17
89.0,-7
90.0,26
90.5,-8
