player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Janko Tumbasević', 'firstName': '', 'lastName': '', 'slug': 'janko-tumbasevic', 'shortName': 'J. Tumbasević', 'position': 'M', 'jerseyNumber': '8', 'userCount': 13, 'gender': 'M', 'id': 27863, 'fieldTranslations': {'nameTranslation': {'ar': 'جانكو تومباسيفيتش', 'bn': 'জানকো টাম্বাসেভিচ', 'hi': 'जान्को टुम्बासेविक'}, 'shortNameTranslation': {'ar': 'ج. تومباسيفيتش', 'bn': 'জে. টাম্বাসেভিচ', 'hi': 'जे. टुम्बासेविक'}}}",False,block,set-piece,"{'x': 18.8, 'y': 46.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 19}","{'x': 12, 'y': 47.7, 'z': 0}","{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6797698,90,3.0,5557,"{'start': {'x': 46.6, 'y': 18.8}, 'block': {'x': 47.7, 'y': 12}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 81}}",1,743,157,shot,
"{'name': 'Aleksandar Varjačić', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-varjacic', 'shortName': 'A. Varjačić', 'position': 'D', 'jerseyNumber': '17', 'userCount': 12, 'gender': 'M', 'id': 795855, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر فارجاتجيتش'}, 'shortNameTranslation': {'ar': 'أ. فارجاتجيتش'}}}",False,block,free-kick,"{'x': 23.8, 'y': 35.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}","{'x': 15.9, 'y': 40.6, 'z': 0}","{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6797697,90,3.0,5530,"{'start': {'x': 35.2, 'y': 23.8}, 'block': {'x': 40.6, 'y': 15.9}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",1,770,130,shot,
"{'name': 'Luka Đorđević', 'firstName': 'Luka Djordevic', 'slug': 'luka-djordevic', 'shortName': 'L. Đorđević', 'position': 'F', 'jerseyNumber': '19', 'userCount': 61, 'gender': 'M', 'id': 1865407, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا جورجييفيتش'}, 'shortNameTranslation': {'ar': 'ل. جورجييفيتش'}}}",True,miss,assisted,"{'x': 18.4, 'y': 36.6, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 58.3, 'z': 83.3}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6797685,90,,5364,"{'start': {'x': 36.6, 'y': 18.4}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 16.7}}",1,36,2664,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",True,miss,assisted,"{'x': 25.6, 'y': 59.1, 'z': 0}",right-foot,left,"{'x': 0, 'y': 73.4, 'z': 12.5}","{'x': 21, 'y': 50.7, 'z': 0}","{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6797795,85,,5044,"{'start': {'x': 59.1, 'y': 25.6}, 'block': {'x': 50.7, 'y': 21}, 'end': {'x': 26.6, 'y': 0}, 'goal': {'x': 26.6, 'y': 87.5}}",6,356,2344,shot,
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",True,miss,fast-break,"{'x': 42.8, 'y': 61.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 27.7, 'z': 61.1}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6797627,80,,4797,"{'start': {'x': 61.5, 'y': 42.8}, 'end': {'x': 72.3, 'y': 0}, 'goal': {'x': 72.3, 'y': 38.9}}",11,603,2097,shot,
"{'name': 'Jagoš Ðurković', 'firstName': 'Jagos Djurkovic', 'slug': 'jagos-djurkovic', 'shortName': 'J. Djurkovic', 'position': 'M', 'jerseyNumber': '42', 'userCount': 13, 'gender': 'M', 'id': 1865415, 'fieldTranslations': {'nameTranslation': {'ar': 'ياجوش جوركوفيتش'}, 'shortNameTranslation': {'ar': 'ي. جوركوفيتش'}}}",False,save,regular,"{'x': 12.5, 'y': 66.4, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.6, 'z': 1.9}","{'x': 1.4, 'y': 52, 'z': 0}","{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6797709,76,,4530,"{'start': {'x': 66.4, 'y': 12.5}, 'block': {'x': 52, 'y': 1.4}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 98.1}}",15,870,1830,shot,
"{'name': 'Andreja Stojanović', 'firstName': '', 'lastName': '', 'slug': 'andreja-stojanovic', 'shortName': 'A. Stojanović', 'position': 'D', 'jerseyNumber': '3', 'userCount': 21, 'gender': 'M', 'id': 976131, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريجا ستويانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ستويانوفيتش'}}}",True,block,assisted,"{'x': 10.4, 'y': 34, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.9, 'z': 8.3}","{'x': 8.3, 'y': 37.9, 'z': 0}","{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6797554,70,,4158,"{'start': {'x': 34, 'y': 10.4}, 'block': {'x': 37.9, 'y': 8.3}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 91.7}}",21,1242,1458,shot,
"{'name': 'Mihailo Todosijevic', 'firstName': 'Mihailo Todosijevic', 'slug': 'mihailo-todosijevic', 'shortName': 'M. Todosijevic', 'position': 'F', 'jerseyNumber': '22', 'userCount': 19, 'gender': 'M', 'id': 1981982, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو تودوسيفيتش'}, 'shortNameTranslation': {'ar': 'م. تودوسيفيتش'}}}",False,save,assisted,"{'x': 10.2, 'y': 67.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.2, 'z': 13.9}","{'x': 0.90000000000001, 'y': 53.8, 'z': 0}","{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6797513,63,,3720,"{'start': {'x': 67.9, 'y': 10.2}, 'block': {'x': 53.8, 'y': 0.90000000000001}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 86.1}}",28,1680,1020,shot,
"{'name': 'Lazar Mijović', 'slug': 'lazar-mijovic', 'shortName': 'L. Mijović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 39, 'gender': 'M', 'id': 1005616, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميوفيتش', 'bn': 'লাজার মিজোভিচ', 'hi': 'लज़ार मिजोविक'}, 'shortNameTranslation': {'ar': 'ل. ميوفيتش', 'bn': 'এল. মিজোভিচ', 'hi': 'एल. मिजोविक'}}}",True,goal,assisted,"{'x': 5.4, 'y': 57.7, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.7, 'z': 34.8}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6797432,59,,3483,"{'start': {'x': 57.7, 'y': 5.4}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 65.2}}",32,1917,783,shot,regular
"{'name': 'Filip Matijašević', 'firstName': 'Filip Matijasevic', 'slug': 'filip-matijasevic', 'shortName': 'F. Matijašević', 'position': 'M', 'jerseyNumber': '22', 'userCount': 97, 'gender': 'M', 'id': 1981976, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب ماتيياشيفيتش'}, 'shortNameTranslation': {'ar': 'ف. ماتيياشيفيتش'}}}",True,block,assisted,"{'x': 12.8, 'y': 34, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.2, 'z': 2.8}","{'x': 6, 'y': 44.4, 'z': 0}","{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6798221,58,,3467,"{'start': {'x': 34, 'y': 12.8}, 'block': {'x': 44.4, 'y': 6}, 'end': {'x': 53.8, 'y': 0}, 'goal': {'x': 53.8, 'y': 97.2}}",33,1933,767,shot,
