minute,value
1.0,3
2.0,12
3.0,-26
4.0,-1
5.0,33
6.0,17
7.0,22
8.0,22
9.0,19
10.0,15
11.0,15
12.0,35
13.0,26
14.0,42
15.0,51
16.0,37
17.0,37
18.0,47
19.0,66
20.0,45
21.0,32
22.0,30
23.0,12
24.0,-9
25.0,39
26.0,17
27.0,-10
28.0,-12
29.0,7
30.0,6
31.0,16
32.0,16
33.0,31
34.0,23
35.0,-22
36.0,-1
37.0,13
38.0,8
39.0,6
40.0,10
41.0,-13
42.0,-19
43.0,-70
44.0,-34
45.0,-2
45.5,29
46.0,4
47.0,7
48.0,5
49.0,-16
50.0,-4
51.0,-25
52.0,-11
53.0,-3
54.0,7
55.0,13
56.0,10
57.0,2
58.0,2
59.0,1
60.0,1
61.0,2
62.0,3
63.0,-29
64.0,-49
65.0,-4
66.0,-4
67.0,21
68.0,11
69.0,-13
70.0,37
71.0,27
72.0,40
73.0,19
74.0,-36
75.0,-22
76.0,-17
77.0,-66
78.0,-42
79.0,-25
80.0,-37
81.0,-12
82.0,8
83.0,-15
84.0,-30
85.0,-15
86.0,-12
87.0,-12
88.0,-2
89.0,-1
90.0,-9
90.5,-40
