player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,xgot,goalType
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",False,save,regular,"{'x': 13, 'y': 47, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 9}",0.3869,6575425,61,,3653,"{'start': {'x': 47, 'y': 13}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 91}}",30,1747,953,shot,,0.3645,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,block,regular,"{'x': 17, 'y': 56, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.193,6575424,61,,3652,"{'start': {'x': 56, 'y': 17}, 'block': {'x': 56, 'y': 17}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",30,1748,952,shot,"{'x': 17, 'y': 56, 'z': 0}",,
"{'name': 'Hiroki Harada', 'firstName': 'Hiroki Harada', 'lastName': '', 'slug': 'hiroki-harada', 'shortName': 'H. Harada', 'position': 'M', 'jerseyNumber': '10', 'userCount': 23, 'gender': 'M', 'id': 1218103, 'fieldTranslations': {'nameTranslation': {'ar': 'هيروكي هارادا'}, 'shortNameTranslation': {'ar': 'ه. هارادا'}}}",False,block,corner,"{'x': 23, 'y': 52, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.002861,6575423,58,,3470,"{'start': {'x': 52, 'y': 23}, 'block': {'x': 52, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1930,770,shot,"{'x': 23, 'y': 52, 'z': 0}",,
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",False,goal,regular,"{'x': 10, 'y': 41, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 8.2}",0.2814,6575422,56,,3322,"{'start': {'x': 41, 'y': 10}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 91.8}}",35,2078,622,shot,,0.2629,regular
"{'name': 'Nemanja Pavićević', 'firstName': 'Nemanja', 'lastName': 'Pavićević', 'slug': 'nemanja-pavicevic', 'shortName': 'N. Pavićević', 'position': 'M', 'jerseyNumber': '17', 'userCount': 3, 'gender': 'M', 'id': 1978656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا بافيتشيفيتش'}, 'shortNameTranslation': {'ar': 'ن. بافيتشيفيتش'}}}",True,save,regular,"{'x': 22, 'y': 66, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 51.9, 'z': 25.1}",0.04083,6575421,55,,3270,"{'start': {'x': 66, 'y': 22}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 74.9}}",36,2130,570,shot,,0.1418,
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",False,miss,regular,"{'x': 29, 'y': 59, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.7, 'z': 58.6}",0.02364,6575420,53,,3152,"{'start': {'x': 59, 'y': 29}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 41.4}}",38,2248,452,shot,,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,miss,regular,"{'x': 8, 'y': 48, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 44.1, 'z': 44.8}",0.2033,6575419,38,,2264,"{'start': {'x': 48, 'y': 8}, 'end': {'x': 55.9, 'y': 0}, 'goal': {'x': 55.9, 'y': 55.2}}",8,436,2264,shot,,,
"{'name': 'Nemanja Pavićević', 'firstName': 'Nemanja', 'lastName': 'Pavićević', 'slug': 'nemanja-pavicevic', 'shortName': 'N. Pavićević', 'position': 'M', 'jerseyNumber': '17', 'userCount': 3, 'gender': 'M', 'id': 1978656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا بافيتشيفيتش'}, 'shortNameTranslation': {'ar': 'ن. بافيتشيفيتش'}}}",True,miss,regular,"{'x': 24, 'y': 67, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 43.2, 'z': 24}",0.01293,6575418,28,,1653,"{'start': {'x': 67, 'y': 24}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 76}}",18,1047,1653,shot,,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,block,regular,"{'x': 19, 'y': 38, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.006462,6575417,27,,1598,"{'start': {'x': 38, 'y': 19}, 'block': {'x': 38, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",19,1102,1598,shot,"{'x': 19, 'y': 38, 'z': 0}",,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,save,throw-in-set-piece,"{'x': 11, 'y': 39, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.1, 'z': 24.4}",0.08155,6575416,23,,1359,"{'start': {'x': 39, 'y': 11}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 75.6}}",23,1341,1359,shot,,0.02969,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,miss,regular,"{'x': 22, 'y': 33, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.7, 'z': 38.1}",0.05165,6575415,19,,1122,"{'start': {'x': 33, 'y': 22}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 61.9}}",27,1578,1122,shot,,,
"{'name': 'Žarko Korać', 'firstName': 'Žarko', 'lastName': 'Korać', 'slug': 'zarko-korac', 'shortName': 'Ž. Korać', 'position': 'F', 'jerseyNumber': '11', 'userCount': 12, 'gender': 'M', 'id': 54752, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو كوراچ'}, 'shortNameTranslation': {'ar': 'ز. كوراچ'}}}",True,miss,regular,"{'x': 24, 'y': 69, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.6, 'z': 40.4}",0.02063,6575414,18,,1078,"{'start': {'x': 69, 'y': 24}, 'end': {'x': 56.4, 'y': 0}, 'goal': {'x': 56.4, 'y': 59.6}}",28,1622,1078,shot,,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,miss,regular,"{'x': 13, 'y': 64, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 52, 'z': 54.6}",0.1021,6575413,15,,841,"{'start': {'x': 64, 'y': 13}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 45.4}}",31,1859,841,shot,,,
"{'name': 'Žarko Korać', 'firstName': 'Žarko', 'lastName': 'Korać', 'slug': 'zarko-korac', 'shortName': 'Ž. Korać', 'position': 'F', 'jerseyNumber': '11', 'userCount': 12, 'gender': 'M', 'id': 54752, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو كوراچ'}, 'shortNameTranslation': {'ar': 'ز. كوراچ'}}}",True,miss,throw-in-set-piece,"{'x': 4, 'y': 42, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 56.5, 'z': 47.5}",0.1766,6575412,12,,688,"{'start': {'x': 42, 'y': 4}, 'end': {'x': 43.5, 'y': 0}, 'goal': {'x': 43.5, 'y': 52.5}}",34,2012,688,shot,,,
