match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,wasFouled,goodHighClaim,savedShotsFromInsideTheBox,saves,punches,minutesPlayed,touches,rating,possessionLostCtrl,totalBallCarriesDistance,ballCarriesCount,totalProgression,progressiveBallCarriesCount,keeperSaveValue,ratingVersions,totalShots,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,totalCross,aerialLost,duelLost,dispossessed,fouls,bestBallCarryProgression,totalProgressiveBallCarriesDistance,keyPass,shotOffTarget,interceptionWon,unsuccessfulTouch,shotValueNormalized,challengeLost,blockedScoringAttempt,outfielderBlock,totalTackle,wonTackle,accurateCross,bigChanceMissed,onTargetScoringAttempt,totalOffside,totalContest,wonContest,bigChanceCreated,goals
14015625,away,5152,FK Partizan,1150389,Milan Roganović,milan-roganovic,D,30,False,53.0,46.0,2.0,1.0,0.0,13.0,15.0,33.0,38.0,,1.0,1.0,2.0,,,,,,84.0,75.0,6.1,13.0,250.79514451927,25.0,127.35486400672,3.0,,"{'original': 6.1, 'alternative': 6.6}",0,-0.15,0.2,-0.16,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,1,4,1,3,86.79245283018868,50.0,25.0,,,4.0,1.0,4.0,2.0,1.0,25.910164720425,72.372687685843,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,
14015625,away,5152,FK Partizan,1427163,Nikola Simic,nikola-simic,D,40,False,103.0,96.0,5.0,3.0,0.0,30.0,32.0,66.0,71.0,4.0,7.0,5.0,7.0,1.0,,,,,90.0,117.0,7.8,7.0,428.75903317338,43.0,273.26374130105,4.0,,"{'original': 7.8, 'alternative': 7.9}",1,0.39,0.28,-0.03,,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,4,4,3,1,93.20388349514563,60.0,,,,,,1.0,,,34.870517765506,103.40761527283,1.0,1.0,1.0,,-0.05,1.0,,1.0,2.0,2.0,,,,,,,,
14015625,away,5152,FK Partizan,108736,Stefan Mitrović,stefan-mitrovic,D,23,False,62.0,56.0,,,0.0,30.0,33.0,26.0,29.0,5.0,5.0,1.0,,,,,,,45.0,64.0,7.3,6.0,244.4361499203,28.0,128.98489264282,1.0,,"{'original': 7.3, 'alternative': 6.9}",0,0.09,0.12,0.24,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,5,0,0,0,90.32258064516128,,,,,,,,,,16.954612561048,18.236655641866,,,,,,,,1.0,,,,,,,,,,
14015625,away,5152,FK Partizan,1147544,Vukašin Đurđević,vukasin-durdevic,D,24,False,69.0,56.0,4.0,1.0,1.0,17.0,21.0,39.0,48.0,6.0,7.0,2.0,1.0,1.0,,,,,90.0,88.0,6.5,17.0,95.885400046538,12.0,49.804934516659,1.0,,"{'original': 6.5, 'alternative': 7.2}",0,-0.11,0.35,-0.12,,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,7,2,1,1,81.15942028985508,25.0,,,,1.0,1.0,2.0,,1.0,15.984009550035,22.117461902307,1.0,,,3.0,,,,,,,,,,,,,,
14015625,away,5152,FK Partizan,188115,Saša Zdjelar,sasa-zdjelar,M,14,False,110.0,99.0,4.0,2.0,0.0,28.0,29.0,71.0,81.0,,,1.0,9.0,,,,,,90.0,118.0,6.8,13.0,355.58746968209,36.0,169.08268847552,4.0,,"{'original': 6.8, 'alternative': 7.6}",0,0.13,0.37,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,0,1,90.0,50.0,,,,1.0,,1.0,,1.0,25.2859095215,78.933873920917,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,
14015625,away,5152,FK Partizan,1012248,Demba Seck,demba-seck,M,19,False,35.0,30.0,,,0.0,4.0,6.0,26.0,29.0,,7.0,1.0,2.0,1.0,,,,,90.0,64.0,6.7,20.0,211.87704553224,25.0,120.17704291695,2.0,,"{'original': 6.7, 'alternative': 6.8}",1,0.22,0.26,-0.08,,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,0,16,7,9,85.71428571428571,,40.0,54.54545454545454,,5.0,,9.0,1.0,2.0,29.080963662764,37.7576193918,3.0,,,6.0,-0.04,1.0,,,,,2.0,1.0,1.0,,11.0,6.0,,
14015625,away,5152,FK Partizan,1005605,Milan Vukotić,milan-vukotic,M,11,False,78.0,64.0,4.0,2.0,0.0,11.0,14.0,53.0,64.0,,1.0,,4.0,,,,,,90.0,106.0,6.4,32.0,522.44908825479,60.0,161.11888819531,5.0,,"{'original': 6.4, 'alternative': 7.8}",4,0.05,0.38,-0.11,,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,4,3,1,2,82.05128205128204,50.0,16.666666666666664,,,18.0,4.0,6.0,1.0,,21.518974497788,83.371447581492,5.0,1.0,,2.0,-0.39,1.0,2.0,,1.0,1.0,3.0,,1.0,,,,,
14015625,away,5152,FK Partizan,1500276,Vanja Dragojević,vanja-dragojevic,M,6,False,34.0,28.0,4.0,2.0,0.0,12.0,12.0,16.0,22.0,1.0,2.0,3.0,1.0,1.0,,,,,66.0,43.0,6.5,6.0,131.03363507777,11.0,78.972389419784,1.0,,"{'original': 6.5, 'alternative': 7.2}",3,-0.94,0.54,-0.02,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,3,1,1,0,82.35294117647058,50.0,,,,,2.0,2.0,,,36.357169578811,36.79617166228,1.0,,1.0,,-0.31,,,,,,,,3.0,,,,,
14015625,away,5152,FK Partizan,1584964,Bogdan Kostić,bogdan-kostic,M,99,False,15.0,13.0,1.0,,0.0,1.0,2.0,12.0,13.0,,1.0,,4.0,,,,,,45.0,21.0,6.6,5.0,103.4229343187,11.0,89.864504978707,4.0,,"{'original': 6.6, 'alternative': 6.9}",1,-0.05,0.32,-0.07,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,86.66666666666667,,,,,2.0,,,,,17.451318912153,57.109151818255,1.0,,,,0.01,,,,1.0,1.0,,,1.0,,,,,
14015625,away,5152,FK Partizan,1427161,Ognjen Ugrešić,ognjen-ugresic,F,36,False,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,3.0,3.0,,1.0,,,,,,45.0,13.0,6.4,5.0,67.577176471605,5.0,41.333018885054,1.0,,"{'original': 6.4, 'alternative': 6.5}",1,-0.08,0.13,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,4,1,0,1,87.5,,,,,,1.0,2.0,,1.0,30.303490363662,35.421165551122,,,,4.0,-0.2,,1.0,,,,,,,,,,,
