player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,blockCoordinates,goalType
"{'name': 'Ilija Martinović', 'slug': 'ilija-martinovic', 'shortName': 'I. Martinović', 'position': 'D', 'jerseyNumber': '25', 'userCount': 22, 'gender': 'M', 'id': 286837, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا مارتينوفيتش', 'hi': 'इलिजा मार्टिनोविक', 'bn': 'ইলিজা মার্টিনোভিচ'}, 'shortNameTranslation': {'ar': 'إ. مارتينوفيتش', 'hi': 'ई. मार्टिनोविक', 'bn': 'আই. মার্টিনোভিচ'}}}",False,save,regular,"{'x': 23, 'y': 77, 'z': 0}",left-foot,high-right,"{'x': 0, 'y': 48.1, 'z': 21.3}",0.01064,6577607,68,,4047,"{'start': {'x': 77, 'y': 23}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 78.7}}",23,1353,1347,shot,0.009489,,
"{'name': 'Andrija Kaluđerović', 'firstName': '', 'lastName': '', 'slug': 'andrija-kaluderovic', 'shortName': 'A. Kaluđeriović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 6, 'gender': 'M', 'id': 94261, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا كالوجيروفيتش'}, 'shortNameTranslation': {'ar': 'أ. كالوجيروفيتش'}}}",False,miss,regular,"{'x': 25, 'y': 63, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.5, 'z': 43.9}",0.008445,6577606,55,,3259,"{'start': {'x': 63, 'y': 25}, 'end': {'x': 58.5, 'y': 0}, 'goal': {'x': 58.5, 'y': 56.1}}",36,2141,559,shot,,,
"{'name': 'Ilya Serikov', 'slug': 'ilya-serikov', 'shortName': 'I. Serikov', 'position': 'D', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 792102, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا سيريكوف'}, 'shortNameTranslation': {'ar': 'إ. سيريكوف'}}}",True,goal,set-piece,"{'x': 9, 'y': 45, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.2, 'z': 11.8}",0.4629,6577605,51,,3044,"{'start': {'x': 45, 'y': 9}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 88.2}}",40,2356,344,shot,0.775,,regular
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,block,set-piece,"{'x': 16, 'y': 37, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01336,6577603,51,,3042,"{'start': {'x': 37, 'y': 16}, 'block': {'x': 37, 'y': 16}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2358,342,shot,,"{'x': 16, 'y': 37, 'z': 0}",
"{'name': 'Marko Đurišić', 'slug': 'marko-durisic', 'shortName': 'M. Đurišić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 14, 'gender': 'M', 'id': 843005, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوريسيتش', 'hi': 'मार्को ड्यूरिशिक', 'bn': 'মার্কো ডুরিসিক'}, 'shortNameTranslation': {'ar': 'م. دوريسيتش', 'hi': 'एम. ड्यूरिशिक', 'bn': 'এম. ডুরিসিক'}}}",False,block,regular,"{'x': 26, 'y': 72, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.001315,6577601,49,,2887,"{'start': {'x': 72, 'y': 26}, 'block': {'x': 72, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",42,2513,187,shot,,"{'x': 26, 'y': 72, 'z': 0}",
"{'name': 'Ilija Martinović', 'slug': 'ilija-martinovic', 'shortName': 'I. Martinović', 'position': 'D', 'jerseyNumber': '25', 'userCount': 22, 'gender': 'M', 'id': 286837, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا مارتينوفيتش', 'hi': 'इलिजा मार्टिनोविक', 'bn': 'ইলিজা মার্টিনোভিচ'}, 'shortNameTranslation': {'ar': 'إ. مارتينوفيتش', 'hi': 'ई. मार्टिनोविक', 'bn': 'আই. মার্টিনোভিচ'}}}",False,miss,set-piece,"{'x': 6, 'y': 56, 'z': 0}",head,close-right,"{'x': 0, 'y': 41, 'z': 23}",0.2404,6577600,44,,2613,"{'start': {'x': 56, 'y': 6}, 'end': {'x': 59, 'y': 0}, 'goal': {'x': 59, 'y': 77}}",2,87,2613,shot,,,
"{'name': 'Momčilo Raspopović', 'slug': 'momcilo-raspopovic', 'shortName': 'M. Raspopović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 41, 'gender': 'M', 'id': 138935, 'fieldTranslations': {'nameTranslation': {'ar': 'مومسيلو راسبوبوفيتش', 'hi': 'मोमचिलो रास्पोपोविक', 'bn': 'মোমচিলো রাস্পোপোভিচ'}, 'shortNameTranslation': {'ar': 'م. راسبوبوفيتش', 'hi': 'एम. रास्पोपोविक', 'bn': 'এম. রাস্পোপোভিচ'}}}",True,miss,throw-in-set-piece,"{'x': 30, 'y': 70, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 49.8, 'z': 59.6}",0.01593,6577598,41,,2409,"{'start': {'x': 70, 'y': 30}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 40.4}}",5,291,2409,shot,,,
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,goal,regular,"{'x': 4, 'y': 46, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.4, 'z': 24.5}",0.5942,6577597,33,,1956,"{'start': {'x': 46, 'y': 4}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 75.5}}",13,744,1956,shot,0.7475,,regular
"{'name': 'Milan Vušurović', 'slug': 'milan-vusurovic', 'shortName': 'M. Vušurović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 20, 'gender': 'M', 'id': 287757, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوسوروفيتش', 'hi': 'मिलन वुसुरोविक', 'bn': 'মিলান ভুসুরোভিচ'}, 'shortNameTranslation': {'ar': 'م. فوسوروفيتش', 'hi': 'एम. वुसुरोविक', 'bn': 'এম. ভুসুরোভিচ'}}}",True,save,regular,"{'x': 7, 'y': 33, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.6, 'z': 8}",0.146,6577596,28,,1678,"{'start': {'x': 33, 'y': 7}, 'end': {'x': 45.4, 'y': 0}, 'goal': {'x': 45.4, 'y': 92}}",18,1022,1678,shot,0.1569,,
"{'name': 'Vukas Dragović', 'slug': 'vukas-dragovic', 'shortName': 'V. Dragović', 'position': 'M', 'jerseyNumber': '99', 'userCount': 9, 'gender': 'M', 'id': 1484678, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاس دراجوفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجوفيتش'}}}",False,miss,regular,"{'x': 21, 'y': 42, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.9, 'z': 55.8}",0.0631,6577595,25,,1490,"{'start': {'x': 42, 'y': 21}, 'end': {'x': 42.1, 'y': 0}, 'goal': {'x': 42.1, 'y': 44.2}}",21,1210,1490,shot,,,
"{'name': 'Damjan Dakić', 'slug': 'damjan-dakic', 'shortName': 'D. Dakić', 'position': 'D', 'jerseyNumber': '35', 'userCount': 40, 'gender': 'M', 'id': 1085082, 'fieldTranslations': {'nameTranslation': {'ar': 'داميان داكيش', 'hi': 'दमजान दाकिच', 'bn': 'দামজান ডাকিক'}, 'shortNameTranslation': {'ar': 'د. داكيش', 'hi': 'डी. दाकिच', 'bn': 'ডি. ডাকিক'}}}",True,miss,corner,"{'x': 2, 'y': 72, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.7, 'z': 35.3}",0.01823,6577594,21,,1246,"{'start': {'x': 72, 'y': 2}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 64.7}}",25,1454,1246,shot,,,
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 14, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'hi': 'इवान बोजोविक', 'bn': 'ইভান বোজোভিচ'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'hi': 'आई. बोजोविक', 'bn': 'আই. বোজোভিচ'}}}",True,miss,regular,"{'x': 9, 'y': 46, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 58.2, 'z': 50}",0.1101,6577593,19,,1085,"{'start': {'x': 46, 'y': 9}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 50}}",27,1615,1085,shot,,,
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 23, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'hi': 'बाल्सा सेकुलिक', 'bn': 'বালসা সেকুলিক'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'hi': 'बी. सेकुलिक', 'bn': 'বি. সেকুলিক'}}}",False,miss,regular,"{'x': 12, 'y': 42, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 58.2, 'z': 54.8}",0.03096,6577592,15,,879,"{'start': {'x': 42, 'y': 12}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 45.2}}",31,1821,879,shot,,,
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 14, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'hi': 'इवान बोजोविक', 'bn': 'ইভান বোজোভিচ'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'hi': 'आई. बोजोविक', 'bn': 'আই. বোজোভিচ'}}}",True,save,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 3}",0.76,6577629,5,,246,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 97}}",41,2454,246,shot,0.81,,
"{'name': 'Momčilo Raspopović', 'slug': 'momcilo-raspopovic', 'shortName': 'M. Raspopović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 41, 'gender': 'M', 'id': 138935, 'fieldTranslations': {'nameTranslation': {'ar': 'مومسيلو راسبوبوفيتش', 'hi': 'मोमचिलो रास्पोपोविक', 'bn': 'মোমচিলো রাস্পোপোভিচ'}, 'shortNameTranslation': {'ar': 'م. راسبوبوفيتش', 'hi': 'एम. रास्पोपोविक', 'bn': 'এম. রাস্পোপোভিচ'}}}",True,miss,regular,"{'x': 12, 'y': 44, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.5, 'z': 46.2}",0.245,6577591,5,,248,"{'start': {'x': 44, 'y': 12}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 53.8}}",41,2452,248,shot,,,
