match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,interceptionWon,keyPass,dispossessed,shotOffTarget,blockedScoringAttempt,bigChanceCreated,penaltyWon,savedShotsFromInsideTheBox,penaltyConceded,hitWoodwork
14147308,home,327162,Mladost DG,1620437,Jagoš Roganović,jagos-roganovic,F,29,False,5.0,4.0,0.0,0.0,0.0,,,4.0,4.0,0.0,0.0,5.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,83.0,15.0,6.7,5.0,0.08,0.05,"{'original': 6.7, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,5,11,3,8,80.0,,,,,,1.0,,2.0,,,,,,
14147308,home,327162,Mladost DG,1030487,Anđelko Jovanović,andelko-jovanovic,M,10,True,9.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,22.0,15.0,7.2,5.0,0.45,0.08,"{'original': 7.2, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,3,6,3,3,66.66666666666666,,,,,,1.0,1.0,,,,,,,
14147308,home,35223,Mladost DG,1648560,Nikola Pavličević,nikola-pavlicevic,M,11,True,2.0,2.0,0.0,0.0,0.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,7.0,6.0,6.8,2.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,100.0,,,100.0,,,,,,,,,,,
14147308,home,327162,Mladost DG,1149286,Nikola Radusinović,nikola-radusinovic,M,16,True,3.0,1.0,0.0,0.0,0.0,1.0,2.0,,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,6.0,6.6,3.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,0,4,1,3,33.33333333333333,,,,,,,,,,,,,,
14147308,home,327162,Mladost DG,1036138,Jovan Vujisic,jovan-vujisic,F,5,True,3.0,3.0,0.0,0.0,0.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,6.0,,0.0,0.0,0.0,,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,0,3,3,0,100.0,,,,,,,,,,,,,,
14147308,home,327162,Mladost DG,1094114,Rajko Boljević,rajko-boljevic,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,home,327162,Mladost DG,1426667,Matija Vukčević,matija-vukcevic,D,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,home,37958,Mladost DG,1005618,Nikola Vukotić,nikola-vukotic,D,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,home,327162,Mladost DG,880655,Zvonko Ceklić,zvonko-ceklic,D,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,home,327162,Mladost DG,2444828,Gustavo Fabián López,gustavo-fabian-lopez,F,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,1005619,Filip Domazetović,filip-domazetovic,G,21,False,29.0,26.0,7.0,5.0,0.0,23.0,26.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,90.0,29.0,6.6,2.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,89.65517241379311,71.42857142857143,,,0.0,,,,,,,,2.0,,
14147308,away,5143,FK Budućnost Podgorica,287757,Milan Vušurović,milan-vusurovic,D,17,False,35.0,28.0,5.0,1.0,0.0,16.0,18.0,12.0,17.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,79.0,50.0,5.6,8.0,0.0,0.0,"{'original': 5.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,0,12,3,9,80.0,20.0,0.0,50.0,,,,1.0,,,,,,1.0,
14147308,away,5143,FK Budućnost Podgorica,792102,Ilya Serikov,ilya-serikov,D,5,False,51.0,46.0,2.0,1.0,0.0,35.0,35.0,11.0,16.0,0.0,0.0,1.0,6.0,7.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,90.0,73.0,7.3,9.0,0.12,0.0,"{'original': 7.3, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",19,7,12,6,6,90.19607843137256,50.0,,,,2.0,,,1.0,,,,,,
14147308,away,241802,FK Budućnost Podgorica,101202,Adnan Orahovac,adnan-orahovac,D,55,False,65.0,58.0,6.0,3.0,0.0,46.0,50.0,12.0,15.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,90.0,75.0,6.1,9.0,0.0,0.0,"{'original': 6.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,2,9,4,5,89.23076923076924,50.0,,,,2.0,,1.0,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,138935,Momčilo Raspopović,momcilo-raspopovic,D,20,False,46.0,33.0,6.0,1.0,0.0,18.0,24.0,12.0,19.0,2.0,0.0,2.0,3.0,16.0,12.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,,,,,90.0,66.0,6.8,19.0,0.09,0.1,"{'original': 6.8, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",28,5,23,9,14,71.73913043478261,16.666666666666664,0.0,100.0,,2.0,2.0,,2.0,,,,,,1.0
14147308,away,5148,FK Budućnost Podgorica,1005616,Lazar Mijović,lazar-mijovic,M,88,False,20.0,17.0,4.0,1.0,0.0,10.0,11.0,7.0,9.0,0.0,0.0,1.0,0.0,18.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,90.0,46.0,5.9,6.0,0.17,0.0,"{'original': 5.9, 'alternative': None}",3.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",23,1,22,5,17,85.0,25.0,,50.0,,,,1.0,,2.0,,,,,
14147308,away,5143,FK Budućnost Podgorica,1606673,Lazar Savović,lazar-savovic,M,22,False,34.0,22.0,6.0,1.0,0.0,13.0,15.0,8.0,18.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,83.0,46.0,6.0,13.0,0.0,0.0,"{'original': 6, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",13,0,13,3,10,64.70588235294117,16.666666666666664,0.0,25.0,,1.0,,1.0,1.0,,,,,,
14147308,away,5143,FK Budućnost Podgorica,1030472,Miomir Đuričković,miomir-durickovic,M,4,False,41.0,35.0,10.0,6.0,0.0,18.0,19.0,17.0,22.0,0.0,0.0,1.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,79.0,51.0,6.6,8.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,2,10,3,7,85.36585365853658,60.0,,,,,1.0,1.0,,,,,,,
14147308,away,241802,FK Budućnost Podgorica,57341,Petar Grbić,petar-grbic,M,18,False,19.0,9.0,4.0,1.0,0.0,4.0,4.0,5.0,14.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,90.0,43.0,6.1,13.0,0.06,0.0,"{'original': 6.1, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",13,0,13,2,11,47.368421052631575,25.0,0.0,33.33333333333333,,,,1.0,1.0,1.0,,,,,
14147308,away,5143,FK Budućnost Podgorica,890615,Marko Milickovic,marko-milickovic,F,10,False,29.0,21.0,8.0,5.0,1.0,10.0,13.0,11.0,16.0,0.0,0.0,0.0,1.0,8.0,6.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,90.0,43.0,7.4,11.0,0.03,0.23,"{'original': 7.4, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,1,13,5,8,72.41379310344827,62.5,,75.0,,,5.0,2.0,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,1016595,Ivan Bojović,ivan-bojovic,F,77,False,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,14.0,5.0,6.6,0.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,100.0,,,,,,,,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,357712,Zoran Petrović,zoran-petrovic,F,25,True,12.0,9.0,0.0,0.0,0.0,3.0,4.0,6.0,8.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,76.0,22.0,6.7,7.0,0.25,0.02,"{'original': 6.7, 'alternative': None}",3.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,2,6,1,5,75.0,,,100.0,,,1.0,,1.0,2.0,,,,,
14147308,away,241802,FK Budućnost Podgorica,858601,Marin Galić,marin-galic,D,23,True,8.0,7.0,0.0,0.0,0.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,11.0,11.0,6.2,2.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,0,4,1,3,87.5,,,100.0,,,,,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,1423503,Andrej Camaj,camaj-andrej,F,24,True,3.0,1.0,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11.0,5.0,6.4,2.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,0,1,33.33333333333333,0.0,,,,,,,,,,,,,
14147308,away,241802,FK Budućnost Podgorica,843228,Leonel Strumia,leonel-strumia,M,92,True,3.0,1.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,7.0,3.0,6.2,4.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,1,3,0,3,33.33333333333333,,,,,,,,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,55655,Milan Mijatović,milan-mijatovic,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,away,5143,FK Budućnost Podgorica,1085082,Damjan Dakić,damjan-dakic,D,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,away,37153,FK Budućnost Podgorica,1005600,Petar Vuković,petar-vukovic,D,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,away,241802,FK Budućnost Podgorica,57537,Vladan Adžić,vladan-adzic,D,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
14147308,away,7727,FK Budućnost Podgorica,57729,Luka Mirković,luka-mirkovic,M,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
