minute,value
1.0,6
2.0,36
3.0,39
4.0,28
5.0,39
6.0,33
7.0,19
8.0,20
9.0,40
10.0,13
11.0,-14
12.0,10
13.0,32
14.0,17
15.0,11
16.0,8
17.0,5
18.0,14
19.0,-31
20.0,-9
21.0,-18
22.0,-14
23.0,-28
24.0,-16
25.0,16
26.0,8
27.0,52
28.0,73
29.0,74
30.0,47
31.0,39
32.0,47
33.0,89
34.0,100
35.0,72
36.0,65
37.0,41
38.0,49
39.0,38
40.0,28
41.0,56
42.0,55
43.0,29
44.0,46
45.0,30
45.5,49
46.0,-2
47.0,7
48.0,4
49.0,-8
50.0,-7
51.0,-7
52.0,6
53.0,-10
54.0,13
55.0,50
56.0,35
57.0,33
58.0,26
59.0,36
60.0,13
61.0,82
62.0,52
63.0,34
64.0,67
65.0,45
66.0,42
67.0,50
68.0,64
69.0,75
70.0,75
71.0,87
72.0,68
73.0,44
74.0,16
75.0,-8
76.0,-12
77.0,23
78.0,3
79.0,-17
80.0,32
81.0,55
82.0,36
83.0,31
84.0,10
85.0,4
86.0,-4
87.0,-14
88.0,52
89.0,23
90.0,-35
90.5,-22
