minute,value
1.0,-3
2.0,-4
3.0,-5
4.0,-31
5.0,-20
6.0,-9
7.0,-2
8.0,11
9.0,2
10.0,2
11.0,38
12.0,26
13.0,23
14.0,14
15.0,11
16.0,-40
17.0,-25
18.0,17
19.0,-40
20.0,-21
21.0,-3
22.0,-9
23.0,-15
24.0,38
25.0,18
26.0,16
27.0,64
28.0,25
29.0,11
30.0,36
31.0,9
32.0,-6
33.0,3
34.0,4
35.0,35
36.0,18
37.0,7
38.0,-11
39.0,19
40.0,10
41.0,33
42.0,19
43.0,15
44.0,28
45.0,38
45.5,10
46.0,5
47.0,49
48.0,38
49.0,13
50.0,19
51.0,9
52.0,-2
53.0,-5
54.0,-35
55.0,-24
56.0,31
57.0,-61
58.0,-54
59.0,-28
60.0,-17
61.0,-10
62.0,7
63.0,-13
64.0,-10
65.0,83
66.0,41
67.0,21
68.0,40
69.0,24
70.0,10
71.0,7
72.0,6
73.0,18
74.0,33
75.0,15
76.0,-36
77.0,-32
78.0,-29
79.0,-25
80.0,-35
81.0,-47
82.0,-17
83.0,-11
84.0,-4
85.0,-5
86.0,13
87.0,3
88.0,6
89.0,36
90.0,15
90.5,22
