player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",True,save,,throw-in-set-piece,"{'x': 11.8, 'y': 74.4, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.4, 'z': 24.7}",5853478,56,,3312,"{'start': {'x': 74.4, 'y': 11.8}, 'block': {'x': 54.5, 'y': 1.2}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 75.3}}",35,2088,612,shot,"{'x': 1.2, 'y': 54.5, 'z': 0}"
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",True,save,,fast-break,"{'x': 15.7, 'y': 30.4, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.4, 'z': 8.2}",5853408,47,,2772,"{'start': {'x': 30.4, 'y': 15.7}, 'block': {'x': 49.5, 'y': 1}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 91.8}}",44,2628,72,shot,"{'x': 1, 'y': 49.5, 'z': 0}"
"{'name': 'Kwaku Bonsu Osei Gaucho', 'firstName': '', 'lastName': '', 'slug': 'kwaku-bonsu-osei-gaucho', 'shortName': 'K. B. O. Gaucho', 'position': 'F', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1009837, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو بونسو أوسي غاوتشو'}, 'shortNameTranslation': {'ar': 'ك. غاوتشو'}}}",False,miss,,regular,"{'x': 23.2, 'y': 37, 'z': 0}",left-foot,right,"{'x': 0, 'y': 38.7, 'z': 22.2}",5853141,37,,2177,"{'start': {'x': 37, 'y': 23.2}, 'end': {'x': 61.3, 'y': 0}, 'goal': {'x': 61.3, 'y': 77.8}}",9,523,2177,shot,
"{'name': 'Kwaku Bonsu Osei Gaucho', 'firstName': '', 'lastName': '', 'slug': 'kwaku-bonsu-osei-gaucho', 'shortName': 'K. B. O. Gaucho', 'position': 'F', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1009837, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو بونسو أوسي غاوتشو'}, 'shortNameTranslation': {'ar': 'ك. غاوتشو'}}}",False,block,,assisted,"{'x': 24.6, 'y': 39.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",5853140,37,,2175,"{'start': {'x': 39.5, 'y': 24.6}, 'block': {'x': 42.1, 'y': 18.1}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",9,525,2175,shot,"{'x': 18.1, 'y': 42.1, 'z': 0}"
"{'name': 'Ilija Babić', 'slug': 'ilija-babic', 'shortName': 'I. Babić', 'position': 'M', 'jerseyNumber': '21', 'userCount': 55, 'gender': 'M', 'id': 997194, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا بابيتش'}, 'shortNameTranslation': {'ar': 'إ. بابيتش'}}}",False,save,,assisted,"{'x': 9.9, 'y': 64.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",5853102,35,,2079,"{'start': {'x': 64.2, 'y': 9.9}, 'block': {'x': 51.1, 'y': 1.2}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",11,621,2079,shot,"{'x': 1.2, 'y': 51.1, 'z': 0}"
"{'name': 'Ilija Babić', 'slug': 'ilija-babic', 'shortName': 'I. Babić', 'position': 'M', 'jerseyNumber': '21', 'userCount': 55, 'gender': 'M', 'id': 997194, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا بابيتش'}, 'shortNameTranslation': {'ar': 'إ. بابيتش'}}}",False,block,,regular,"{'x': 11.5, 'y': 63, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48.2, 'z': 19}",5853101,35,,2076,"{'start': {'x': 63, 'y': 11.5}, 'block': {'x': 60.5, 'y': 8.9}, 'end': {'x': 51.8, 'y': 0}, 'goal': {'x': 51.8, 'y': 81}}",11,624,2076,shot,"{'x': 8.9, 'y': 60.5, 'z': 0}"
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",True,save,,assisted,"{'x': 10.7, 'y': 41.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 15.2}",5853085,33,,1961,"{'start': {'x': 41.7, 'y': 10.7}, 'block': {'x': 47.3, 'y': 3.7}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 84.8}}",13,739,1961,shot,"{'x': 3.7, 'y': 47.3, 'z': 0}"
"{'name': 'Nemanja Krsmanović', 'firstName': 'Nemanja', 'lastName': 'Krsmanovic', 'slug': 'nemanja-krsmanovic', 'shortName': 'N. Krsmanović', 'position': 'D', 'jerseyNumber': '49', 'userCount': 30, 'gender': 'M', 'id': 1093730, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا كرسمنوفيتش'}, 'shortNameTranslation': {'ar': 'ن. كرسمنوفيتش'}}}",False,block,,free-kick,"{'x': 19.4, 'y': 70.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 19}",5853045,28,,1666,"{'start': {'x': 70.5, 'y': 19.4}, 'block': {'x': 63.9, 'y': 12.7}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 81}}",18,1034,1666,shot,"{'x': 12.7, 'y': 63.9, 'z': 0}"
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",True,miss,,regular,"{'x': 6.7, 'y': 52.3, 'z': 0}",head,close-high,"{'x': 0, 'y': 49.9, 'z': 54.2}",5853030,26,,1527,"{'start': {'x': 52.3, 'y': 6.7}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 45.8}}",20,1173,1527,shot,
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",True,save,,assisted,"{'x': 8, 'y': 51.9, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.6, 'z': 25.3}",5852953,26,,1526,"{'start': {'x': 51.9, 'y': 8}, 'block': {'x': 52.5, 'y': 1.5}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 74.7}}",20,1174,1526,shot,"{'x': 1.5, 'y': 52.5, 'z': 0}"
"{'name': 'Vladimir Radočaj', 'slug': 'vladimir-radocaj', 'shortName': 'V. Radočaj', 'position': 'M', 'jerseyNumber': '27', 'userCount': 30, 'gender': 'M', 'id': 929727, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير رادوبيتش'}, 'shortNameTranslation': {'ar': 'ف. رادوبيتش'}}}",True,miss,,assisted,"{'x': 6.7, 'y': 53, 'z': 0}",right-foot,right,"{'x': 0, 'y': 39.3, 'z': 15.3}",5852941,24,,1429,"{'start': {'x': 53, 'y': 6.7}, 'end': {'x': 60.7, 'y': 0}, 'goal': {'x': 60.7, 'y': 84.7}}",22,1271,1429,shot,
"{'name': 'Ilija Babić', 'slug': 'ilija-babic', 'shortName': 'I. Babić', 'position': 'M', 'jerseyNumber': '21', 'userCount': 55, 'gender': 'M', 'id': 997194, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا بابيتش'}, 'shortNameTranslation': {'ar': 'إ. بابيتش'}}}",False,save,,fast-break,"{'x': 7.6, 'y': 47, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 5.7}",5852879,18,,1059,"{'start': {'x': 47, 'y': 7.6}, 'block': {'x': 48, 'y': 4.9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 94.3}}",28,1641,1059,shot,"{'x': 4.9, 'y': 48, 'z': 0}"
"{'name': 'Ilija Babić', 'slug': 'ilija-babic', 'shortName': 'I. Babić', 'position': 'M', 'jerseyNumber': '21', 'userCount': 55, 'gender': 'M', 'id': 997194, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا بابيتش'}, 'shortNameTranslation': {'ar': 'إ. بابيتش'}}}",False,save,,assisted,"{'x': 15.4, 'y': 71.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.3, 'z': 4.4}",5852788,16,,900,"{'start': {'x': 71.1, 'y': 15.4}, 'block': {'x': 51.4, 'y': 1.4}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 95.6}}",30,1800,900,shot,"{'x': 1.4, 'y': 51.4, 'z': 0}"
"{'name': 'Luka Luković', 'firstName': '', 'lastName': '', 'slug': 'luka-lukovic', 'shortName': 'L. Luković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 42, 'gender': 'M', 'id': 314246, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لوكوفيتش', 'bn': 'লুকা লুকোভিচ', 'hi': 'लुका लुकोविक'}, 'shortNameTranslation': {'ar': 'ل. لوكوفيتش', 'bn': 'এল. লুকোভিচ', 'hi': 'एल. लुकोविक'}}}",True,block,,assisted,"{'x': 8, 'y': 53, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 19}",5853367,13,,748,"{'start': {'x': 53, 'y': 8}, 'block': {'x': 52, 'y': 5.9}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 81}}",33,1952,748,shot,"{'x': 5.9, 'y': 52, 'z': 0}"
"{'name': 'Ismael Casas', 'slug': 'ismael-casas', 'shortName': 'I. Casas', 'position': 'D', 'jerseyNumber': '45', 'userCount': 43, 'gender': 'M', 'id': 966572, 'fieldTranslations': {'nameTranslation': {'ar': 'إسماعيل كاساس', 'bn': 'ইসমাইল কাসাস', 'hi': 'इस्माइल कासास'}, 'shortNameTranslation': {'ar': 'إ. كاساس', 'bn': 'আই. কাসাস', 'hi': 'आई. कासास'}}}",True,miss,,regular,"{'x': 26.8, 'y': 48.1, 'z': 0}",right-foot,right,"{'x': 0, 'y': 40.3, 'z': 38.9}",5852878,13,,743,"{'start': {'x': 48.1, 'y': 26.8}, 'block': {'x': 56.1, 'y': 7.1}, 'end': {'x': 59.7, 'y': 0}, 'goal': {'x': 59.7, 'y': 61.1}}",33,1957,743,shot,"{'x': 7.1, 'y': 56.1, 'z': 0}"
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",True,save,,throw-in-set-piece,"{'x': 20.6, 'y': 52.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 10.1}",5852742,10,,596,"{'start': {'x': 52.3, 'y': 20.6}, 'block': {'x': 49.3, 'y': 1.6}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 89.9}}",36,2104,596,shot,"{'x': 1.6, 'y': 49.3, 'z': 0}"
